""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"BEND5"	"1173.2616702631"	"1174.57698721596"	"1055.04959564232"	"1309.79490693484"	"1145.16143095884"	"1534.40213544043"	"1210.36089797439"	"1110.62776361237"	"795.026685114093"
"BFSP1"	"306.707902815654"	"431.724568268756"	"16249.9895008713"	"3537.03196122343"	"2675.21347597715"	"390.348333817467"	"53804.6077140257"	"428.253608907134"	"70097.4289408357"
"BHLHE41"	"6381.50972666514"	"3154.16810741691"	"15680.0189319805"	"13222.8254619965"	"5973.92330486961"	"33199.273600771"	"3482.06968591425"	"19238.1087347605"	"6731.57784917578"
"BIRC3"	"23228.0190924273"	"10789.9538135261"	"49990.4720541026"	"35320.309958248"	"21320.1867072534"	"25735.0265288156"	"8852.40505280247"	"15176.5904189998"	"18519.0657397174"
"BLK"	"2079.1767037976"	"2948.43797554066"	"3215.89561202885"	"1415.21071846529"	"2919.69466358384"	"4509.35574697085"	"3319.37384885854"	"1856.31011904513"	"708.332001772973"
"BMP2K"	"7009.02949584511"	"5039.02032631585"	"6386.80768520775"	"8494.71353979776"	"7042.01106342253"	"6156.06001814546"	"6086.66954851118"	"4849.41203477833"	"5533.94800351994"
"BPI"	"1964.86607732774"	"1639.68876521605"	"2011.63684741437"	"2749.4606375461"	"2141.44977336738"	"2026.89949939991"	"1981.32023861293"	"1490.38339143913"	"1577.84538620826"
"BRAF"	"4913.11972848413"	"4413.74698675398"	"4114.25286808374"	"5716.50120559045"	"5298.23641740695"	"6462.47092039959"	"5335.97254853165"	"4419.76174193817"	"3871.89068866364"
"BRSK2"	"243.475725677704"	"225.88117685439"	"220.462542547916"	"263.066638894368"	"251.063681628059"	"238.817755203535"	"218.085382803955"	"234.221310557714"	"213.375619929689"
"BST1"	"3348.44018219522"	"3534.11435923256"	"2854.14265786487"	"90637.2580137569"	"3327.08586887026"	"3417.35002663966"	"3667.05427549408"	"2982.14594892579"	"3293.33610633749"
"BTNL8"	"4012.17032093317"	"3837.99496600989"	"388.843081824823"	"1356.32522803885"	"1037.6680906429"	"18468.1223382985"	"1183.79642961625"	"692.60592704525"	"8451.74640997175"
"C11orf80"	"2900.88498969123"	"2756.03305141607"	"2301.28721069216"	"2364.04475393701"	"3637.61341806308"	"2639.9895288926"	"1901.0653173605"	"3135.51667420743"	"1626.11116626034"
"C1orf54"	"8907.32686746544"	"9117.01416218029"	"6233.64115834505"	"9741.13485476922"	"6032.56348986491"	"6926.49811891718"	"5086.37461152836"	"4528.6745485474"	"6517.56126426509"
"C3AR1"	"22629.502670467"	"16853.7769689833"	"220154.934609767"	"107994.433874995"	"104709.610193489"	"20945.4885596746"	"17310.3496089115"	"13610.5672831984"	"19766.0767707633"
"C5AR1"	"13977.7130270742"	"14833.9561873497"	"9873.56209629042"	"23926.0554704425"	"18637.1577751373"	"18118.4490101119"	"11445.5177442932"	"13518.3309596666"	"11436.7612350571"
"C5AR2"	"613.532083767583"	"623.826366186115"	"353.511102244985"	"886.499339603814"	"772.379699826236"	"863.127530883204"	"465.95808827178"	"473.739379296785"	"509.792684690056"
"CA8"	"480.589243265385"	"414.17575166687"	"366.759460063857"	"571.38038925001"	"523.470005451775"	"493.664211011523"	"456.447446925744"	"470.83034065905"	"379.788199756986"
"CAMP"	"2159.22338577028"	"2792.50677643382"	"1991.18299955454"	"4272.47574356783"	"2935.01307828727"	"3784.9679204459"	"1918.89303901515"	"2345.35231445816"	"1446.2361134407"
"CASP5"	"974.294502449043"	"785.135039032531"	"841.600059075076"	"1161.86730804429"	"959.971690302359"	"1228.68906047754"	"689.339434521003"	"650.629264927418"	"684.428010145193"
"CCDC102B"	"300.450230358147"	"290.233734277553"	"242.694345210296"	"466.839818311074"	"288.113875021822"	"256.548380602846"	"212.409507349348"	"206.836182409912"	"215.507094353477"
"CCL1"	"1468.45715004645"	"301.589735215079"	"726.292633597481"	"1312.22936932512"	"1502.44346287232"	"1290.45935352497"	"507.831858081961"	"857.260807713586"	"1067.34373057202"
"CCL13"	"12949.1944246708"	"11442.4623060756"	"10883.9999530075"	"11355.0214984385"	"9219.48833729243"	"9052.09985881967"	"3757.11554889113"	"8728.96381783595"	"11169.3656053643"
"CCL14"	"3535.67218798143"	"3885.19369663837"	"11276.4636457209"	"20767.2516823739"	"253001.445369907"	"5592.55047379362"	"2163.42467786738"	"49134.144239112"	"6519.08959408538"
"CCL17"	"9604.31760306346"	"14422.5063072885"	"8676.83142127706"	"72494.8385319705"	"9754.56889148163"	"6953.98666327652"	"14084.3298479395"	"59636.9329550776"	"8361.92381252043"
"CCL18"	"12404.9622806663"	"14204.0595157814"	"26924.828308277"	"12979.1707438733"	"16379.230595129"	"11936.380779212"	"44904.9823374162"	"36450.9230387866"	"10931.3541192525"
"CCL19"	"30212.0177979227"	"15211.4803397645"	"34755.3538740395"	"16544.4387878261"	"16227.5049808825"	"29673.4884476063"	"15460.7002233822"	"6308.57390885178"	"20842.6122805144"
"CCL20"	"8116.60579493772"	"1578.74818980748"	"3627.04722245705"	"6821.62523597079"	"7289.01650521724"	"7278.81409989984"	"2971.96740158432"	"4145.77596870889"	"5323.58133977027"
"CCL22"	"36083.9331768583"	"8969.2426345058"	"25120.9118334674"	"25643.8424598606"	"30659.7911512504"	"24094.7292306523"	"0"	"7516.63668506168"	"33993.1010321157"
"CCL23"	"5304.22285702266"	"6309.22981724951"	"6621.10219771545"	"5251.36460635471"	"3426.40617732617"	"3675.88527313237"	"2264.72965402042"	"6272.03949576219"	"4766.8059418896"
"CCL4"	"27418.1345042641"	"45660.360283871"	"66205.3081415802"	"79626.2130494669"	"80118.636985529"	"106388.983080902"	"44694.3066942911"	"50473.2381834625"	"50565.290952363"
"CCL5"	"42646.2310045402"	"37427.8968879414"	"52852.8075241246"	"35450.1921952949"	"30505.9859598361"	"50995.1516588184"	"26809.7719691616"	"36602.9873082832"	"40482.5534838245"
"CCL7"	"1784.24780334082"	"902.586332345238"	"1406.0699663905"	"2146.60348153346"	"1865.99096532706"	"1689.02066644825"	"1029.52266134768"	"1436.76050072324"	"1303.20850716198"
"CCL8"	"8161.71777894683"	"5438.4795472775"	"8368.40651255566"	"5961.37119646262"	"4972.14895513026"	"7004.99235346969"	"3462.35421966833"	"5063.72086354822"	"6336.33797120239"
"CCND2"	"8921.35507658286"	"7166.50689377607"	"7983.67132711625"	"9295.5923702144"	"9971.82541197665"	"13631.6019459253"	"6112.73168846974"	"6441.66521853037"	"4653.46811008619"
"CCR10"	"1567.54776048763"	"1446.86119358109"	"1140.84671958096"	"1213.97710968865"	"1709.37266108801"	"1415.86685178596"	"929.3865345073"	"1486.52170209461"	"854.527403435554"
"CCR2"	"5507.57137123797"	"5836.00376691375"	"4667.1447317839"	"3024.4269627203"	"4880.71247861082"	"3683.49851677832"	"4910.19342428323"	"5213.22393052464"	"5236.94315557582"
"CCR3"	"7242.3808490554"	"5587.11455138684"	"2257.18110153169"	"7005.03724308842"	"7696.039390875"	"8336.42970541409"	"5213.45092874265"	"2760.37832498853"	"6561.984616519"
"CCR5"	"7832.61209829654"	"7399.67477298516"	"8093.73993152622"	"8286.46818908805"	"6550.9127584224"	"7620.04061814706"	"5414.03900238663"	"6803.28040944237"	"7277.97819111311"
"CCR6"	"0"	"1349.36715961769"	"1220.68981270428"	"0"	"1200.98063829952"	"670.837324748624"	"0"	"0"	"0"
"CCR7"	"47588.4586046004"	"31045.8236439036"	"42033.3099909651"	"39209.8426638675"	"34566.5283111449"	"48551.7475449691"	"22387.9218229613"	"25376.2801230615"	"36412.4662850664"
"CD160"	"32865.7787691626"	"7487.11722748582"	"5680.74225697507"	"19240.0054194137"	"12880.1881273039"	"200484.329417147"	"63516.0986512747"	"6119.51925416666"	"4843.22832332079"
"CD180"	"4549.87744806666"	"5957.62841381574"	"5821.88934838544"	"3633.24948937842"	"4497.62358971418"	"4971.84241692826"	"3726.74825249799"	"5576.78346733284"	"3250.99145598847"
"CD19"	"6615.55138614218"	"7496.79620322841"	"7440.91569780449"	"6734.15528016917"	"8344.81140993154"	"11614.0473151259"	"10730.1210945592"	"7201.62943368047"	"3543.12024926993"
"CD1A"	"15117.3662802732"	"152940.393583934"	"5831.62425409461"	"18498.9096558282"	"11964.7116790253"	"28025.8708804511"	"11433.5080686628"	"3467.90756936225"	"9417.55489717777"
"CD1B"	"15577.7922723417"	"17983.1287784926"	"5082.80029942917"	"19055.5594804969"	"10274.1268523717"	"12367.3130393228"	"11426.1789899176"	"2689.24619960951"	"10013.9302602373"
"CD1C"	"10222.5807973258"	"12919.9557156659"	"5119.81626203366"	"11400.6542842971"	"7647.10588472287"	"9986.95505130549"	"8686.98117777196"	"2382.8389227296"	"5944.1271050154"
"CD1D"	"420482.306051194"	"4577.40865390957"	"2878.12309874315"	"1294.37262011256"	"1992.5246899498"	"1612.38534860935"	"15541.5949890529"	"2147.71540228344"	"4017.26705588417"
"CD1E"	"23233.858601308"	"17578.4353050921"	"3506.51375068605"	"10091.9025457894"	"8058.01226635832"	"6997.21948684089"	"5433.25218148549"	"9662.56742706951"	"6081.64683670765"
"CD2"	"45425.4985144712"	"29568.8970222553"	"34872.0856681645"	"47998.4352112546"	"41410.9482286704"	"32458.4451098527"	"34235.9500140132"	"47224.2523970707"	"29949.3499779624"
"CD209"	"4388.39033698683"	"6247.70910408691"	"9162.9446823934"	"6644.26010232665"	"27452.1728061182"	"37478.226139856"	"2396.834842951"	"4946.54412823066"	"4155.44276612989"
"CD22"	"2593.18590271993"	"2814.58306529152"	"3010.07787276709"	"3300.41153322072"	"2912.89404712509"	"4628.12383767796"	"4785.2799581482"	"2809.62890585773"	"1619.67741035563"
"CD244"	"4699.83422935714"	"5020.38426071606"	"4255.52044849741"	"4662.50830020617"	"4605.9493414803"	"6115.2342334674"	"3968.6498507565"	"3546.91385019984"	"4810.28446343674"
"CD247"	"29699.0993091"	"39863.695460578"	"0"	"42052.2244801902"	"29130.9376659584"	"49154.9507395224"	"24133.0420885319"	"33497.7168432338"	"24325.5243464897"
"CD27"	"26320.7548521288"	"28234.2483629223"	"21127.3882590929"	"27273.865788825"	"63212.4127073601"	"32187.4897033805"	"33812.3345206236"	"28796.3877426479"	"16108.1970800837"
"CD28"	"6308.56864814681"	"4714.59589122517"	"3729.48763122358"	"6097.56177116099"	"5637.05654326961"	"6534.65547657952"	"4139.06227389744"	"5376.10643819637"	"3983.56225488951"
"CD300A"	"10524.3880028378"	"13238.2693275149"	"12152.9166532412"	"15437.9680434843"	"12781.0572311504"	"16637.7185401886"	"9517.80598261587"	"11371.5257458109"	"9568.72889620635"
"CD33"	"3348.48134033139"	"3153.6503516749"	"2953.98999429473"	"3245.77424611558"	"2564.17296839123"	"1938.85946804261"	"2987.11365226775"	"2344.23655921603"	"3110.58243688445"
"CD37"	"33023.1540600494"	"35656.7230177901"	"31861.1029645994"	"33264.546649864"	"33941.413744414"	"43907.330344042"	"35945.515162916"	"33352.6289828867"	"21758.5916171687"
"CD38"	"24861.1104679262"	"17773.5245217286"	"22468.2761569001"	"17546.3519940592"	"23230.0857133618"	"21603.8706162363"	"11770.3532510211"	"17653.8521093209"	"15415.5248257259"
"CD3D"	"56492.9739903998"	"58212.1979140486"	"43059.9348082455"	"56228.1264923839"	"48295.8762181985"	"59885.1480083823"	"43651.4027713077"	"60658.6879923195"	"42602.480469515"
"CD3E"	"22815.7836221905"	"18597.9776476653"	"0"	"15791.541960793"	"19503.6437645602"	"21910.2243895933"	"0"	"21031.0032301604"	"0"
"CD3G"	"11362.9028445661"	"10065.3641808843"	"1512684.62588549"	"9501.77669863577"	"9056.45912951939"	"12004.753076676"	"11221.2292431671"	"16682.5656612374"	"6500.74383199666"
"CD4"	"23282.7864838049"	"26609.7431856891"	"21834.1300760956"	"22569.6221029173"	"18905.9053709417"	"20151.9896351365"	"15165.3896197241"	"24991.7085379538"	"18646.8611856241"
"CD40"	"19585.7448781435"	"11803.4956438919"	"18559.7704052446"	"0"	"12785.5216438152"	"16729.8659128389"	"9746.35127966798"	"6771.85676838633"	"14427.5256140088"
"CD40LG"	"1395.11277399637"	"0"	"1662.28106737189"	"1169.07698058662"	"1776.72045169726"	"2393.69548592812"	"1465.59271266878"	"1910.8374065234"	"570.549246128194"
"CD5"	"8852.79406205973"	"8047.9211138938"	"5200.64389850985"	"5184.27093634998"	"0"	"0"	"0"	"3775.11608334744"	"6287.60734329214"
"CD6"	"10877.7984232592"	"8303.04314752837"	"6380.97124861216"	"9053.96762644035"	"9147.96260726796"	"11130.8852277303"	"6858.48407651049"	"8945.9556060568"	"5439.9861718045"
"CD68"	"5121.64580673859"	"5190.73211165227"	"5360.24022058626"	"5388.41133513592"	"3514.95227578756"	"3410.50631352082"	"2410.37023456764"	"4539.09029033709"	"4488.03428592118"
"CD69"	"27985.419368517"	"30099.9903852222"	"23969.2491841231"	"27726.1249252757"	"27872.969868981"	"40273.6748246653"	"31093.2273218661"	"26061.4045142988"	"20067.970503917"
"CD7"	"12344.568727629"	"11212.2033045309"	"10579.2466041618"	"15129.3278688278"	"13596.0561575404"	"14063.5397550224"	"6768.31824584002"	"13020.0013554278"	"8972.10699488087"
"CD70"	"3514.8110349715"	"1690.99064144382"	"0"	"4873.949639959"	"5366.97575618833"	"4709.4484816731"	"1854.26862225795"	"0"	"1920.05623592866"
"CD72"	"1136.01327566095"	"60142.9471170623"	"5888.48468438019"	"1151.290154885"	"149206.040091548"	"1465.54334885793"	"110924.767025964"	"1314.51178968931"	"556.764002354554"
"CD79A"	"11618.1202774155"	"13379.8430093492"	"13167.5536198852"	"10944.9592652484"	"15124.4807676306"	"20145.3504437075"	"18060.1830626511"	"12835.6573852408"	"5632.0432158801"
"CD79B"	"6146.62852466716"	"2561.89322724675"	"7157.16288206965"	"6171.82290391419"	"7124.91913428421"	"10985.8443299235"	"9441.72935403828"	"6859.50580086466"	"0"
"CD80"	"9465.66481236706"	"4821.82193624213"	"8147.23781508333"	"6723.28110658752"	"7295.00441986916"	"8134.75435127343"	"3274.81186402332"	"3543.90935748016"	"7791.60254004688"
"CD86"	"10989.8444021026"	"8319.26106199916"	"9833.68245405636"	"8396.96535883596"	"8806.09641038415"	"13228.415184209"	"5510.06290261326"	"6766.02698046788"	"10940.3100936015"
"CD8A"	"11294.1389797186"	"4746.88312220062"	"6295.45075126018"	"6085.74168819712"	"5687.4336078693"	"7845.30361355444"	"3433.97378810152"	"9162.35679326332"	"4557.05127768149"
"CD8B"	"3646.30925190008"	"1071.3069752059"	"1536.85841933067"	"1448.86133851896"	"1336.80554116392"	"1815.69119304859"	"581.641701538971"	"2753.78184565297"	"1139.3556134165"
"CD96"	"7415.09812133574"	"8702.19488379526"	"8630.6819719381"	"8308.09502562535"	"7774.10182484382"	"9588.13607772867"	"5632.85694156413"	"8789.98761586676"	"7315.01848058942"
"CDA"	"1689.31330551486"	"574.287549499088"	"0"	"0"	"3720.4054890668"	"3534.24203011449"	"2557.97819285534"	"335.727116169413"	"1784.51371375253"
"CDC25A"	"472.585501306202"	"255.462353451408"	"295.45131816851"	"469.884538818826"	"434.295537067064"	"575.508902661145"	"290.374693989948"	"286.274061391324"	"279.619649006212"
"CDH12"	"354.104822323597"	"383.102590958657"	"406.920798796145"	"450.382304230242"	"404.874987024961"	"340.032396048895"	"340.064024670012"	"374.723178084124"	"472.676593985559"
"CDHR1"	"6572.0840826176"	"6482.1164217615"	"417.415097277512"	"802.466079125248"	"733.985876382908"	"437.232511484979"	"284.049672600146"	"57977.9143791706"	"3847.70127963838"
"CDK6"	"599.605527808194"	"518.570915109754"	"524.932975194237"	"589.669268696357"	"617.501070577568"	"778.999316095502"	"436.936523089348"	"395.858037159946"	"372.532154649096"
"CEACAM3"	"2289.9398075824"	"18737.2938451033"	"15731.899875182"	"6354.85507833387"	"2889.01233326519"	"4397.12345326178"	"1981.70926348159"	"64963.747572047"	"1479.39064367481"
"CEACAM8"	"3073.04769321369"	"2130.86745865249"	"0"	"921.142397188288"	"3080.48430520743"	"1342.85546558484"	"0"	"2301.02715051517"	"1214.12920588873"
"CEMP1"	"406.888883310932"	"451.049488472828"	"435.713855810667"	"530.672365065891"	"492.261210137567"	"472.006902788866"	"333.157990370471"	"484.65555658089"	"466.64835540909"
"CFP"	"5023.79586482834"	"6266.43598949601"	"4883.73406139671"	"4391.154537589"	"3970.26813744565"	"3713.98435961388"	"4248.71628542652"	"5103.97724569524"	"5676.14011897777"
"CHI3L1"	"9292.78480638487"	"7016.64530769864"	"10988.4830674454"	"16384.0429957904"	"10565.0542121151"	"10303.0084005753"	"4646.0407276528"	"9623.56666293273"	"6624.55907665592"
"CHI3L2"	"7554.3952189173"	"7953.07811426559"	"5814.78349736261"	"8597.245612801"	"7449.71298816865"	"8730.61465367492"	"7867.18007678627"	"7594.78833209438"	"5127.49110894696"
"CHST15"	"7199.94905237193"	"9141.11757828417"	"4961.74591026456"	"10698.496524403"	"10620.7659599465"	"8466.04317624322"	"7352.87147303117"	"7834.80004557084"	"0"
"CHST7"	"6823.44979007767"	"3882.10091337756"	"6293.34037906506"	"20997.6934063094"	"8411.21809207983"	"5420.84452326442"	"2775.14555929344"	"3062.23577936338"	"4638.03996408391"
"CLC"	"31038.2238743456"	"22855.9077533973"	"12218.4928201902"	"31059.4255147346"	"33050.5027219259"	"33979.2511689594"	"24525.5469747761"	"11863.4755294725"	"28093.23956643"
"CLCA3P"	"81.0270217354545"	"94.3203147424932"	"88.3114872277388"	"82.4965410155436"	"90.1368383694582"	"100.218513767399"	"79.0198684952319"	"86.3454263979371"	"78.748285006022"
"CLEC10A"	"1666.23916850939"	"10531.0015325728"	"5181.36310706717"	"7699.04377735962"	"0"	"5232.6603971748"	"0"	"0"	"0"
"CLEC2D"	"12268.0464666639"	"9474.85825409104"	"10218.8633958073"	"74259.4898445301"	"10685.9187331268"	"18655.1413911598"	"13842.2353017544"	"12808.5396399517"	"8798.19509218905"
"CLEC4A"	"11087.8716825913"	"14346.0462172788"	"9722.33580561597"	"13102.6241130972"	"8308.43955070441"	"8582.96628042263"	"7301.00780223226"	"10436.7060468738"	"9654.90188040972"
"CLEC7A"	"16109.8326293531"	"17771.0640325744"	"11825.9216751751"	"19983.8946495426"	"14599.7863842875"	"13352.8486094219"	"12829.8148883425"	"12676.6803313897"	"13852.0304896093"
"CLIC2"	"9380.41263617843"	"6171.72748970917"	"7404.35729948671"	"7398.1906656732"	"6832.99277316662"	"6684.32356134618"	"2323.95458152302"	"4085.35818631446"	"8142.42832438683"
"CMA1"	"2484.26548198243"	"1371.35489274582"	"2249.36560066283"	"3212.7564846378"	"2773.82775631775"	"2114.28038162873"	"2396.19478988787"	"1758.41129122726"	"1856.74558621251"
"COL8A2"	"1564.15054375589"	"1347.85540410878"	"1605.74052142385"	"2322.80996855357"	"1692.95388904753"	"1489.70804274498"	"1042.12445628444"	"1575.92374902021"	"1308.07989089176"
"COLQ"	"934.868572077625"	"1177.00918941235"	"1260.28621472446"	"1117.49300188443"	"948.848795126837"	"1290.9693679281"	"785.593733513808"	"1138.95728733103"	"925.790902597048"
"CPA3"	"40916.6487846831"	"25674.7303125543"	"35572.0442128564"	"72577.325751763"	"38147.7210150553"	"29081.4387578469"	"38180.5252457682"	"22786.2990497936"	"23669.4178675143"
"CR2"	"2231.75432666837"	"1877.01850849687"	"1424.71173849658"	"2534.58107235356"	"5226.62053236909"	"2874.96751640617"	"7883.60367370318"	"299484.337145003"	"921.738672392547"
"CREB5"	"1137.89049896804"	"1301.76379028924"	"632.587716898578"	"2003.14381945698"	"1602.06130766556"	"1686.84400918758"	"964.892338654499"	"990.250943825958"	"827.562134987008"
"CRISP3"	"368.469782617665"	"203.056444662719"	"210.927560084796"	"0"	"0"	"477.091012967971"	"0"	"0"	"0"
"CRTAM"	"3381.96553476192"	"2276.71071009154"	"2751.2565304108"	"2985.81658400817"	"2471.75530958427"	"3224.86134456525"	"1665.58295483366"	"2918.96302418011"	"2467.69152141431"
"CRYBB1"	"217.732037458974"	"266.392264433606"	"267.673995479502"	"238.32524433931"	"170.809391089857"	"183.197915046286"	"132.688805253959"	"262.938909693786"	"183.908993980755"
"CSF1"	"1049.42585155352"	"636.517192014482"	"829.737257512446"	"1414.33876854433"	"1068.24782785956"	"966.485873946266"	"495.931692751618"	"824.682444753206"	"778.245674579858"
"CSF2"	"2961.83997147142"	"782.718320001363"	"1299.33710323751"	"2759.93410068287"	"2757.82396709874"	"3404.65224462133"	"1389.44275488452"	"1601.59139605141"	"1610.03318668195"
"CSF3R"	"5533.43216819151"	"7268.2398379795"	"3745.37373044121"	"11385.6814978763"	"8767.03075645246"	"9739.27987852423"	"5896.88019772977"	"6453.45057949087"	"4104.2284226542"
"CST7"	"22215.7537677824"	"24211.4191131113"	"28905.400958587"	"27668.5393366626"	"23933.6865405268"	"31170.6518975656"	"17482.5392872253"	"24560.7124524866"	"23769.7905990662"
"CTLA4"	"6440.65327721032"	"4835.0415122925"	"3847.16692243445"	"7636.19486672646"	"7176.59173832395"	"6425.23645795576"	"3980.85157141841"	"6220.0296236984"	"4567.25729583043"
"CTSG"	"7688.13493887044"	"4291.37334892729"	"7865.02506794381"	"11063.5278357964"	"9055.98963450154"	"6308.5761878938"	"8347.40121154815"	"5740.42271314537"	"5703.40234845802"
