""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"ARRB1"	"1633.07375437343"	"1383.88714757975"	"1830.92574033215"	"1285.57226284405"	"967.68327556323"	"1381.56613085836"	"1059.74348475543"	"1063.11086850209"	"1319.8077988313"
"ASGR1"	"1148.87890503924"	"1345.05448659344"	"1134.34401935465"	"698.207029895822"	"806.499538633024"	"570.414956076022"	"1186.46826412702"	"1029.87879616335"	"1484.63036314838"
"ASGR2"	"1532.27750784448"	"0"	"1794.88975307168"	"707.034302366821"	"0"	"400.640185154346"	"404.207068027735"	"1697.76590199464"	"2114.71963209801"
"ATHL1"	"6013.17156479327"	"10000.0645236822"	"6575.07792211456"	"9570.52534761892"	"6055.57018167263"	"10292.4363187522"	"5655.15137271644"	"6935.58937887321"	"4819.46473408335"
"ATP8B4"	"4885.13347729088"	"4032.80398084955"	"5152.3304828775"	"7574.65955193248"	"5716.23413371572"	"26772.3710259803"	"7838.08535488754"	"4928.75287703277"	"455941.666263863"
"ATXN8OS"	"234.080118175227"	"225.453484548891"	"196.777495609133"	"212.622465177603"	"273.991502794229"	"209.880981089892"	"156.39727119618"	"236.645529848509"	"159.840599312122"
"AZU1"	"1940.04873196848"	"1353.00865052862"	"1807.36041455934"	"2348.81396692154"	"1941.41346752995"	"1852.9748239511"	"1459.59948362133"	"1561.29702668326"	"1396.01037568829"
"BACH2"	"4726.68460220744"	"5244.19389810226"	"4816.68981071191"	"6280.61023502561"	"4383.21119640346"	"7962.94301284333"	"6974.46316037497"	"5349.98413701669"	"3565.31735377926"
"BANK1"	"6816.57881453076"	"8888.17523129879"	"9353.46358637406"	"5752.25918226799"	"9190.21602324648"	"14615.0233390179"	"12206.6087508548"	"6136.73247257306"	"3110.4008846466"
"BARX2"	"0"	"451.061090042075"	"0"	"0"	"467.649998534733"	"0"	"347.299183226624"	"307.297595541858"	"0"
"BCL11B"	"15561.8106188323"	"6369.41811428856"	"11433.328191294"	"9980.38774021011"	"12410.2938311764"	"17522.4635883496"	"11926.8655453344"	"15783.7460638603"	"10981.0565053832"
"BCL2A1"	"35505.4023320528"	"22982.9927494484"	"24714.2671063146"	"36747.6200631308"	"38293.4072004094"	"40957.7981035858"	"294113.163625387"	"20143.7448344092"	"29304.2504472944"
"BCL7A"	"0"	"1802.37662078568"	"0"	"2241.84274193307"	"0"	"0"	"2020.26637080814"	"1722.34993473069"	"0"
"BEND5"	"1158.8712003447"	"0"	"935.224872420315"	"0"	"0"	"0"	"0"	"1075.49444169049"	"769.476719528657"
"BFSP1"	"245.125932480375"	"349.156254969405"	"0"	"0"	"0"	"0"	"257.122416442106"	"0"	"288.236493909901"
"BHLHE41"	"9388.81394947783"	"5872.49349899646"	"6599.67334299378"	"13697.6785261775"	"11577.6464448037"	"1090682.31508771"	"85965.2532339842"	"4990.85230915577"	"3787.61603039708"
"BIRC3"	"22963.0140677945"	"10747.8123413624"	"13182.8925778875"	"17468.4433071279"	"20727.2604572631"	"21313.5825229959"	"8634.90623407269"	"4872.14659840338"	"0"
"BLK"	"0"	"2903.24332585381"	"0"	"0"	"2777.52581638793"	"3199.47627613958"	"0"	"1810.48024329602"	"608.764662361313"
"BMP2K"	"7010.23141903399"	"5039.2529604115"	"6386.78083209067"	"8494.34233176328"	"7042.42450135427"	"6153.57996651993"	"6087.61111336859"	"4848.76607618691"	"5533.75026682471"
"BPI"	"2529.34936698302"	"1648.29804722775"	"3699.25950801635"	"4263.44582781072"	"140115.058265061"	"6921.60646968025"	"4535.50073418286"	"32865.4615808028"	"1646.73361116882"
"BRAF"	"14477.3180576848"	"5834.48056402835"	"25874.11885619"	"5712.38725458602"	"12613.0574491396"	"9796.05603140891"	"8420.72875034425"	"5279.51062960843"	"3953.31114860882"
"BRSK2"	"242.317555522448"	"223.075426921338"	"220.492969940462"	"263.136970012829"	"251.673971526498"	"241.466429040669"	"218.039810831994"	"233.453305849462"	"215.123375079333"
"BST1"	"2913.77795548447"	"3193.64818746721"	"2525.9562153849"	"3877.66309247223"	"3239.81585217938"	"3023.83080254965"	"2949.63006904039"	"2792.36214558932"	"2748.50429618352"
"BTNL8"	"0"	"629.679067922351"	"0"	"0"	"243.691255213486"	"0"	"0"	"439.370011482479"	"182.718107330109"
"C11orf80"	"2900.81602298844"	"2761.48015746388"	"2302.74027976026"	"2359.6369612401"	"3638.10310425172"	"2639.17558211552"	"1901.36371005435"	"3135.5550848477"	"1630.60103274229"
"C1orf54"	"8910.23877197217"	"9122.80291627151"	"6237.56046587626"	"9744.58491571329"	"6035.52695881167"	"6929.0559112188"	"5093.45061381989"	"4532.54507665069"	"6519.87097522497"
"C3AR1"	"22627.4415791781"	"16836.1905540061"	"16930.3996412434"	"22261.152142618"	"20328.6024065164"	"20772.7420219815"	"17269.9241150338"	"12367.365907101"	"19413.1204792191"
"C5AR1"	"13978.0267099645"	"14834.1663694146"	"9872.88767876357"	"23926.3447895654"	"18636.3973043593"	"18119.2925822728"	"11444.2781895479"	"13518.3468403775"	"11439.2227870947"
"C5AR2"	"604.86024182907"	"0"	"174.747449677058"	"0"	"0"	"797.846214582827"	"0"	"0"	"238.453582154299"
"CA8"	"481.076834425763"	"411.737090763145"	"374.371600745655"	"570.466678319246"	"526.966362996928"	"493.900494516416"	"453.049177655768"	"471.672126629343"	"378.600379440815"
"CAMP"	"2160.33225989111"	"2794.29059501223"	"2000.96705113862"	"4271.14405058331"	"2933.74262475382"	"3784.93889876382"	"1922.89243576766"	"2344.31036918514"	"1445.5952197616"
"CASP5"	"5330.78153705197"	"1161.35847755644"	"1009.4797983794"	"3587.97277220938"	"42496.0846569485"	"17460.7027622688"	"10204.6279214544"	"130582.345221574"	"10335.3489699729"
"CCDC102B"	"302.074325978794"	"294.402012724359"	"244.018255699335"	"468.669770217821"	"294.177289258466"	"258.940500302249"	"214.758290147652"	"208.386187926497"	"222.318850963217"
"CCL1"	"1473.42877120145"	"307.140884265461"	"735.040945620679"	"1313.99968466221"	"1506.40461016226"	"1292.26025188477"	"511.118073275724"	"860.939238003259"	"1068.95940018434"
"CCL13"	"12951.4449284393"	"11444.359912529"	"10885.9056522286"	"11359.1647668458"	"9221.65635676446"	"9061.78928740838"	"3761.583492368"	"8731.52205895207"	"11173.924499121"
"CCL14"	"3926.85974487811"	"5383.9882485081"	"629974.390727443"	"3278.0277044453"	"9556.14530779116"	"3062.76906778774"	"1764.1665190322"	"10454.6604503239"	"3018.43507274937"
"CCL17"	"7987.53807309736"	"0"	"3775.89846912141"	"0"	"7763.66007268136"	"6683.57045328564"	"1897.09854904134"	"3048.45207571898"	"4772.09629026354"
"CCL18"	"12364.0455331571"	"14146.160144776"	"15231.4417165069"	"12970.567733782"	"7939.71704872536"	"8206.7194175031"	"3785.6360829919"	"14538.6512828543"	"10934.2197109785"
"CCL19"	"29136.871643946"	"15145.3740087682"	"31289.0413984859"	"16525.4042951855"	"12271.141712329"	"28279.9454834963"	"15435.9032764463"	"6245.32953651602"	"19600.332251995"
"CCL20"	"8134.34728455335"	"3968.67316233883"	"8558.70824780645"	"449533.158294055"	"51430.4997497933"	"10267.7744075556"	"63210.0476490851"	"81446.7058150599"	"44197.3415297526"
"CCL22"	"36049.9659845034"	"13071.6491327964"	"25188.6448539856"	"25957.9416922913"	"31300.4771095859"	"25319.8189546571"	"0"	"10913.9058230905"	"33075.7732120237"
"CCL23"	"5799.43851221816"	"7684.85601548101"	"6625.68981070564"	"41196.0904460139"	"8835.57998752106"	"4062.56105000506"	"2486.96022935637"	"6941.35528530874"	"4955.12719850682"
"CCL4"	"68710.7563755967"	"44688.8065225081"	"38225.2191000451"	"16733.3686760478"	"80417.180275155"	"102453.181529135"	"29672.3696396624"	"49752.3250122074"	"55284.8541397761"
"CCL5"	"42582.4639242335"	"37308.2216932259"	"49034.7088136446"	"0"	"29661.2082511498"	"32403.9861854707"	"1176.11449766201"	"25973.8003405814"	"39704.4525607035"
"CCL7"	"1782.07800276526"	"900.091923481813"	"1404.14176571295"	"2142.9697442328"	"1858.70600407295"	"1683.48510546824"	"1027.83642833054"	"1435.53250699613"	"1297.90701210683"
"CCL8"	"8177.30560218698"	"7586.13634989472"	"54299.0729948317"	"5997.97546902537"	"5051.7712003192"	"7298.94306232905"	"3479.33065131283"	"5081.58886141513"	"6368.91646655343"
"CCND2"	"8830.33527131145"	"4453.91086465739"	"0"	"8887.32598555951"	"9911.6448527477"	"13271.8425630239"	"0"	"377.227798744024"	"0"
"CCR10"	"16769.8205844883"	"18807.423621175"	"12598.5952981547"	"4156.67070447399"	"2764.14424278848"	"3721.00743581886"	"1172.26056528427"	"102291.709467614"	"12365.4360094528"
"CCR2"	"5505.9596464298"	"5835.09772247009"	"4656.75124838159"	"3016.7206402698"	"4878.44078402413"	"3675.6065106437"	"4909.53618770584"	"5211.87258766769"	"5233.09887355005"
"CCR3"	"7243.54521367776"	"5587.94704741668"	"2257.68193607332"	"7005.78762247313"	"7695.64500209102"	"8334.59813315932"	"5212.45540572357"	"2760.40487403168"	"6560.91565913222"
"CCR5"	"7830.16730198622"	"7044.05959830426"	"0"	"0"	"6309.57427110406"	"7406.84594268142"	"0"	"6514.44116309774"	"5511.0165070327"
"CCR6"	"1401.62299420463"	"1411.91373180281"	"1251.58532933476"	"1093.20229484612"	"1318.30276571123"	"1772.20432452277"	"1376.04450208797"	"1320.83887398081"	"838.63689391625"
"CCR7"	"47586.0630133139"	"31045.3176970491"	"42031.8056857531"	"39210.1487860511"	"34566.4414559731"	"48550.317397246"	"22387.7356151724"	"25375.1756724881"	"36414.1404524142"
"CD160"	"3288.61374127228"	"4790.88581815789"	"5137.32080629665"	"4215.33179839688"	"3217.40877041494"	"4609.76782284569"	"3466.90852784316"	"5217.18097085147"	"4760.92617146754"
"CD180"	"4568.38338339118"	"10046.1617405248"	"5937.13850056985"	"4259.74704586968"	"5486.36250917008"	"646216.486310691"	"4345.9526285335"	"5590.81447881935"	"9083.95233164167"
"CD19"	"6617.79353166988"	"7497.84509186988"	"7446.42453985513"	"6736.43780200992"	"8346.86120669241"	"11615.4495384993"	"10732.1611326972"	"7202.20967970965"	"3544.5982607711"
"CD1A"	"14785.6335359472"	"0"	"2825.1646875446"	"8061.82411636632"	"10128.1002375281"	"0"	"0"	"958.096538248169"	"9326.70061567634"
"CD1B"	"15574.7100816267"	"17982.3851442231"	"5081.83287578562"	"19054.5232878357"	"10272.4178618271"	"12361.6387989986"	"11423.6271461303"	"2687.66410692819"	"10007.3702155462"
"CD1C"	"7722.62128526352"	"8720.10794394595"	"0"	"8925.39410593183"	"7627.05350127259"	"9966.76321808607"	"8661.50153935452"	"1982.44137512901"	"2005.66246967484"
"CD1D"	"2948.78990524438"	"3263.09121962295"	"2723.87456662019"	"1252.38560835163"	"1983.23688209969"	"1611.00467086192"	"3170.13739608376"	"2100.7308375237"	"3308.04296888589"
"CD1E"	"8360.00944233116"	"9593.96641078472"	"2540.89907178191"	"10019.5166978976"	"5269.77386601662"	"6182.69963207745"	"5432.07259402946"	"963.119007878172"	"5386.77903363482"
"CD2"	"45715.3947799059"	"45289.2450969855"	"34879.8128657582"	"48746.3346274887"	"42385.2860956922"	"52497.0707610274"	"34689.6002554592"	"47230.2863248505"	"30516.826858356"
"CD209"	"7705.44394034176"	"6473.67051244483"	"4022.76993246919"	"7568.70596260036"	"5167.55275486767"	"3321.99943535196"	"2390.65591066438"	"7305.37035074779"	"4989.89683206265"
"CD22"	"2619.18991999775"	"3286.18255572855"	"13882.5427496333"	"6539.96160647946"	"4141.11856536194"	"4943.87876306799"	"859345.607090348"	"2928.61549284432"	"1697.74105749586"
"CD244"	"25361.3740837622"	"481558.993114794"	"4357.93288268409"	"111967.055388341"	"4609.23235981901"	"9618.38519091463"	"203971.200441098"	"3912.38340717319"	"197486.079667862"
"CD247"	"30316.4333568985"	"39947.4067532746"	"38823.3169800735"	"42116.184292046"	"34324.5684318042"	"49593.6358017674"	"24820.901606773"	"37738.5937590441"	"26128.7757230187"
"CD27"	"25960.8506045866"	"26324.5813928106"	"21113.0758226437"	"22518.8076782702"	"27948.9769134395"	"25981.9773812345"	"16611.2087720929"	"27992.8845625045"	"15724.7282158549"
"CD28"	"6307.9315449839"	"4713.31926058676"	"3724.98172555537"	"6093.50548463604"	"5632.2290759752"	"6524.49724659627"	"4138.06608495393"	"5373.21035645144"	"3979.03726678729"
"CD300A"	"648210.590295035"	"14356.8869531893"	"12164.7330533116"	"17733.8958155362"	"26438.7756933644"	"16720.7103461389"	"168177.707816682"	"12795.5757019123"	"114635.995206602"
"CD33"	"3350.68801922838"	"3156.40463896762"	"2960.11820397484"	"3248.12756358138"	"2569.86165808778"	"1940.41999684595"	"3021.95246874804"	"2348.45908673304"	"3111.77231696431"
"CD37"	"33023.0596848116"	"35654.9107175936"	"31861.131063011"	"33265.9508428647"	"33941.7492751556"	"43906.0509623567"	"35945.3948554424"	"33352.1393570112"	"21754.4476684361"
"CD38"	"24858.7926459304"	"17768.1883850001"	"22465.6549251418"	"17540.0463617328"	"23226.761199331"	"21598.783795426"	"11769.8065360934"	"17652.731197864"	"15409.7167831227"
"CD3D"	"55527.0837231839"	"57938.0575817419"	"42433.4630204608"	"56017.6301310698"	"45552.8750644628"	"44684.0487565631"	"43477.3758189221"	"59542.3616781277"	"39619.6572193549"
"CD3E"	"24167.2658119165"	"19857.3064590306"	"20847.700332525"	"23675.9306159074"	"23406.3300464149"	"26356.5900110358"	"14787.7964547238"	"21702.5994757084"	"19167.7226042173"
"CD3G"	"10366.4212433212"	"10017.0335863265"	"7389.39903332951"	"9034.6876034769"	"7864.15992624855"	"10992.6383274166"	"7185.96627810464"	"9958.79854300507"	"5996.87534931279"
"CD4"	"42578.3634782639"	"27258.6970058648"	"22073.5658445325"	"22585.6279460472"	"18983.8621735873"	"34522.2477752099"	"18631.5610625274"	"66169.6494497107"	"19883.8414833904"
"CD40"	"19884.8505910765"	"11879.1476399033"	"19021.2285450385"	"14219.8094092662"	"12916.5508368044"	"18910.4648361162"	"10358.4479590705"	"7481.87961479043"	"14476.5978272064"
"CD40LG"	"2467.32982897414"	"2524.46737369326"	"1698.13775646308"	"2204.86398233191"	"2051.98992048567"	"2896.8958716599"	"2238.5812404635"	"2336.49640371783"	"1541.44475219278"
"CD5"	"8928.76557902414"	"8061.15732173063"	"6808.42664036134"	"9342.26012154782"	"8938.35681182502"	"9097.77235217527"	"6050.67286236052"	"8544.35424057233"	"6314.18381469917"
"CD6"	"16278.744616884"	"8428.25047806361"	"6694.10580758599"	"11973.2870440618"	"13029.1310810382"	"11225.4099734736"	"7298.66519257475"	"9003.2517092198"	"6256.12101834056"
"CD68"	"4967.55609838241"	"3140.16644702165"	"5241.53186236399"	"5163.18611371219"	"1508.25798554722"	"501.733461087691"	"0"	"1313.91456860177"	"4137.25989241985"
"CD69"	"29288.3069756718"	"30747.180441939"	"31162.0167775521"	"35025.1506709522"	"28644.3998453806"	"40752.5380654589"	"31173.3901262912"	"48705.5925661902"	"21012.6274512011"
"CD7"	"11282.0325668807"	"4203.10161221603"	"5662.09092622512"	"15066.5528762824"	"0"	"9631.70322770382"	"6623.75796310651"	"0"	"8625.91687982722"
"CD70"	"0"	"3572.16528985453"	"3980.25651655244"	"4298.26165502943"	"5358.88883541746"	"68.9580961051761"	"2686.65548803692"	"4064.32104108976"	"0"
"CD72"	"7824.55576685484"	"1215.57860276228"	"48323.2922616459"	"1419.79023444462"	"637.643655968861"	"2112.21252729537"	"1627.92472914895"	"46202.7852273678"	"568.028163629233"
"CD79A"	"11614.4057246341"	"13363.6726939396"	"13166.5466025442"	"10943.354449519"	"15119.7674181652"	"20143.1825249912"	"18059.0815568843"	"12833.552528393"	"5628.47410981854"
"CD79B"	"6235.11133395023"	"7271.07310939473"	"7171.71850287703"	"6638.72530672616"	"7776.29046889597"	"11027.250565224"	"9598.1838716501"	"6880.48472331271"	"3513.16994775751"
"CD80"	"9951.83963217182"	"4856.86096606557"	"8751.39593241372"	"1238421.15944252"	"7903.93638676449"	"28376.5037716543"	"12582.5822061958"	"2047816.85919824"	"28737.7069725005"
"CD86"	"0"	"7243.92944751008"	"7681.05276206876"	"8021.53975942634"	"5794.64470036809"	"7548.36611579246"	"0"	"4055.73521059554"	"0"
"CD8A"	"11293.4540964969"	"4747.78819451902"	"6297.90597535476"	"6084.42815837165"	"5686.56792841777"	"7847.92520756698"	"3435.19636756363"	"9163.24060823928"	"4557.44509533805"
"CD8B"	"3892.43140144531"	"5736.00483989457"	"1684.06771128028"	"4324.37685317142"	"62608.4069035203"	"2324.53134826562"	"3387.10399577362"	"39583.8124831177"	"11760.7977031403"
"CD96"	"7410.65742930995"	"8701.45622879793"	"8624.79438083116"	"8300.4828311827"	"7771.58925375183"	"9584.90456233319"	"5631.48017131252"	"8784.47154299523"	"7311.97712599092"
"CDA"	"2423.60864023234"	"3104.98803226603"	"1297.16380499671"	"4929.77733014427"	"3822.85163256327"	"3956.7049388977"	"2585.52557324765"	"2502.13733446744"	"1872.42315439633"
"CDC25A"	"475.809627300923"	"258.185397245155"	"297.128791214566"	"472.293052461417"	"435.974817797913"	"577.105735855387"	"291.471764232252"	"289.766320063117"	"289.20197990233"
"CDH12"	"355.91221164707"	"385.438277296538"	"409.637020492713"	"451.605560052533"	"409.578379020987"	"345.792557053229"	"341.376923422528"	"379.815909887582"	"472.99336076307"
"CDHR1"	"256.058322747356"	"423.167284633951"	"392.614284888024"	"434.575763363371"	"255.126284050817"	"428.767459782871"	"252.518215971052"	"365.165195698396"	"294.336594951106"
"CDK6"	"597.316383807068"	"514.406353990712"	"522.760414394169"	"582.567444040369"	"614.390053555173"	"776.094887437707"	"430.909986669809"	"391.338176495613"	"371.713860375136"
"CEACAM3"	"1932.09479941835"	"2106.80299008319"	"1391.90243919328"	"3593.94173109894"	"2876.94958880222"	"3076.58101056328"	"1691.09713561078"	"1979.81020575779"	"1314.10839241365"
"CEACAM8"	"3198.9377431118"	"2221.55132369025"	"3560.71511888182"	"4996.54944982205"	"3793.32668590018"	"3116.96757329975"	"3585.40624037696"	"2490.36836868798"	"2259.94524685562"
"CEMP1"	"408.506212334911"	"456.831136457786"	"438.027863623231"	"535.017721637634"	"493.763253385035"	"476.702234493388"	"334.490431844694"	"487.382323896331"	"468.01913725141"
"CFP"	"5021.61921126545"	"6264.28151914106"	"4879.61383462614"	"4388.03857590561"	"3967.83911570122"	"3712.80701708372"	"4246.43380236486"	"5101.18673934419"	"5666.09276687455"
"CHI3L1"	"9293.91214050531"	"7015.25346585808"	"10989.7800440715"	"16384.1654468063"	"10566.3838580295"	"10303.2122056561"	"4645.08044071877"	"9624.1005780418"	"6622.89969859385"
"CHI3L2"	"0"	"0"	"3308.00097283757"	"8370.94716667516"	"0"	"8705.86108217809"	"7768.93171010921"	"5466.37403258769"	"5088.4915215941"
"CHST15"	"8657.72545818823"	"9156.37783889715"	"6863.8288253554"	"10900.338416673"	"10642.7310516526"	"8479.81549975199"	"7585.4526608091"	"8626.33497063775"	"7128.70046247237"
"CHST7"	"5518.73280182727"	"3041.82726281692"	"4008.06906777483"	"4725.19738126974"	"5188.1585115915"	"4759.0199418518"	"1968.67632298854"	"3056.1487150327"	"4572.17537829474"
"CLC"	"31071.1468467439"	"22902.2987778554"	"12398.4564104853"	"39042.2676087188"	"33051.4484285657"	"34009.7732053592"	"25757.1163564058"	"80013.9576298919"	"28095.4002335778"
"CLCA3P"	"0"	"0"	"90.7945103489962"	"0"	"0"	"0"	"0"	"17.3493564427125"	"0"
"CLEC10A"	"7835.58045489839"	"11033.1945715077"	"6490.04581097942"	"8778.58932271246"	"4348.03008181579"	"5268.89169322116"	"4401.84604865848"	"6431.43427549671"	"6106.31685477244"
"CLEC2D"	"12207.3927373209"	"9156.66992338724"	"9335.53496251826"	"11316.03396476"	"10524.3924344055"	"12903.9222154705"	"7163.83423447492"	"9424.01450942376"	"8171.43675007907"
"CLEC4A"	"253609.249813135"	"14675.1959631018"	"19377.7169530027"	"13283.322686661"	"14254.8499924332"	"8599.56736487853"	"8032.10845742867"	"10442.6341367563"	"9657.05352292911"
"CLEC7A"	"16108.2930216418"	"17772.0019581748"	"11829.3213620086"	"19984.0331749913"	"14599.5115563967"	"13351.4601934992"	"12829.9366000178"	"12676.4440333714"	"13855.9441019504"
"CLIC2"	"9380.63187663479"	"6172.45996170258"	"7406.13055281138"	"7397.69475529861"	"6832.96940286096"	"6684.06286559091"	"2324.05011035947"	"4085.2582983901"	"8143.23188960301"
"CMA1"	"2485.36401347641"	"1373.66106653956"	"2250.24781117242"	"3212.03695488674"	"2771.489834979"	"2116.70999763011"	"2396.75586013584"	"1755.28977014559"	"1857.25054739945"
"COL8A2"	"1571.12850023708"	"1349.90698859237"	"1607.40374689296"	"2324.15530766715"	"1699.57443812321"	"1490.63149548554"	"1042.93892720165"	"1577.07515897333"	"1309.60703929419"
"COLQ"	"937.919526604363"	"1179.56333927757"	"1261.55722155425"	"1121.26069042184"	"950.039784634971"	"1292.58647090832"	"792.980529835219"	"1140.80960123119"	"935.435526104994"
"CPA3"	"31517.7662299076"	"16607.9083731964"	"0"	"46980.6077162284"	"37978.0127639675"	"24270.775649275"	"36136.4025236389"	"19083.8970937214"	"23450.4287979555"
"CR2"	"1390.51204463307"	"1401.03007665946"	"1333.93385646502"	"1595.4126494649"	"1296.71077069985"	"2243.32582476202"	"2077.6779361448"	"1440.65968715235"	"879.169343414097"
"CREB5"	"1139.35040182352"	"1303.70004099679"	"634.800146507682"	"2007.74768583896"	"1606.7330648572"	"1688.25850517661"	"966.061667344352"	"993.218630428563"	"834.121354921628"
"CRISP3"	"674.997480101856"	"604.934725328325"	"714.832727012588"	"1048.57970129503"	"933.832948359765"	"686.485143830589"	"431.876346634974"	"738.105034861352"	"664.881860770318"
"CRTAM"	"4450.77055294464"	"98792.1281211339"	"9794.11668089236"	"4936.05531445474"	"235082.922124189"	"3364.94146550737"	"3617.01300573977"	"3266.80712013014"	"2907.00525294279"
"CRYBB1"	"219.029733492676"	"269.442586990946"	"272.900158887531"	"239.762524729464"	"173.954738570694"	"187.088014472701"	"134.492471047616"	"265.362552002655"	"185.066118406456"
"CSF1"	"1046.2539542815"	"626.698670981"	"826.060857217156"	"1412.89713988703"	"1066.29289471866"	"959.681675230839"	"492.220206908219"	"819.947397734471"	"776.854652334727"
"CSF2"	"0"	"155.524844373529"	"1002.25895776258"	"0"	"0"	"0"	"1378.8588155266"	"765.779279010107"	"783.021733953728"
"CSF3R"	"5533.75718642499"	"7264.31675729201"	"3745.20007698049"	"11386.7271077472"	"8764.09563911544"	"9737.32491319331"	"5898.20190406669"	"6453.26099080609"	"4104.62315149448"
"CST7"	"33561.299903095"	"47938.0432201706"	"30995.1528889176"	"28400.7502201485"	"24107.8478714927"	"329808.785657378"	"18214.8575036123"	"24609.4074255357"	"23953.2101375735"
"CTLA4"	"6439.2008089993"	"4829.58660311624"	"3847.52741962953"	"7638.41169931768"	"7177.57170882583"	"6425.10574413642"	"3979.92755033409"	"6219.61673926215"	"4568.09331249696"
"CTSG"	"0"	"0"	"0"	"11052.2954129497"	"9035.66278529134"	"0"	"4574.40304845741"	"2466.57413223525"	"4661.60900559312"
"CTSW"	"9506.6794358838"	"11122.016288207"	"14458.4278415247"	"11163.5235499051"	"10185.3162835604"	"18235.1155576912"	"7118.28576972869"	"11159.9340753886"	"6769.23533069726"
"CXCL10"	"38502.6475094963"	"18584.0083654094"	"38188.7522234733"	"23321.0889862055"	"21824.5546144748"	"36470.9579222729"	"17328.9475706448"	"10246.6845885518"	"28880.7664253937"
