""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"ALOX5"	"6633.54975454379"	"7249.2898530762"	"5983.35133499296"	"7924.79914218203"	"8184.25034507982"	"9049.29972041969"	"7598.44461921705"	"5743.30024617805"	"5288.10269586795"
"AMPD1"	"0"	"2357.5513415076"	"1679.63185854895"	"0"	"2634.67250811016"	"0"	"0"	"0"	"0"
"ANGPT4"	"548.761134442119"	"455.34992068924"	"370.84532623538"	"509.526094876102"	"595.001887152065"	"511.849395490983"	"360.580669316935"	"527.444861614122"	"308.712107723098"
"ANKRD55"	"3686.90499973429"	"4850.1026038641"	"3069.43804930905"	"4888.26618483571"	"3686.67947027169"	"5245.53910426354"	"3602.63528826441"	"3267.3875887695"	"3159.43659351941"
"APOBEC3A"	"10696.7906962108"	"8449.10839620783"	"8618.06981353422"	"11028.9485646352"	"10084.5489612431"	"12171.894766159"	"7198.7278861567"	"6077.44802938256"	"9154.65478648029"
"APOBEC3G"	"15608.7235441781"	"17180.4107701939"	"19707.0946250262"	"16356.5811772422"	"17209.7549307539"	"23657.6052409826"	"13091.4506855345"	"16227.3004775688"	"12854.557573982"
"APOL3"	"16624.5813345001"	"12230.9311635702"	"16877.8872351489"	"11580.4028263785"	"10093.1094107258"	"16997.330747143"	"10279.2203730118"	"8792.10243035371"	"11394.6990778867"
"APOL6"	"1116.2120272745"	"639.245785258495"	"1247.75602929442"	"780.460761724616"	"711.607099613051"	"1356.08739050721"	"636.773000258447"	"324.788653170819"	"731.019067609929"
"AQP9"	"13754.0279860351"	"12004.5556928825"	"10483.3096599666"	"24482.7810384847"	"18226.0711442605"	"19684.6358226951"	"10202.2439868102"	"11780.2131680284"	"9154.88605117483"
"ARHGAP22"	"4008.56504935858"	"0"	"2615.99727284078"	"2619.48366448495"	"0"	"0"	"725.644953099812"	"1456.40827848997"	"0"
"ARRB1"	"1632.15710213147"	"1380.82334032739"	"1829.69223844111"	"1283.86459001518"	"971.8858195415"	"1381.76638026919"	"1052.75070453385"	"1066.14279277535"	"1316.19016375685"
"ASGR1"	"1150.73560657073"	"1355.03735645861"	"1136.87837830076"	"700.848163638221"	"810.204339021861"	"572.896760922542"	"1187.56568514475"	"1032.75382674847"	"1485.61094926969"
"ASGR2"	"1838.38407075657"	"2236.56781060104"	"1839.18955572618"	"1009.26458992398"	"1100.7444961798"	"838.795036951699"	"1565.83981129245"	"1783.09825742789"	"2130.6630562801"
"ATHL1"	"6017.02413285017"	"10003.6414944514"	"6578.87785543833"	"9572.04095369279"	"6057.1544151549"	"10296.8837856327"	"5656.45377498508"	"6936.6009331184"	"4823.04287392612"
"ATP8B4"	"4757.99937344064"	"4022.70148005477"	"4786.35538261072"	"6137.33012634437"	"4912.89558054615"	"4764.21900788365"	"4057.73099998199"	"3770.24323107673"	"3576.59604092035"
"ATXN8OS"	"230.995026043233"	"223.685116168527"	"195.665967691147"	"210.673262359175"	"271.123789814949"	"206.661030440304"	"151.360929004838"	"235.361898063864"	"158.949950091646"
"AZU1"	"1942.1399930355"	"1358.31726311605"	"1808.04021986814"	"2349.77302475987"	"1942.97982313002"	"1854.8525107895"	"1462.38427675743"	"1563.43300288849"	"1399.81747103069"
"BACH2"	"4726.18113713547"	"5237.99938531059"	"4813.55500153929"	"6279.85143847781"	"4383.07898900964"	"7963.37488832851"	"6974.48195132243"	"5350.41036045112"	"3559.79337869129"
"BANK1"	"6815.56178800175"	"8887.51139145016"	"9354.64453967516"	"5752.29743299481"	"9190.48397965038"	"14612.0976782263"	"12205.8694054483"	"6135.75352481787"	"3112.29287726945"
"BARX2"	"544.810048015413"	"520.075465938607"	"536.033451742428"	"722.008511524223"	"693.04302829814"	"536.808143190933"	"359.941687482672"	"593.95414463584"	"607.697201824521"
"BCL11B"	"119426.329692571"	"19008.3283699164"	"16541.1550883557"	"42831.8355401451"	"14968.0507490056"	"19471.9686643705"	"13669.9708447483"	"16606.360361258"	"12585.642439054"
"BCL2A1"	"35278.4620738659"	"22968.0583101745"	"21905.1704096267"	"36515.5315279732"	"34936.7501009627"	"38009.5488773827"	"21167.1757012883"	"18007.3054677746"	"28543.5879032347"
"BCL7A"	"2210.35798998268"	"2274.7548745752"	"1887.831948036"	"2860.78410225097"	"2027.88876093009"	"13509.4910338278"	"75171.4683755336"	"59721.6678129322"	"1398.54071007925"
"BEND5"	"1170.19514888589"	"1170.89524124412"	"1053.32143186258"	"1307.90180139049"	"1141.42108666274"	"1528.68219774317"	"1206.23429120894"	"1108.03791638072"	"791.935479473838"
"BFSP1"	"301.823450146048"	"412.32955853836"	"366.80971159617"	"409.243664982625"	"281.735661611136"	"382.720738460559"	"292.649985856055"	"336.716192901915"	"345.021689332881"
"BHLHE41"	"4522.13870579468"	"3079.2736365564"	"5158.32534277864"	"7282.94948626878"	"5702.51681602146"	"3746.05297578993"	"1898.77828004675"	"4916.03501427626"	"3335.7231980381"
"BIRC3"	"23023.0202456707"	"10759.1885710435"	"15826.1248952517"	"17975.7134765126"	"20764.0950177967"	"21648.6575462429"	"8663.04025754373"	"10969.6565409022"	"18434.1860263749"
"BLK"	"2080.80047371485"	"2950.97299419177"	"3219.32463222458"	"1419.89629745177"	"2920.64617991578"	"4511.98083530051"	"3321.84647443208"	"1863.5448633582"	"712.249124228557"
"BMP2K"	"7006.92085622737"	"5037.72226190185"	"6383.83582149167"	"8492.03318671568"	"7039.5519643396"	"6152.38209638117"	"6085.50764257952"	"4847.30555777434"	"5532.74207472866"
"BPI"	"1967.27298965218"	"1641.92084007362"	"2013.25916825144"	"2758.78103742076"	"2142.80555326278"	"2029.14815371025"	"1982.76373305731"	"1495.50155700052"	"1578.66165416112"
"BRAF"	"4913.75476198162"	"4415.43291451448"	"4107.7327523087"	"5713.14335411591"	"5296.23890973177"	"6461.43836884847"	"5335.08608399897"	"4421.1191699352"	"3872.33068494843"
"BRSK2"	"241.60419529782"	"221.414971689237"	"218.808778270261"	"260.657078633141"	"247.183839648105"	"238.427636940076"	"209.805210017307"	"231.891314486624"	"210.563296005281"
"BST1"	"2917.80535188432"	"3198.92521784244"	"2527.90370835262"	"3879.15171374264"	"3241.00540716234"	"3024.879606919"	"2952.01987424212"	"2793.61372475981"	"2750.10105535451"
"BTNL8"	"516.471188756258"	"669.885739323703"	"240.508686906364"	"1344.80491805532"	"1039.01386358031"	"1179.2178133951"	"535.477053726255"	"645.189745533187"	"293.698777233677"
"C11orf80"	"2898.47923461851"	"2753.47993254936"	"2298.81554198047"	"2353.9211172823"	"3637.13345105212"	"2638.81794585706"	"1899.29925086312"	"3134.67033769528"	"1622.43324759876"
"C1orf54"	"8907.23024245568"	"9118.61467273449"	"6235.04001542847"	"9742.68947231903"	"6034.58176739673"	"6926.7697809339"	"5091.06968228638"	"4529.24308076836"	"6518.47815928486"
"C3AR1"	"22626.7744811493"	"16835.2409094922"	"16937.5212764883"	"22261.143697235"	"20328.4261391111"	"20771.6714720625"	"17270.0268276806"	"12367.6578423856"	"19413.2103879771"
"C5AR1"	"13976.3660328263"	"14832.8881738223"	"9866.67193881103"	"23924.150568762"	"18633.3461912692"	"18117.1911681468"	"11440.5442592481"	"13507.0965525416"	"11433.8332273459"
"C5AR2"	"618.7855957431"	"625.162642402845"	"357.84744463646"	"889.464989505871"	"776.229446728432"	"864.225056907935"	"467.793458030354"	"476.841508683654"	"512.634246420405"
"CA8"	"483.312051535667"	"414.597531604632"	"378.569746605239"	"572.821441089077"	"530.245953764357"	"495.251732419113"	"458.174927076272"	"472.708252571615"	"381.390672499276"
"CAMP"	"2156.48376148937"	"2790.87178733829"	"1989.70178453533"	"4269.71685650302"	"2931.6050525767"	"3781.82646548251"	"1916.63619202463"	"2342.19251852992"	"1444.27123263931"
"CASP5"	"0"	"0"	"488.118002204895"	"0"	"0"	"0"	"299.243058732113"	"0"	"170.703821963898"
"CCDC102B"	"302.971185198849"	"296.305957850305"	"244.655742482971"	"469.164619437182"	"289.981145834432"	"263.028992743906"	"213.28407229518"	"209.841354802809"	"222.784954439927"
"CCL1"	"1471.50722748825"	"304.280476738798"	"721.649707830832"	"1311.90798590163"	"1505.01050030832"	"1290.65525176951"	"507.867263375076"	"858.521854239668"	"1067.76431610663"
"CCL13"	"12948.4182397662"	"11442.4082665409"	"10884.7578602886"	"11356.10509116"	"9219.03999867286"	"9052.367278091"	"3758.90370722507"	"8726.30838674723"	"11169.4742373447"
"CCL14"	"3515.11211801686"	"3770.29707433234"	"4068.35859191663"	"3201.62613782677"	"2235.67549252048"	"2930.97633418839"	"1684.65840093207"	"3470.83262616899"	"2877.55113365525"
"CCL17"	"9404.02708100886"	"5154.89386833144"	"5988.85938766024"	"7466.83624857069"	"7798.50152831577"	"6739.28834800772"	"2055.05336832632"	"3050.0795507992"	"8320.24233080586"
"CCL18"	"12360.4000297058"	"14141.5971408361"	"15228.617235963"	"12969.0839703134"	"7938.57769526988"	"8205.73343667746"	"3784.43989011589"	"14537.0522459428"	"10916.7788848058"
"CCL19"	"29135.1652271704"	"15144.1668212388"	"31288.5849882998"	"16524.1647248406"	"12270.5566016302"	"28280.7017200658"	"15435.3129169465"	"6245.47928916189"	"19602.5053143865"
"CCL20"	"8117.43587643176"	"1578.29568362801"	"3627.52210165684"	"6822.2230212433"	"7287.88227161301"	"7275.11836172246"	"2972.30477978093"	"4146.35523592374"	"5324.75545202365"
"CCL22"	"36126.2002514062"	"13140.277373676"	"25298.8088997355"	"25963.6682603682"	"31856.7126319082"	"25339.0342462097"	"3578.38228545332"	"11052.0092322799"	"34073.6234473481"
"CCL23"	"5306.79431007568"	"6309.85972192004"	"6623.01225187359"	"5248.53309124245"	"3426.34424002913"	"3675.19989674302"	"2264.24473235881"	"6275.16636928229"	"4765.40644782175"
"CCL4"	"78570.1646526062"	"45753.5128834753"	"66214.8385356609"	"79637.04106187"	"80419.1573502027"	"106530.204051484"	"48268.3232340501"	"50481.6432360829"	"55305.3490520444"
"CCL5"	"42641.6989976862"	"37426.8970448716"	"52850.4115698077"	"35442.6670327167"	"30504.393551775"	"50993.6116052418"	"26807.120892552"	"36600.2506832585"	"40479.0428148691"
"CCL7"	"1782.22007404179"	"902.098666335987"	"1402.5304093068"	"2143.95704030772"	"1859.96041618841"	"1681.99947057721"	"1027.15880644912"	"1433.14338070438"	"1298.64881595014"
"CCL8"	"8161.89178339897"	"5440.35675570996"	"8372.92619882879"	"5962.57084604709"	"4971.70605068142"	"7005.61769775337"	"3462.03042094687"	"5063.01518932363"	"6336.39878625354"
"CCND2"	"6532.93902814577"	"6489.92070485007"	"7968.83190679564"	"7992.15968351517"	"9517.08408010931"	"12825.256296982"	"4224.4096734134"	"3244.95087886285"	"3757.34726537272"
"CCR10"	"1565.26510179342"	"1445.86319985523"	"1142.74794989645"	"1214.47974263965"	"1711.4929157901"	"1413.73807084327"	"926.504446178468"	"1486.37908410315"	"855.648193078881"
"CCR2"	"13933.6221562106"	"9875.90602288428"	"4735.20033252705"	"6423.45697869845"	"4926.43091313518"	"4007.81983609145"	"4919.02813790328"	"70691.752687696"	"5413.94605750553"
"CCR3"	"7239.46015981557"	"5587.62644772998"	"2258.47635272235"	"7005.54002344003"	"7697.86303611374"	"8335.92283529061"	"5203.90504667599"	"2760.11350111927"	"6563.26557127389"
"CCR5"	"7836.71804322806"	"7401.35286640249"	"8102.13570196909"	"8289.36164924286"	"6555.87299011688"	"7621.81819785096"	"5417.24831071825"	"6812.55102400416"	"7281.14850583264"
"CCR6"	"1403.03268579918"	"1410.99376578679"	"1250.81446943069"	"1092.62788131342"	"1317.74159980503"	"1770.36951451149"	"1377.38446611266"	"1319.26404664784"	"840.49486185395"
"CCR7"	"47583.425033538"	"31043.0152806677"	"42030.2637471809"	"39208.6054192912"	"34564.4948859917"	"48548.0451983119"	"22385.6996743272"	"25373.4880084892"	"36409.4673814104"
"CD160"	"3282.38104795866"	"4789.30064753144"	"5134.83488157228"	"4210.94675496686"	"3211.82862876065"	"4608.3636126212"	"3465.87966313834"	"5216.08211047591"	"4756.88665674098"
"CD180"	"4553.86439532899"	"5958.59747983493"	"5824.86340049878"	"3636.22864940586"	"4498.19752905601"	"4977.57405929778"	"3730.03678169164"	"5579.0540681448"	"3253.12185082656"
"CD19"	"6614.42196311344"	"7496.14779751005"	"7443.28051735655"	"6732.50890190836"	"8344.73433835985"	"11613.7552562837"	"10730.0947278506"	"7200.25606768964"	"3542.61449346816"
"CD1A"	"14910.7058158423"	"17743.1947999741"	"5342.77020198648"	"18362.7329000958"	"10302.1221737409"	"12405.6314020326"	"11428.102061528"	"3451.78757155315"	"9340.83372585324"
"CD1B"	"15571.0402473415"	"17982.2950339141"	"5082.40113735138"	"19054.6507863327"	"10272.7374984671"	"12363.0188707572"	"11423.3378197087"	"2685.90503001078"	"10007.6472773847"
"CD1C"	"10223.1084465835"	"12921.119259445"	"5119.83056313878"	"11402.4423368486"	"7647.42311178484"	"9986.92758241863"	"8685.95515762066"	"2383.62182917407"	"5947.70905101908"
"CD1D"	"2945.93392287503"	"3260.69577270087"	"2716.46017561596"	"1250.9175070951"	"1980.64648913505"	"1609.21269290427"	"3168.87050801996"	"2098.48546366974"	"3306.35881789923"
"CD1E"	"8363.05736513079"	"9602.20815568056"	"2541.95661684515"	"10021.8417321175"	"5270.58144425592"	"6185.632829938"	"5433.54779286076"	"964.011144833075"	"5389.93218627264"
"CD2"	"45715.9348705193"	"45288.778864291"	"34879.4095634039"	"48745.0150997301"	"42385.0960548719"	"52496.418829544"	"34689.8587282465"	"47229.2241924799"	"30517.3015735331"
"CD209"	"4228.11147982278"	"5509.5743428401"	"3570.61446770169"	"4941.58879551137"	"2628.21426620094"	"3091.13786349413"	"2249.36966572087"	"3401.19214938481"	"3357.56863596869"
"CD22"	"2599.52281874827"	"2816.98164866862"	"3013.14646680866"	"3302.1035978652"	"2920.15631293053"	"4629.30361724455"	"4785.96743899001"	"2812.15735718895"	"1620.72451652732"
"CD244"	"4697.6418648984"	"5015.56692800772"	"4254.40205485068"	"4659.6612849934"	"4603.35048256986"	"6107.04279362705"	"3965.90424422419"	"3543.90810316423"	"4804.90497811388"
"CD247"	"30314.3999819436"	"39947.8852931695"	"38823.6228015604"	"42116.7064393318"	"34323.9667594977"	"49590.5526743073"	"24819.9717747333"	"37738.3947298615"	"26128.3218377963"
"CD27"	"25959.4354968157"	"26321.4086696162"	"21109.3472717542"	"22515.4384613419"	"27944.3395302353"	"25973.1749664819"	"16609.0778204904"	"27988.6607036371"	"15722.8458892552"
"CD28"	"6309.97472267427"	"4714.25333960916"	"3727.86822626055"	"6097.5397113214"	"5633.65473948331"	"6530.83237670859"	"4139.2387200918"	"5374.98111046859"	"3979.89925029862"
"CD300A"	"10528.3987603752"	"13239.4926569455"	"12156.8321024434"	"15442.8796924123"	"12784.7187154866"	"16640.7841417308"	"9519.95776871647"	"11373.3652321726"	"9570.59995244777"
"CD33"	"3350.74312637477"	"3157.19282261906"	"2960.3898451632"	"3247.65855973796"	"2566.94729442901"	"1939.94505167071"	"3021.29490228678"	"2347.58711398834"	"3114.17468916789"
"CD37"	"33021.4381730131"	"35656.8637148807"	"31862.9398867429"	"33265.8563917351"	"33942.1425424792"	"43907.0412031362"	"35944.9726340776"	"33352.0728923387"	"21757.0796044061"
"CD38"	"24858.8082481945"	"17767.2564958669"	"22464.9047461936"	"17541.7919944885"	"23228.374575636"	"21600.1153904884"	"11769.374057782"	"17652.9142091566"	"15409.6149755729"
"CD3D"	"56493.8429178448"	"58211.4830676694"	"43055.0450271279"	"56228.3889999439"	"48296.2718900206"	"59885.0068628469"	"43650.7119284064"	"60658.973576615"	"42602.4407800443"
"CD3E"	"22823.8712726975"	"19721.1816975517"	"15942.2543942047"	"19660.4264240991"	"19513.3256470296"	"23256.6158078547"	"14785.0942299563"	"21198.7537956789"	"13047.1410992074"
"CD3G"	"10360.1269030647"	"10016.7727870991"	"7396.07061643548"	"9032.11776929449"	"7858.40183861222"	"10992.6070474938"	"7182.65079314077"	"9959.18336410954"	"6002.2084679595"
"CD4"	"23283.2468262171"	"26616.122437494"	"21835.0106878185"	"22570.9418882053"	"18905.1311677503"	"20156.7375271053"	"15164.001566632"	"24991.872862716"	"18646.5211468741"
"CD40"	"20215.5785184437"	"74054.675563567"	"19378.4319200572"	"15432.2182096791"	"16708.8078504079"	"19413.0330183208"	"20285.0798779979"	"7863.87945734179"	"14644.1573949553"
"CD40LG"	"2467.53455609983"	"2526.51587178585"	"1698.03539212056"	"2205.07047965121"	"2052.95289368252"	"2896.93781619749"	"2236.3857721563"	"2336.59023644774"	"1541.94271754058"
"CD5"	"8929.02689288426"	"8062.53684147111"	"6809.13429344024"	"9340.86774905228"	"8939.58326918639"	"9097.78075027631"	"6050.98280666102"	"8545.51860989594"	"6314.98745628352"
"CD6"	"10875.8014748621"	"8301.46394598238"	"6378.69930510096"	"9052.77893419615"	"9146.4057844592"	"11129.8191524693"	"6855.86024938729"	"8943.15073845469"	"5436.34810645776"
"CD68"	"5123.9247403853"	"5193.3446487743"	"5361.63425597651"	"5389.68137399163"	"3517.63877635496"	"3413.63633790953"	"2411.073454465"	"4543.06125819794"	"4488.43881108497"
"CD69"	"27982.8308441947"	"30097.5442101909"	"23965.6909519423"	"27725.6702396192"	"27869.6706378417"	"40269.7061435215"	"31090.5899677035"	"26057.8761727897"	"20067.1558277618"
"CD7"	"12350.1599425194"	"11215.0458103026"	"10582.3719970586"	"15133.6965798775"	"13597.9405445405"	"14064.8084080416"	"6768.72164287622"	"13020.5828344378"	"8974.23908900205"
"CD70"	"4817.20191532618"	"3863.76596631953"	"4163.25692806535"	"4929.18647257891"	"5388.29981967074"	"4848.7834321177"	"2719.56403933023"	"4071.68122077817"	"3827.57683248018"
"CD72"	"694.985012693725"	"686.926023578336"	"665.275823299664"	"1143.21760620173"	"616.738496761875"	"1310.25019798148"	"1619.02130826913"	"983.384266736854"	"518.617943900957"
"CD79A"	"11614.7459751912"	"13370.0326400842"	"13166.5164469191"	"10944.3141197462"	"15122.3564922081"	"20144.3203748244"	"18056.1427513879"	"12833.9342053027"	"5627.57985656089"
"CD79B"	"6236.24086626363"	"7268.82968099232"	"7174.76263362497"	"6639.11793332378"	"7776.23519770989"	"11029.3251238337"	"9598.10395065516"	"6880.16693114064"	"3512.58447693134"
"CD80"	"9470.16726448799"	"4826.88293115659"	"8148.94961623108"	"6725.49963539764"	"7295.691423295"	"8136.66927020889"	"3275.40598670877"	"3544.8707649908"	"7793.64766372245"
"CD86"	"10771.7179346266"	"8303.7260079846"	"9527.05295471366"	"8369.13540730632"	"8176.80936000275"	"7960.4608363453"	"4390.41877004796"	"6380.08294744278"	"9639.17805727553"
"CD8A"	"6945.13076888406"	"4607.31971437182"	"6286.84163248646"	"0"	"0"	"7845.42695056201"	"5.77143274924174"	"9103.485037255"	"0"
"CD8B"	"3646.76794614605"	"1072.33526248841"	"1538.32793991322"	"1449.91085327233"	"1341.71772022895"	"1819.26152467083"	"586.322383894492"	"2754.53938060298"	"1141.06416164443"
"CD96"	"7415.79350293832"	"8702.212845264"	"8630.20175445333"	"8302.91878848199"	"7773.26046313813"	"9587.56099779792"	"5632.65585655308"	"8789.29451526448"	"7313.29826477922"
"CDA"	"2424.53528040812"	"3106.84871322816"	"1298.61595358449"	"4931.11780778452"	"3826.62275372954"	"3959.20407250986"	"2587.48240874397"	"2503.96721060219"	"1874.54225904075"
"CDC25A"	"472.047949720828"	"257.827846021385"	"295.317090164423"	"469.931322499752"	"434.199832736929"	"576.221098723297"	"286.791715952853"	"287.89639387989"	"279.595861007988"
"CDH12"	"355.380653671035"	"383.961670709226"	"408.546311636074"	"454.232649795368"	"410.400598183273"	"344.635742888548"	"341.71347365031"	"381.454189530286"	"474.15994877576"
"CDHR1"	"1348.6344323162"	"164809.046473616"	"7151.61680438957"	"18023.8453542178"	"3503.3585377073"	"2649.29188627487"	"288.824449342331"	"11672.62777917"	"460.177622993514"
"CDK6"	"601.722254734369"	"516.694559302478"	"524.314305277234"	"592.088329119544"	"616.207934427559"	"778.747909529576"	"434.36939467037"	"396.626650610899"	"372.248248368937"
"CEACAM3"	"1918.98865540803"	"2103.56585665172"	"1390.57257208922"	"3592.9100099154"	"2872.86796831757"	"3074.50974515249"	"1683.53096850558"	"1977.10264016478"	"1312.00053376391"
"CEACAM8"	"3219.8285726082"	"148945.911581941"	"14749.2756154752"	"4996.07850286106"	"3800.15397183504"	"3134.46557615698"	"102245.097207475"	"3523.45045118152"	"8075.92665275713"
"CEMP1"	"407.057372120432"	"453.371948648421"	"435.475010363508"	"531.824676522227"	"490.928495511345"	"472.475856943689"	"332.917496998886"	"483.65854827103"	"467.035846961257"
"CFP"	"5023.98065597997"	"6266.71079569145"	"4884.48386873102"	"4391.77773921551"	"3969.4028547956"	"3714.06839657973"	"4248.03009527453"	"5103.52929853474"	"5667.17237094204"
"CHI3L1"	"9293.35018075581"	"7014.58840843683"	"10989.1426344802"	"16380.6628563968"	"10564.846709841"	"10302.8773518372"	"4645.66814658382"	"9623.36184843965"	"6623.07170023511"
"CHI3L2"	"7554.62540821444"	"7954.72987091074"	"5814.76582970187"	"8597.70796913917"	"7452.344261055"	"8730.59994544881"	"7869.8516954286"	"7594.99148296825"	"5126.10120282098"
"CHST15"	"8658.0239412431"	"9156.60112940612"	"6864.66804747859"	"10899.0396483777"	"10640.4957760189"	"8480.52957896218"	"7586.20046338613"	"8625.88880716558"	"7129.88962385462"
"CHST7"	"5519.24900872714"	"3039.85132062704"	"4007.70957534131"	"4724.85456234403"	"5187.05637196647"	"4759.99558376102"	"1970.48261214052"	"3055.74876836133"	"4571.40414838492"
"CLC"	"31036.8061940627"	"22857.2040294433"	"12218.6034537256"	"31059.7327947573"	"33049.7427690754"	"33977.3961469515"	"24525.3712543097"	"11868.9196263764"	"28092.6970354729"
"CLCA3P"	"83.7888344692613"	"98.7997120721615"	"89.5645471361617"	"88.7651597802875"	"97.701084203403"	"102.36589557785"	"85.5695231699196"	"91.7262442214168"	"81.5202291536565"
"CLEC10A"	"7836.8205550697"	"11039.789940296"	"6491.93318615942"	"8781.73857608626"	"4353.807073723"	"5270.92311132968"	"4403.05703255054"	"6432.01174617504"	"6108.5860117397"
"CLEC2D"	"41378.6744907856"	"9247.2558187278"	"9338.53316311182"	"12853.1228000704"	"13865.17478532"	"13087.7509053322"	"41827.341962232"	"81970.1688399"	"20430.0204991081"
"CLEC4A"	"11083.739279937"	"14339.2670781626"	"9719.49423239886"	"13101.3024840413"	"8306.10960293356"	"8580.31544056868"	"7297.3352706102"	"10434.912018147"	"9627.73513372173"
"CLEC7A"	"16108.8748361916"	"17770.5916998378"	"11825.4178758832"	"19980.9526991927"	"14599.5679553017"	"13351.4635797017"	"12832.0410499678"	"12677.9281886352"	"13852.43038699"
"CLIC2"	"9383.49122750253"	"6173.93880286077"	"7408.36893752142"	"7401.8693693966"	"6834.1385936974"	"6687.85487685354"	"2326.3315087565"	"4087.87747154654"	"8143.56257469145"
"CMA1"	"2483.36781811212"	"1368.71932373216"	"2248.08836019711"	"3204.1473849148"	"2769.56453364895"	"2113.34331089447"	"2394.4201091352"	"1753.02916457567"	"1853.49533906526"
"COL8A2"	"1561.82286008844"	"1348.41545290254"	"1606.53842979054"	"2322.91101361133"	"1695.23145506254"	"1489.20417476557"	"1037.07976296549"	"1572.81051121295"	"1308.50033613574"
"COLQ"	"935.346638288442"	"1177.2076374059"	"1258.07850521679"	"1118.3050242628"	"948.758888601838"	"1289.95207581796"	"786.747368593912"	"1139.62055766446"	"930.22330737567"
"CPA3"	"31602.7280175731"	"17322.4091920681"	"34383.7778811681"	"47592.4368504972"	"37976.0656718316"	"24342.8682844623"	"38147.7637588308"	"22242.4532694256"	"23622.373774262"
"CR2"	"1395.21176760274"	"1405.08488752361"	"1338.96537669573"	"1597.22797363866"	"1305.93039405531"	"2243.73052880519"	"2079.54556331329"	"1443.14010803937"	"880.912881740031"
"CREB5"	"3554.58673907719"	"3655.4910874593"	"8968.38779593038"	"106971.883073335"	"1675.45418770555"	"13457.2365379739"	"1452.9429779066"	"16336.0386119009"	"145820.013668819"
"CRISP3"	"672.062508073583"	"603.215306273582"	"711.111455411774"	"1039.44268414149"	"926.569423445317"	"685.835840462398"	"428.891274225291"	"733.87499494648"	"662.714923889952"
"CRTAM"	"3379.53040883616"	"2275.73592675632"	"2749.6495067926"	"2982.33180443554"	"2468.53819403499"	"3221.87991467772"	"1663.36111451767"	"2916.26856582215"	"2466.15922802304"
"CRYBB1"	"216.650887625474"	"264.898111859572"	"268.507887314574"	"238.156197142819"	"171.326776214175"	"183.496529806104"	"128.009045981609"	"255.311496283922"	"183.399717424409"
"CSF1"	"1048.03788458615"	"628.90961896565"	"828.967927480076"	"1411.57873526884"	"1065.23885763652"	"960.565349092961"	"492.595227732512"	"818.238889872302"	"776.654729599405"
"CSF2"	"2962.5494698366"	"780.905706694419"	"1296.17190370909"	"2760.91381423614"	"2759.42067020373"	"3404.62410950342"	"1388.53584207671"	"1602.63629409834"	"1608.80284923595"
"CSF3R"	"5532.26645592434"	"7259.671409576"	"3743.0802673266"	"11385.2595490856"	"8762.8702711266"	"9733.47968920584"	"5892.66615662216"	"6449.61579227364"	"4098.03816588889"
