""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"CAMP"	"258190.87812991"	"2811.11713160145"	"2610.04075789501"	"5593.62315434895"	"3479.65528481127"	"4013.28437223019"	"6757.78859964857"	"3237.10567537017"	"3384.4092967855"
"CASP5"	"609.772912544207"	"133.293210222221"	"831.174744209532"	"0"	"936.607932415109"	"0"	"687.76801034429"	"0"	"0"
"CCDC102B"	"300.138570392314"	"292.671201473669"	"243.209454147206"	"467.553389763068"	"283.809754589957"	"255.241239976141"	"210.040583023611"	"207.675609874069"	"219.159145879505"
"CCL1"	"1473.0009990987"	"305.750824570527"	"730.222941052803"	"1315.11787584929"	"1507.00274594166"	"1295.08645716041"	"512.597706725915"	"859.97154537861"	"1070.26290881021"
"CCL13"	"3508.02873728596"	"2084.2884377664"	"4962.60485282395"	"10719.0221585748"	"0"	"0"	"2690.87116377679"	"8598.60726886574"	"0"
"CCL14"	"3516.67058804928"	"3769.45208478639"	"4072.60436169721"	"3207.08626475678"	"2237.06196707444"	"2930.94607293506"	"1684.66672422421"	"3469.52203678192"	"2875.16269045258"
"CCL17"	"9404.46911979734"	"5153.73087324985"	"5987.89906172755"	"7466.77855260747"	"7798.56495394604"	"6738.45009842414"	"2054.74854561178"	"3050.41289049096"	"8320.4150025702"
"CCL18"	"12361.2832613323"	"14144.9565163772"	"15230.2013148998"	"12971.1144448058"	"7940.47331357167"	"8207.2651942516"	"3785.0448122539"	"14539.0145345137"	"10917.5730602276"
"CCL19"	"29136.329859858"	"15144.4710816669"	"31288.199930983"	"16524.1505759816"	"12270.4939942243"	"28285.0198160384"	"15435.6029254097"	"6242.87544085093"	"19601.897889575"
"CCL20"	"8118.43933022207"	"1579.59415862105"	"3630.72335192591"	"6822.99988936343"	"7291.48021878702"	"7280.1628916246"	"2973.5149134219"	"4147.20956498156"	"5327.16541596928"
"CCL22"	"36127.3890994239"	"13138.8958852841"	"25299.9664994278"	"25964.43946787"	"31855.8592104759"	"25344.8571546091"	"3578.92986838941"	"11052.725950753"	"34073.5920481754"
"CCL23"	"5303.11448030662"	"6307.72910945197"	"6620.56707227747"	"5246.60843352005"	"3424.42984621003"	"3674.12900119088"	"2263.45730533235"	"6271.30037175747"	"4764.27505708525"
"CCL4"	"78571.007223287"	"45752.7985044925"	"66214.3634262043"	"79637.2540016235"	"80422.2347063723"	"106532.421689991"	"48268.3195807621"	"50482.0123763817"	"55305.8878633567"
"CCL5"	"42642.0021299115"	"37426.8891414236"	"52845.8124960465"	"35449.0294966874"	"30503.5853626117"	"50994.2242221415"	"26807.1567986222"	"36599.1281150493"	"40477.368897501"
"CCL7"	"1781.89945293195"	"897.799697136265"	"1402.90129562202"	"2142.26207745649"	"1859.87203709077"	"1683.92927065336"	"1026.45363118418"	"1434.9813589991"	"1298.60298382221"
"CCL8"	"8159.73440137585"	"5436.15745088837"	"8365.78821485963"	"5957.83882856639"	"4970.09632775539"	"7003.87972000386"	"3459.94863517291"	"5059.61672118167"	"6333.5751986209"
"CCND2"	"8919.39992398599"	"7164.57513608182"	"7982.39497218922"	"9289.09031717436"	"9970.61442726127"	"13629.7679777284"	"6111.24323134632"	"6439.4491439626"	"4652.4417885629"
"CCR10"	"1564.18411401819"	"1446.04075116491"	"1140.3955529666"	"1214.13726171035"	"1709.58146118223"	"1413.90153090168"	"930.191346884906"	"1489.52222306251"	"853.709078360582"
"CCR2"	"5509.88026944614"	"5835.49352413877"	"4657.6353289026"	"3022.18200726035"	"4882.07238953666"	"3684.53602903226"	"4910.22410816663"	"5212.74321862526"	"5236.00083257994"
"CCR3"	"7239.38143476453"	"5587.70807434264"	"2257.15411141901"	"7005.39654560782"	"7698.78944259577"	"8335.05749726491"	"5213.17045289468"	"2756.46367355115"	"6562.34607669587"
"CCR5"	"7835.74007391357"	"7400.77882364986"	"8101.51977403201"	"8291.81869457613"	"6553.28860626336"	"7621.95908011693"	"5415.58818033268"	"6807.22659695814"	"7282.96921886668"
"CCR6"	"1403.40056312083"	"1413.69956208826"	"1248.79518776931"	"1091.94620927254"	"1318.69311298834"	"1770.85149497669"	"1376.93616970581"	"1319.54565862751"	"839.376675227883"
"CCR7"	"47588.2776550166"	"31044.2447732221"	"42030.9723972667"	"39211.0913781747"	"34566.5810971848"	"48550.4379069722"	"22390.865161596"	"25375.509675682"	"36411.3678035616"
"CD160"	"3285.94515166566"	"4793.21125038297"	"5137.1164459389"	"4215.08104904922"	"3217.68438442837"	"4616.71982519086"	"3467.47967551379"	"5216.98539037906"	"4758.22242752902"
"CD180"	"4553.09383319127"	"5958.26333777797"	"5826.21590416416"	"3636.75004609964"	"4500.09028829449"	"4973.52892096075"	"3728.14119729842"	"5579.70009814017"	"3254.64298116182"
"CD19"	"6613.80949068044"	"7496.35835773217"	"7444.08338870916"	"6732.15137248362"	"8346.01629206525"	"11612.4964627338"	"10729.0829686323"	"7201.83384316012"	"3542.50964024607"
"CD1A"	"14909.6202860559"	"17740.3923129856"	"5341.71193075811"	"18360.4857802036"	"10299.8293695816"	"12404.8490008994"	"11426.3116906911"	"3450.09078191176"	"9335.82090524742"
"CD1B"	"15576.5274408837"	"17983.6068484534"	"5083.1878863951"	"19058.9664459609"	"10273.9744066982"	"12364.3413545245"	"11427.0471662798"	"2688.4806771076"	"10009.8537059239"
"CD1C"	"10221.7163323649"	"12917.3852351399"	"5118.9260504014"	"11399.25200414"	"7646.11516539208"	"9984.80750604758"	"8679.99369099204"	"2381.87932149667"	"5939.96060070067"
"CD1D"	"2945.98506380393"	"3261.7031453703"	"2719.80735959882"	"1251.04068244508"	"1980.87372472819"	"1610.21633534674"	"3168.78795483061"	"2096.73829563914"	"3304.75381588255"
"CD1E"	"8365.32017355599"	"9602.0832560671"	"2543.1427736746"	"10022.1741966033"	"5271.89096922998"	"6185.19649896279"	"5434.58420299084"	"964.180885725918"	"5389.79683839523"
"CD2"	"45713.9275128184"	"45291.7795355175"	"34879.5570784945"	"48746.9679976892"	"42384.2692693013"	"52497.4171444325"	"34672.1912503443"	"47227.3411485812"	"30514.8048189966"
"CD209"	"4225.01655905631"	"5492.64684860664"	"3569.03488753932"	"4939.52524943957"	"2625.17652021922"	"3087.43692101522"	"2248.18094974741"	"3399.33633351292"	"3345.35043385924"
"CD22"	"2598.61836476379"	"2816.84248194496"	"3011.55262965911"	"3305.08097435048"	"2919.56839132615"	"4628.58655621133"	"4787.5040390093"	"2811.45683785207"	"1625.02498500737"
"CD244"	"4691.91208995692"	"0"	"4036.09296011897"	"4630.2525770204"	"0"	"5552.78360565276"	"0"	"3192.3456067374"	"4795.90858874139"
"CD247"	"30314.4970584432"	"39947.6244339374"	"38826.8837109421"	"42118.2808518865"	"34326.1277909207"	"49591.5398381857"	"24821.1122822837"	"37738.3278909785"	"26127.6056468864"
"CD27"	"21263.0009708722"	"22455.9464099252"	"20924.879741092"	"22496.3204533787"	"27920.5475167088"	"13966.4279288426"	"14981.8088141862"	"27893.5873197333"	"14319.012271127"
"CD28"	"6301.47558797013"	"4713.31370639369"	"3726.63460375273"	"6095.45523848777"	"5632.33329819704"	"6529.40692279741"	"4135.73012414731"	"5371.92282245345"	"3976.37680593538"
"CD300A"	"10524.6331157851"	"13233.5913038944"	"12152.517426653"	"15439.647931347"	"12780.9590609234"	"16639.264163516"	"9516.9924051897"	"11370.506279934"	"9569.10502890656"
"CD33"	"3351.11469486336"	"3157.5122000822"	"2959.51627273674"	"3248.86008068284"	"2566.2378393123"	"1939.97404322974"	"3023.38443080353"	"2344.98081506291"	"3114.99394416248"
"CD37"	"33026.198721313"	"35657.8761377571"	"31864.3523966448"	"33270.2918654638"	"33947.7136329964"	"43908.6377433893"	"35947.1734311025"	"33353.3441943066"	"21763.0275255806"
"CD38"	"24866.3796669799"	"17769.273630726"	"22466.3691073521"	"17543.157172524"	"23230.9279138579"	"21600.5611695881"	"11771.2385415898"	"17653.5126283744"	"15411.3161719625"
"CD3D"	"57859.670255164"	"58307.4333238912"	"50572.4472381025"	"56238.0804117646"	"49207.839488237"	"818971.183166296"	"47010.9566017807"	"61847.9139192775"	"106354.909247845"
"CD3E"	"15566.0266008868"	"17598.6508224493"	"7867.34220811628"	"0"	"18946.4149624481"	"22330.427941603"	"14341.3350570312"	"19443.4585599284"	"12359.4360035722"
"CD3G"	"10360.7559325817"	"10017.8401669616"	"7389.58347105972"	"9031.20362434272"	"7858.90647124122"	"10992.1102105325"	"7181.77451384079"	"9958.84044324381"	"5997.27357940042"
"CD4"	"23283.1358041005"	"26610.0047656346"	"21835.5165340244"	"22570.3438893544"	"18906.1984011534"	"20150.9134926446"	"15166.1691050401"	"24993.6176220041"	"18648.384655684"
"CD40"	"19886.3615141599"	"11880.0744042767"	"19022.3493724593"	"14222.8186912062"	"12919.5216942249"	"18911.6550952253"	"10359.7569570748"	"7493.46830650136"	"14479.8392054052"
"CD40LG"	"2467.03840571148"	"2523.90119266502"	"1698.28768750986"	"2207.23111444085"	"2053.38142545101"	"2896.02788131442"	"2239.16144747312"	"2338.08500327623"	"1541.45620597129"
"CD5"	"8927.36002698783"	"8052.55524423739"	"6807.40724249973"	"9339.77369321355"	"8935.35459226321"	"9095.67712989253"	"6047.25629074843"	"8542.74771303283"	"6313.12797391095"
"CD6"	"10876.4683598658"	"8301.88866154638"	"6377.72175047438"	"9049.71043389134"	"9146.32988122449"	"11128.7346876005"	"6856.49603830103"	"8943.16486887933"	"5438.66429214874"
"CD68"	"5119.07327240974"	"5189.31901391714"	"5361.13683926011"	"5388.99483831498"	"3515.05422661996"	"3410.54916047835"	"2399.36751221688"	"4539.25963611172"	"4486.26845428393"
"CD69"	"27984.284816659"	"30091.3225298587"	"23966.1545399388"	"27722.6883938695"	"27870.8185192986"	"40267.1423256984"	"31091.6797307695"	"26057.1348794973"	"20066.9537813031"
"CD7"	"12343.5845236063"	"11211.7084224568"	"10578.22239665"	"15132.0177982102"	"13596.4305621777"	"14063.6982940029"	"6768.05110954414"	"13019.814274365"	"8970.63335743377"
"CD70"	"4820.6500286404"	"3865.08774458572"	"4164.28348135067"	"4929.65542251048"	"5391.45489238983"	"4847.95252497616"	"2719.15962100702"	"4071.75328468863"	"3826.92422072516"
"CD72"	"693.058387253909"	"685.38362507016"	"662.978439191692"	"1142.28537608891"	"612.202177435903"	"1307.21974871942"	"1617.93105262628"	"971.848516803741"	"509.852251914919"
"CD79A"	"11612.3658554822"	"13369.9511212163"	"13166.5758743439"	"10944.442799445"	"15122.9983778582"	"20142.4742095865"	"18058.3901680291"	"12833.7671390307"	"5630.29615556391"
"CD79B"	"6237.89253407976"	"7272.11327987924"	"7176.12137639272"	"6640.73129135546"	"7777.65007366117"	"11031.0406107988"	"9601.48767189243"	"6881.25318710713"	"3514.53780071079"
"CD80"	"9468.29630334167"	"4824.52706380352"	"8147.42346302313"	"6724.1104596449"	"7294.49422319146"	"8130.56349303914"	"3274.94293610101"	"3543.83624534323"	"7791.7884112354"
"CD86"	"10769.7764262384"	"8302.29327585069"	"9522.79311703033"	"8366.41506318439"	"8172.82133032365"	"7959.18019636157"	"4385.91458663344"	"6377.83472274221"	"9636.74473770302"
"CD8A"	"11295.5620168706"	"4750.66061470623"	"6300.04369118831"	"6086.73485668327"	"5687.96213867867"	"7850.46541392989"	"3436.83770313562"	"9168.5707992841"	"4558.5242433063"
"CD8B"	"3643.71791580673"	"1070.3510667464"	"1531.67978276662"	"1448.81707570309"	"1340.204186513"	"1814.36008970331"	"585.393299721819"	"2752.94994242884"	"1139.55038333718"
"CD96"	"7415.34500622115"	"8702.77743124128"	"8629.69376727949"	"8308.06982445563"	"7772.69537161447"	"9592.55743859775"	"5632.59161191851"	"8789.89564222209"	"7312.54985012892"
"CDA"	"2426.49522965554"	"3107.42186010475"	"1298.04227971669"	"4931.60713712151"	"3827.04100010918"	"3958.48714149356"	"2588.23128964304"	"2504.0464749368"	"1874.78715172487"
"CDC25A"	"472.550891078927"	"256.117278297912"	"295.079113666549"	"471.151462280444"	"432.778745121397"	"575.368855497711"	"290.864251530215"	"287.977581301817"	"277.792054545649"
"CDH12"	"355.534561645237"	"383.999635872312"	"409.337525198077"	"451.727958082364"	"409.395727141077"	"345.270904886055"	"342.849076216939"	"379.024440052934"	"474.292988930989"
"CDHR1"	"255.236972947283"	"419.948963045572"	"392.36248798149"	"434.452902817461"	"257.825257109733"	"428.434484484973"	"252.426925719287"	"365.32125352409"	"294.990597529151"
"CDK6"	"599.959661025911"	"518.773302383446"	"524.382079118927"	"587.56433613887"	"617.288030886714"	"776.929663402258"	"434.60701075903"	"395.072109992207"	"372.428976891178"
"CEACAM3"	"1918.90495768843"	"2105.78740557208"	"1390.33448920343"	"3592.89637692716"	"2873.79685461862"	"3074.02913866651"	"1684.94091276928"	"1975.30132600964"	"1313.08441134639"
"CEACAM8"	"3001.71663136226"	"1843.2025434997"	"3543.89408608743"	"4866.65282017777"	"2471.25134193253"	"3101.3140869125"	"3265.41159235259"	"2162.473521763"	"0"
"CEMP1"	"4294.82679867026"	"10801.4609145873"	"2991.79297388795"	"537.751700616054"	"2520.97378966918"	"10436.367543894"	"363.819345675272"	"7776.05098415345"	"533.643586514614"
"CFP"	"5023.26871121306"	"6263.90980353989"	"4873.93870749371"	"4386.44525206448"	"3967.01484802787"	"3712.52663451795"	"4245.6337783528"	"5101.51578392361"	"5665.90307164272"
"CHI3L1"	"9292.21784737596"	"7012.10979563436"	"10986.5798467154"	"16379.2174546654"	"10563.4873040463"	"10302.0492047483"	"4643.66936690189"	"9622.04510728088"	"6616.06815243527"
"CHI3L2"	"7553.93230463376"	"7942.14694250995"	"5809.90852404106"	"8595.48231170792"	"7449.05601454309"	"8728.90281537256"	"7864.65453045343"	"7592.39481836343"	"5124.47012480689"
"CHST15"	"8660.07329478038"	"9155.99468081316"	"6871.07157094355"	"10903.1336537964"	"10640.4872167086"	"8479.32250519786"	"7585.45163120245"	"8627.4629887882"	"7128.77135916911"
"CHST7"	"5519.32170989914"	"3040.84473525484"	"4008.53815747647"	"4725.19471461792"	"5186.35613303184"	"4759.24915125859"	"1972.07692113904"	"3051.28047056578"	"4571.67680115497"
"CLC"	"31034.9903165572"	"22857.0676143177"	"12222.9041837212"	"31059.1197720601"	"33049.5706095557"	"33978.5305905985"	"24525.5792870196"	"11866.0910836265"	"28092.5266650535"
"CLCA3P"	"84.3003467220263"	"101.94264266847"	"91.5008747703935"	"88.6025363552737"	"93.2087514447135"	"102.887866779627"	"111.463779348321"	"89.1342498405173"	"80.8690124309514"
"CLEC10A"	"7816.6205174695"	"0"	"6419.06460545962"	"8286.77011833043"	"0"	"4717.38290770596"	"4349.13253016247"	"0"	"0"
"CLEC2D"	"12206.3155197123"	"9150.6380253253"	"9333.69842838975"	"11311.3897477027"	"10523.0678902827"	"12901.9173376921"	"7159.91466155371"	"9420.34811905528"	"8169.00559366914"
"CLEC4A"	"11079.1889703059"	"14342.4689912812"	"9718.10406608279"	"13101.0717165362"	"8307.18365876232"	"8578.56208482215"	"7299.44775995896"	"10434.5466082845"	"9625.83535170767"
"CLEC7A"	"16102.0124572255"	"17769.7167608349"	"11823.356810043"	"19978.9290327855"	"14597.4441372423"	"13350.6699104032"	"12828.419248402"	"12672.4823473511"	"13846.2265772647"
"CLIC2"	"9382.81500462534"	"6175.33078462332"	"7408.03515849677"	"7401.89340209642"	"6834.587483963"	"6687.41217744674"	"2328.00319176352"	"4088.13742948487"	"8144.08307333828"
"CMA1"	"2481.85417461898"	"1370.54569897769"	"2247.11829647348"	"3204.42305536631"	"2767.40973895462"	"2113.7542006529"	"2391.98097473418"	"1754.46040001865"	"1855.68072800026"
"COL8A2"	"1552.81498508444"	"1347.64451130963"	"1604.13546535587"	"2322.75729812198"	"1696.68531730804"	"1489.2421324186"	"1041.72902540049"	"1576.18189365185"	"1305.66091620122"
"COLQ"	"938.518328120145"	"1178.62179452326"	"1262.44378121079"	"1119.97264577278"	"949.569406917143"	"1292.18049560352"	"790.216296840527"	"1140.19636434053"	"934.574213768514"
"CPA3"	"31808.8560892634"	"1222703.36974304"	"34577.959503417"	"47710.7153025834"	"44982.3000401302"	"922287.006235895"	"38879.9910825282"	"22983.2201146748"	"81149.1636127941"
"CR2"	"1345.80817601752"	"0"	"0"	"774.849083595211"	"0"	"2056.90091452718"	"1992.08250120531"	"0"	"0"
"CREB5"	"49097.3947077851"	"149680.555416278"	"24841.5252412075"	"3810.90463359404"	"1613.82978097655"	"1702.81190360244"	"969.126395941778"	"1262.90279880334"	"1587.42417143677"
"CRISP3"	"675.956958265386"	"604.210326563447"	"715.846541087506"	"1047.83545699852"	"932.888507473092"	"687.20676491957"	"431.82924196454"	"734.78573852026"	"666.058539800611"
"CRTAM"	"3383.13182303227"	"2278.98928900769"	"2750.06830298325"	"2985.25029104909"	"2470.38173588003"	"3225.45922621971"	"1667.65552389172"	"2919.86820118693"	"2466.78765308749"
"CRYBB1"	"216.901744804056"	"266.922155409946"	"268.262854503859"	"238.066636720991"	"170.86489678743"	"183.987323027456"	"133.686441855956"	"260.843672380292"	"180.316739864058"
"CSF1"	"1047.86948770969"	"629.335753628262"	"828.406176908102"	"1412.6833697019"	"1060.77123524324"	"961.199569162885"	"492.066192852528"	"820.226468414279"	"776.165159433095"
"CSF2"	"2964.13770228207"	"786.156316822718"	"1300.3123597841"	"2761.84783863416"	"2760.1160917837"	"3407.48058414226"	"1391.80305819249"	"1604.59069225964"	"1612.27228499796"
"CSF3R"	"5812.7425740247"	"11702.3919495428"	"4878.81470352629"	"18292.4383184366"	"8806.6967275575"	"10942.0362569359"	"6364.44838785041"	"6479.43755039086"	"4140.84970923081"
"CST7"	"22225.7087843174"	"24212.4159160217"	"28907.4311519111"	"27671.2779845008"	"23940.2592556137"	"31171.5312994442"	"17485.0453988133"	"24565.3262586447"	"23778.377665108"
