""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"APOBEC3A"	"10700.333524585"	"8447.14296984937"	"8618.3723899427"	"11029.763962697"	"10084.3616193046"	"12172.2080913066"	"7199.4589494094"	"6075.35686048253"	"9169.96002332756"
"APOBEC3G"	"15606.5390144297"	"17170.7653227644"	"19704.392387365"	"16353.5815582966"	"17197.5308217436"	"23651.8790999397"	"13089.0005243495"	"16217.3059162736"	"12852.9359503319"
"APOL3"	"16628.1458570227"	"12234.6702999308"	"16882.7888927292"	"11582.6718693905"	"10098.5977914701"	"16998.2703590453"	"10281.6522384982"	"8793.79061159929"	"11397.6903178113"
"APOL6"	"1123.37481848308"	"641.758394458708"	"1248.98052364845"	"782.724321560033"	"712.409056386175"	"1358.87889068586"	"641.921400125896"	"327.804921805768"	"736.703413993388"
"AQP9"	"13753.2942715812"	"12002.8978252406"	"10481.1891442231"	"24479.3424373775"	"18213.4851814457"	"19681.6080193512"	"10200.7799584545"	"11777.3054869497"	"9150.06027176163"
"ARHGAP22"	"4028.37891725823"	"1784.09811688995"	"3079.03418525808"	"2891.63770526525"	"3396.69830999415"	"3036.05216775004"	"728.629845993274"	"1482.91658019044"	"3698.96406967344"
"ARRB1"	"1623.93793625184"	"1379.89593590049"	"1831.37240324828"	"1284.53838690284"	"967.532733268303"	"1380.31043464278"	"1058.0190816252"	"1066.06373738044"	"1320.52359060805"
"ASGR1"	"1000.13923033724"	"1341.07432245605"	"0"	"448.829658551647"	"0"	"302.911225458394"	"796.340617582457"	"0"	"914.779897259808"
"ASGR2"	"1838.09829620613"	"2236.23628613946"	"1839.24625380603"	"1009.50576172293"	"1101.13767249072"	"838.172627709439"	"1564.62797061046"	"1783.12767179159"	"2131.59901457004"
"ATHL1"	"6015.03187142935"	"10003.6494609294"	"6578.07029752988"	"9572.44673537116"	"6057.01881762503"	"10293.3422771807"	"5656.45320111373"	"6937.69229871463"	"4823.42691242004"
"ATP8B4"	"4758.92896756185"	"4030.70060703621"	"4788.3777288984"	"6138.87358712518"	"4917.48430515957"	"4765.84395476286"	"4063.33823387234"	"3773.31016313227"	"3581.9149373495"
"ATXN8OS"	"231.587891852088"	"225.318652420296"	"197.347546235413"	"212.462036155746"	"272.20843391895"	"208.633981659566"	"154.294569998581"	"236.740597966659"	"161.063710223811"
"AZU1"	"1939.82366014442"	"1354.66601956429"	"1807.21526224304"	"2348.16106207133"	"1942.35024160353"	"1854.32555725127"	"1458.72130368587"	"1561.26823595717"	"1392.84998329555"
"BACH2"	"4725.48905580063"	"5240.6950026103"	"4813.13969766651"	"6283.46267849118"	"4382.39577717265"	"7962.32536299218"	"6979.17051085369"	"5351.86414149026"	"3559.5792440937"
"BANK1"	"6816.71445488835"	"8886.55255403408"	"9355.8832777472"	"5753.15133332398"	"9190.24193372283"	"14615.1182600299"	"12203.433720453"	"6136.72419801109"	"3111.78799607872"
"BARX2"	"540.877231320923"	"515.11974044162"	"530.024714120537"	"720.691063684207"	"691.505098465901"	"534.981557760909"	"358.085114336534"	"592.385840705017"	"597.521033402897"
"BCL11B"	"15629.2771111829"	"18931.8737434096"	"14176.1894919003"	"16227.523424576"	"12721.2546171997"	"18993.3303365246"	"11945.7705157819"	"16549.9525344443"	"11400.3177079584"
"BCL2A1"	"35279.4767259962"	"22973.3974023969"	"21916.0218077522"	"36516.9892572124"	"34940.9431633941"	"38010.4513066485"	"21168.9971456492"	"18008.7998691987"	"28546.4891766557"
"BCL7A"	"1978.33498023773"	"1804.66406028"	"1708.38743915909"	"2247.25358279287"	"1931.00337687733"	"2422.35143870207"	"2128.76649425072"	"1725.58488970819"	"1371.37995720391"
"BEND5"	"1170.7689085025"	"1172.47958590984"	"1055.29830699787"	"1308.48530378052"	"1143.63645258477"	"1532.06494742991"	"1210.32411278752"	"1111.21892875022"	"793.901863642332"
"BFSP1"	"298.842598220158"	"404.826198142384"	"364.603216289656"	"406.839199670638"	"277.533901279823"	"381.342807093079"	"286.712934966942"	"334.794344791334"	"342.78963019737"
"BHLHE41"	"4522.38007690907"	"3079.07187896411"	"5160.57379387491"	"7282.72014171688"	"5699.16492701725"	"3745.72682952191"	"1899.2244197673"	"4914.56212414251"	"3335.95338772902"
"BIRC3"	"23023.8538016448"	"10758.9259604747"	"15829.0129852635"	"17974.6710997092"	"20760.2231799822"	"21649.5238711851"	"8663.61578282336"	"10970.7031403752"	"18433.8377532919"
"BLK"	"2077.57028314764"	"2949.1388259571"	"3217.28289403021"	"1415.32156061228"	"2919.79421090671"	"4509.38715099804"	"3318.2711755868"	"1858.49905259023"	"708.430131124503"
"BMP2K"	"7008.26823405935"	"5038.24815891109"	"6386.30648629265"	"8488.49983465446"	"7033.56099697617"	"6149.05390281762"	"6083.61236449981"	"4846.12239938389"	"5531.06479843942"
"BPI"	"1968.72012525316"	"1644.04363395908"	"2013.60159962576"	"2758.18001007136"	"2154.27275859293"	"2041.5126870433"	"1990.51666696258"	"1494.99043330473"	"1578.66779849405"
"BRAF"	"4913.77809590247"	"4415.59906101562"	"4106.31457044898"	"5711.49084947636"	"5296.44683774443"	"6461.98650163738"	"5345.22223181545"	"4420.74293836541"	"3872.98483057645"
"BRSK2"	"245.616563810282"	"225.167902605169"	"220.666768527708"	"263.305653655436"	"249.168506875664"	"239.003029887066"	"217.012477095353"	"236.094730153517"	"216.391264448545"
"BST1"	"2919.449145157"	"3194.63388620599"	"2532.06507394737"	"3879.35084392519"	"3240.71395733577"	"3025.26574168778"	"2951.99500237949"	"2794.74702846379"	"2750.94879754387"
"BTNL8"	"516.325217914464"	"672.022459704916"	"240.46281441528"	"1343.59495086045"	"1039.02856687406"	"1180.87743630918"	"535.709938620432"	"641.524499269405"	"293.9844683713"
"C11orf80"	"2901.77793633031"	"2757.82478672621"	"2305.40627790873"	"2359.80654396507"	"3638.93251140023"	"2639.48427856416"	"1901.27982558852"	"3137.19622977723"	"1624.19029190633"
"C1orf54"	"8908.50487890324"	"9119.03973628729"	"6235.89586552665"	"9742.45828148036"	"6034.44758554166"	"6927.05889931821"	"5090.32440860616"	"4529.25915983802"	"6516.77672399936"
"C3AR1"	"22626.8737878716"	"16834.3799413994"	"16933.8432873555"	"22261.3123843232"	"20329.0834190114"	"20772.6561632483"	"17278.0130353196"	"12372.9615246174"	"19415.7010961733"
"C5AR1"	"13979.6321878572"	"14834.1502205368"	"9874.82272380651"	"23926.1709580926"	"18635.7881281748"	"18118.4379627446"	"11444.3788990026"	"13518.0472596846"	"11435.8390152108"
"C5AR2"	"615.220855767785"	"623.929184509911"	"354.78901823938"	"887.792616090318"	"775.112078037102"	"863.304222983244"	"466.580127894901"	"475.182030449711"	"508.773868029287"
"CA8"	"482.249761889915"	"415.499232127124"	"376.674217418398"	"573.245058832619"	"528.678958644283"	"494.469447439874"	"457.885577964266"	"472.909006440531"	"381.068095268248"
"CAMP"	"2160.12651805784"	"2815.12241811118"	"1992.25744838537"	"4270.85619001775"	"2934.26731069543"	"3794.52093710106"	"1918.96369522936"	"2344.99959668178"	"1445.26338747709"
"CASP5"	"976.658194531278"	"793.50286455904"	"849.577289320207"	"1166.26402325244"	"961.487020466515"	"1231.10642722856"	"691.133554549173"	"655.320268817327"	"685.343396335167"
"CCDC102B"	"301.021912624318"	"292.824261010071"	"241.552382518596"	"466.485756083339"	"288.380424184145"	"257.220081585072"	"211.434623048659"	"207.743979674229"	"218.409009993378"
"CCL1"	"1475.02616851907"	"305.187962116924"	"732.095766159354"	"1317.25320748289"	"1506.9583685672"	"1292.20618161651"	"512.012281501627"	"861.197765273363"	"1073.87423318265"
"CCL13"	"12950.8733416839"	"11445.1728874686"	"10885.4430578658"	"11358.2716222367"	"9220.31443751016"	"9054.60743520407"	"3761.8031884883"	"8733.27266715557"	"11170.9913278771"
"CCL14"	"3514.17007040118"	"3767.62352848379"	"4066.89313241028"	"3199.6275685892"	"2233.84604006948"	"2929.08872222251"	"1684.26357739006"	"3468.06594078451"	"2873.37807670968"
"CCL17"	"9403.47128420023"	"5155.01920542217"	"5989.14229311767"	"7468.01232689655"	"7797.92653825936"	"6738.57638527537"	"2055.44333494525"	"3050.10913953993"	"8320.02762072089"
"CCL18"	"12363.5611683074"	"14145.5387748674"	"15230.3391417751"	"12972.7430381918"	"7941.88005049843"	"8206.70397919427"	"3785.06988237181"	"14538.8418689357"	"10917.730190875"
"CCL19"	"29124.8199988609"	"15144.6665015431"	"31289.012874648"	"16524.6187147978"	"12269.499430695"	"28283.0735846069"	"15435.6283283847"	"6245.69906110582"	"19599.6621011691"
"CCL20"	"8116.31483029743"	"1578.66923392764"	"3628.5059148601"	"6821.5509016513"	"7285.51197770293"	"7277.70029914468"	"2970.72297865057"	"4144.79367635865"	"5322.98965423219"
"CCL22"	"36126.1593959854"	"13140.8861117345"	"25298.9564062343"	"25964.6545837811"	"31855.9376719419"	"25338.7068165221"	"3579.9330111917"	"11053.132915141"	"34073.7361477317"
"CCL23"	"5302.90921392508"	"6307.80495346997"	"6619.76277977998"	"5246.2439451739"	"3424.36582082142"	"3673.3972252761"	"2262.65588581201"	"6269.91265422004"	"4762.4729999137"
"CCL4"	"78570.6525868623"	"45753.555746205"	"66214.7349563585"	"79635.1334393619"	"80423.0784450261"	"106532.094827979"	"48261.2848302719"	"50483.1210980185"	"55307.4687901241"
"CCL5"	"42643.0345230296"	"37425.6654168557"	"52850.1639740838"	"35449.2879225568"	"30502.1408984251"	"50992.8901371807"	"26805.8143697072"	"36600.455793962"	"40478.283884179"
"CCL7"	"1783.94927071567"	"904.961842457592"	"1406.26740001864"	"2146.83154408604"	"1861.03820784986"	"1688.29742278189"	"1030.01368940764"	"1439.87154331811"	"1301.02990165162"
"CCL8"	"8158.80584576868"	"5437.86166184146"	"8366.1919474879"	"5959.82110578015"	"4969.84003648255"	"7001.07785021585"	"3460.02283322163"	"5059.28475187025"	"6332.15324073324"
"CCND2"	"8920.89063173205"	"7165.05728342737"	"7979.94625981694"	"9286.94554158354"	"9967.1162311315"	"13630.2705220836"	"6111.24420593881"	"6438.97485991328"	"4651.8553688685"
"CCR10"	"1563.15951454877"	"1444.06555151347"	"1137.76249530355"	"1213.27114353783"	"1707.74062274593"	"1412.42921671694"	"923.710990528705"	"1483.16357322802"	"852.755650070481"
"CCR2"	"5507.86534815098"	"5836.20768406168"	"4657.99166597726"	"3019.30629826006"	"4880.76329877392"	"3678.33056087372"	"4910.42835274745"	"5214.60422489956"	"5236.86487995282"
"CCR3"	"7243.41251421865"	"5587.42023467834"	"2258.80987152334"	"7006.8384013689"	"7698.52971493091"	"8335.75361976963"	"5212.92838538535"	"2759.91252470707"	"6563.21732206303"
"CCR5"	"7834.73091064176"	"7401.60540214141"	"8101.22835065645"	"8288.74235612809"	"6552.93575282153"	"7622.09954521444"	"5415.79736959219"	"6807.65228540877"	"7280.18896730434"
"CCR6"	"1409.31911948679"	"1415.69270236503"	"1251.83967073025"	"1095.75708740457"	"1319.4686379285"	"1774.69881784417"	"1378.59237126303"	"1321.66024797456"	"841.73711127413"
"CCR7"	"47582.4071200771"	"31042.1479308521"	"42028.1342125548"	"39209.098827972"	"34563.4062809533"	"48549.0155848125"	"22386.2120079853"	"25374.3525605218"	"36409.8482984654"
"CD160"	"3280.85406747394"	"4776.76760948182"	"5134.45733206142"	"4211.86683324598"	"3215.46290527225"	"4605.66304001343"	"3465.81638228042"	"5216.23173624549"	"4756.55062788164"
"CD180"	"4554.51603704197"	"5960.61111157934"	"5824.8744116993"	"3647.32833260837"	"4498.68122323914"	"4974.30359610303"	"3728.61058473004"	"5580.22455899511"	"3253.24634294318"
"CD19"	"6617.89791030865"	"7498.99742673511"	"7445.88689463765"	"6735.20372340808"	"8347.1352062373"	"11615.2959269707"	"10732.2819652635"	"7203.36099770037"	"3545.40291964524"
"CD1A"	"14897.0965922365"	"17741.3683300507"	"5341.96736933054"	"18359.548278267"	"10298.4058335816"	"12404.6511724179"	"11426.7807106996"	"3450.23487786282"	"9337.11655055916"
"CD1B"	"15577.4509196764"	"17983.143026601"	"5083.37101687169"	"19057.278097791"	"10273.9785011336"	"12366.3053364576"	"11426.1864881533"	"2690.47665719935"	"10011.5315864715"
"CD1C"	"10220.8432220541"	"12918.1456735027"	"5116.8446445283"	"11398.7638754284"	"7645.82521331525"	"9985.18217678437"	"8684.76432075956"	"2381.30699451519"	"5941.63088503143"
"CD1D"	"2945.0993707643"	"3260.80113781329"	"2720.89166198838"	"1247.71561963949"	"1977.47650025025"	"1608.97297993027"	"3169.07817368431"	"2095.96439731053"	"3304.98962737624"
"CD1E"	"8361.90272188054"	"9602.27425372825"	"2541.76854555153"	"10021.9646976746"	"5271.5715276256"	"6185.37342809746"	"5433.61531326893"	"969.860928634072"	"5389.6457518454"
"CD2"	"45717.6296846495"	"45292.588981911"	"34881.6328613213"	"48748.800373647"	"42389.5286222162"	"52500.8907956509"	"34690.8056148379"	"47232.4095605269"	"30521.0020785128"
"CD209"	"4226.71926731799"	"5507.85072532924"	"3566.77722207663"	"4939.98915522773"	"2625.80467688038"	"3087.34054658319"	"2247.84468184719"	"3399.51976805863"	"3356.29322071493"
"CD22"	"2596.74077922534"	"2813.54212019101"	"3008.91183745794"	"3300.91627352447"	"2912.46174508736"	"4627.01481192638"	"4785.26898723778"	"2809.00076713059"	"1617.65349924079"
"CD244"	"4697.71617782076"	"5016.58993045748"	"4253.34585417083"	"4660.00807658004"	"4603.66547544254"	"6114.06495805864"	"3966.06535623244"	"3542.86625124837"	"4805.61628451349"
"CD247"	"30313.2281700817"	"39945.9972344074"	"38820.65975051"	"42114.3204645674"	"34322.2924421067"	"49590.1680916386"	"24818.361626768"	"37735.506947348"	"26122.622695464"
"CD27"	"25957.0440090199"	"26320.3038497562"	"21111.5695368856"	"22516.3434228702"	"27945.6771298302"	"25972.9564639285"	"16609.3854327581"	"27987.9417957174"	"15721.0184303222"
"CD28"	"6309.60350462976"	"4714.31777954183"	"3727.67051344166"	"6097.11496819823"	"5636.82608122059"	"6531.10337904738"	"4139.9612514822"	"5376.7300381405"	"3980.32049443136"
"CD300A"	"10526.4155437562"	"13239.025194413"	"12153.2983556319"	"15440.7812270572"	"12782.8272630364"	"16641.0662926389"	"9519.00144848802"	"11373.2369036699"	"9571.7833379458"
"CD33"	"3347.72972309012"	"3154.20968679108"	"2957.66586465925"	"3244.81096518064"	"2564.43754732884"	"1938.52121162647"	"3018.08631375974"	"2343.61745890746"	"3110.01880034353"
"CD37"	"33021.5761912074"	"35654.0212540587"	"31863.3082328417"	"33265.3753512897"	"33942.50235938"	"43907.6583069079"	"35946.1066101331"	"33349.9449914254"	"21759.2676301917"
"CD38"	"24858.3662768388"	"17768.0290190157"	"22465.498965854"	"17541.2291275588"	"23228.5676260377"	"21599.7807625569"	"11769.9199757075"	"17651.4642261722"	"15409.2669614668"
"CD3D"	"56497.1121809234"	"58211.3870169059"	"43054.758760256"	"56230.1410881752"	"48296.079935243"	"59884.8070319326"	"43652.3658972378"	"60658.4186062423"	"42604.6898863676"
"CD3E"	"22830.0736252161"	"19728.073158536"	"15943.102556871"	"19664.5992092865"	"19514.3105054613"	"23260.1106636832"	"14787.396509643"	"21204.1328835044"	"13049.75986397"
"CD3G"	"10359.3318000452"	"10015.6742388608"	"7388.47515813154"	"9030.99428130395"	"7857.75409798432"	"10987.3358046352"	"7180.87636478716"	"9956.96125106946"	"5994.28492339478"
"CD4"	"23283.4045890414"	"26610.3653846134"	"21836.4664148546"	"22569.7078041405"	"18907.5577435932"	"20149.697218861"	"15164.1920205346"	"24992.4206471361"	"18648.1262714311"
"CD40"	"19883.932734801"	"11877.355169986"	"19019.4671767855"	"14220.6925022411"	"12917.950145108"	"18906.4779152896"	"10357.7254048975"	"7491.92067478628"	"14478.56253104"
"CD40LG"	"2467.65928998928"	"2524.80481119226"	"1698.14087411515"	"2206.17800027418"	"2052.25983084487"	"2896.48975036299"	"2238.28771183209"	"2336.47925753345"	"1542.3532325896"
"CD5"	"8928.50957841262"	"8059.76015220163"	"6808.56336110743"	"9342.00696664915"	"8937.88194240342"	"9097.46505018463"	"6051.108182565"	"8545.87224226094"	"6318.26627480122"
"CD6"	"10876.1004712916"	"8300.50492839577"	"6380.47800149138"	"9052.57520649145"	"9144.60695874881"	"11128.3935379654"	"6856.82056320568"	"8944.50986546063"	"5439.48249314035"
"CD68"	"5122.25635722984"	"5191.63172848305"	"5359.31011876516"	"5388.73865803616"	"3515.29503984657"	"3409.7146532957"	"2410.2683707886"	"4538.5192649119"	"4487.87163542102"
"CD69"	"27983.1282378706"	"30097.6354223125"	"23965.1206343019"	"27724.0522289089"	"27871.1205591339"	"40270.6568216857"	"31089.814212958"	"26058.0781810619"	"20066.6212504547"
"CD7"	"12345.4486766088"	"11213.1426166343"	"10579.5438970163"	"15132.4204764929"	"13595.952801529"	"14058.0987591205"	"6767.69114199046"	"13019.9504021961"	"8970.24361595862"
"CD70"	"4817.01577467043"	"3862.66841361155"	"4166.37276360539"	"4928.95032106463"	"5389.66387822651"	"4847.82458974466"	"2717.96014419573"	"4071.32656020125"	"3828.07449734614"
"CD72"	"692.792869158528"	"686.162093786217"	"660.608798605122"	"1142.33766365678"	"612.220367658168"	"1306.51134390471"	"1617.01052387641"	"978.558813307599"	"515.288466249497"
"CD79A"	"11614.631544907"	"13370.4663677593"	"13166.294166268"	"10944.6741919339"	"15122.1597016711"	"20143.637922956"	"18058.4305933132"	"12834.0980903543"	"5629.64071956127"
"CD79B"	"6237.04863769594"	"7277.83720308865"	"7176.34720841557"	"6640.96554079415"	"7777.91218118742"	"11030.1849814733"	"9600.73954166307"	"6881.35414152388"	"3514.55742887456"
"CD80"	"9462.17552894209"	"4826.32098957372"	"8144.97062502289"	"6724.44955587848"	"7292.59092558963"	"8135.05590913065"	"3273.00428072179"	"3543.52102536843"	"7788.4081937034"
"CD86"	"10770.380251777"	"8303.91766170448"	"9523.70697150478"	"8369.01913445519"	"8176.66912342731"	"7961.36244079998"	"4389.31759322945"	"6379.32308925235"	"9638.24960162798"
"CD8A"	"11294.1226924056"	"4747.9852687057"	"6295.19890054116"	"6082.87395579376"	"5686.37559560231"	"7845.42707095387"	"3435.00051862457"	"9167.03489849237"	"4556.05197769592"
"CD8B"	"3645.02793800223"	"1070.00976451085"	"1536.62688899225"	"1448.84846866357"	"1336.5949754177"	"1814.60502135361"	"585.288773663956"	"2752.69683780975"	"1139.44777458469"
"CD96"	"7411.75113925962"	"8700.52837864447"	"8626.44390220574"	"8300.96750117594"	"7771.21744427192"	"9586.28642943616"	"5625.57840789374"	"8788.77274152382"	"7307.8287263114"
"CDA"	"2422.73789378012"	"3105.09158617347"	"1294.9467201598"	"4928.42753390991"	"3825.55466331864"	"3957.59376662078"	"2586.14167940634"	"2502.02767303015"	"1873.26515826508"
"CDC25A"	"471.845815701771"	"257.004537723255"	"295.486918665045"	"471.263940846181"	"434.557598416326"	"566.767434052986"	"290.232037306787"	"285.615306335606"	"278.975186478269"
"CDH12"	"355.458606900518"	"386.372040010145"	"409.541702446916"	"451.294333449402"	"409.472930283547"	"344.836950579638"	"341.764135747206"	"378.724809990801"	"474.163317721536"
"CDHR1"	"257.294990637386"	"430.125507180913"	"396.434528886378"	"435.651017979126"	"259.884058201371"	"432.110259171009"	"253.504584322287"	"366.69189605527"	"296.581711230008"
"CDK6"	"600.863285485068"	"520.238709008112"	"526.880642434488"	"594.834559184222"	"616.432996522159"	"778.354951321649"	"434.38124615413"	"395.545950307485"	"372.992538036776"
"CEACAM3"	"1919.75583842134"	"2105.60567990013"	"1391.49893006508"	"3592.50095937955"	"2873.06895234488"	"3074.145845444"	"1678.75754253683"	"1976.22231213383"	"1313.37146513065"
"CEACAM8"	"3199.49723109169"	"2220.60537730094"	"3560.0734737903"	"4994.44460403473"	"3794.44935183605"	"3117.38970771265"	"3586.50508325058"	"2495.19194408095"	"2260.56046456553"
"CEMP1"	"404.114741551443"	"453.998160851542"	"435.542881441188"	"531.497743529815"	"492.109814363776"	"472.787215125218"	"331.692921269018"	"485.237906216494"	"466.529909759601"
"CFP"	"5024.42847288597"	"6265.14228255201"	"4883.75455481887"	"4389.42930644935"	"3969.50250606377"	"3716.52140004465"	"4247.55800235313"	"5106.13872664192"	"5667.05194953484"
"CHI3L1"	"9293.99012479297"	"7016.15997175627"	"10991.0702577372"	"16380.2970920079"	"10565.3404481856"	"10305.6175905239"	"4646.21176781528"	"9623.92030905434"	"6622.67186830136"
"CHI3L2"	"7555.58421803643"	"7953.13101861576"	"5813.20388795155"	"8597.52181609968"	"7450.09537143878"	"8730.08490024824"	"7867.76157245013"	"7595.0095637038"	"5125.14207981869"
"CHST15"	"8658.49654389185"	"9156.64608184689"	"6863.7447736628"	"10900.3535079289"	"10642.870519962"	"8479.1195564011"	"7584.93802256625"	"8628.32721755843"	"7128.0636107905"
"CHST7"	"5518.49645583517"	"3042.48934675444"	"4006.78397744795"	"4721.58473132684"	"5188.3880787731"	"4760.33087324469"	"1972.08667124171"	"3054.74609692936"	"4571.64336078228"
"CLC"	"31036.9276742522"	"22859.1469854019"	"12226.7927374618"	"31059.2178584771"	"33049.9355431993"	"33977.3486217878"	"24525.0860009282"	"11863.3665083219"	"28093.3871016585"
"CLCA3P"	"85.0488902381588"	"99.3730368025909"	"90.7641122345116"	"87.4568184384221"	"92.6169999378158"	"102.733996865722"	"80.3738198638598"	"89.5413463411761"	"80.969122921919"
"CLEC10A"	"7835.44294699383"	"11034.8989818597"	"6490.31959907503"	"8776.82433793058"	"4352.25484862053"	"5268.60683404648"	"4402.15892732933"	"6427.95190180764"	"6106.28790802614"
"CLEC2D"	"12205.7464329631"	"9149.68044566976"	"9332.41296901209"	"11312.9012298787"	"10523.1592575021"	"12901.490927294"	"7160.72327701998"	"9419.12618577637"	"8168.59811847902"
"CLEC4A"	"11087.7048841653"	"14346.1293757868"	"9720.8093264694"	"13104.7791132199"	"8308.37651764517"	"8583.66963402812"	"7301.91799690185"	"10436.7318498169"	"9629.7864310811"
"CLEC7A"	"16108.0607657926"	"17771.9463090624"	"11826.8091720184"	"19980.4236614213"	"14599.1968197137"	"13352.814256633"	"12837.9375662655"	"12676.5773701619"	"13852.7385370992"
"CLIC2"	"9381.3907224335"	"6172.90940018763"	"7403.96695395162"	"7400.65025292679"	"6831.53047034525"	"6686.04200258731"	"2324.32898137009"	"4086.60988573913"	"8141.99627733066"
"CMA1"	"2483.62022809866"	"1370.92885220487"	"2247.92849622539"	"3207.95587148644"	"2770.28440624095"	"2113.09367734067"	"2395.29924228236"	"1754.146016838"	"1855.75375687116"
"COL8A2"	"0"	"0"	"0"	"2163.43939823894"	"0"	"0"	"0"	"1577.5170967794"	"0"
"COLQ"	"936.488789395747"	"1178.65213196682"	"1265.35230763679"	"1120.07508906761"	"949.797169263885"	"1291.54337151973"	"790.559156368574"	"1141.60732440634"	"931.658751912606"
"CPA3"	"31607.8742967562"	"17324.1626535788"	"34385.3412226542"	"47596.9624528847"	"37981.4864946445"	"24347.6299117483"	"38151.4739801765"	"22247.1383109992"	"23623.5275906348"
"CR2"	"1391.82817724365"	"1403.752575262"	"1331.62419328056"	"1595.03181707295"	"1304.71983934922"	"2243.36581618408"	"2077.15840593904"	"1441.02141518592"	"878.453957442645"
"CREB5"	"1139.55231476329"	"1302.84528833419"	"633.85352255905"	"2008.41370849683"	"1606.0355941213"	"1688.19141268678"	"968.306221158413"	"991.314835745901"	"833.230321506536"
"CRISP3"	"678.785571618767"	"604.050535866298"	"717.829623997091"	"1046.67688679855"	"933.593312688881"	"686.957504595416"	"430.870157634425"	"734.66563104445"	"665.099775280207"
"CRTAM"	"3380.29912656824"	"2276.00103362177"	"2748.32473707828"	"2983.51444903701"	"2467.04300994502"	"3221.61330774028"	"1663.3500096555"	"2917.79282966882"	"2465.76513726016"
"CRYBB1"	"221.593078716783"	"271.263233879245"	"268.971782248459"	"239.257376659474"	"173.297716114465"	"187.008489934194"	"135.855905290103"	"263.816574897196"	"184.518781195437"
"CSF1"	"1049.11582184064"	"632.224502275075"	"829.91876953003"	"1413.98924962828"	"1067.85310132763"	"963.268198387998"	"496.792822473197"	"821.627899284271"	"780.618286357965"
"CSF2"	"2964.08476614086"	"786.464572342387"	"1300.40286561752"	"2763.56120905537"	"2761.81394737982"	"3405.71956863138"	"1392.97277209198"	"1603.66207125637"	"1611.16376923256"
"CSF3R"	"5527.07441107809"	"7262.63122099863"	"3744.39441452669"	"11384.9465220473"	"8762.57358004811"	"9734.74132449853"	"5893.77894353219"	"6451.91384520455"	"4103.3072112097"
