""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"CCL14"	"6442.65839255769"	"4437.22935724558"	"4188.36929223388"	"8139.48187389519"	"2255.97711696249"	"2930.81190438914"	"17608.6760642055"	"3120906.94248663"	"4724.78716471797"
"CCL17"	"9405.12717312521"	"5157.81187373272"	"5990.07491104551"	"7470.57212765544"	"7801.03424520513"	"6740.86299238888"	"2057.30063432198"	"3050.81576347513"	"8321.7368971976"
"CCL18"	"12361.382316306"	"14147.6200177612"	"15229.9299659103"	"12970.8246500823"	"7941.08903394738"	"8206.48197531336"	"3785.08420836998"	"14539.013538615"	"10917.8443771786"
"CCL19"	"29139.5993885599"	"15148.0848423162"	"31291.1994096308"	"16527.4630172944"	"12272.4933134911"	"28291.6373788005"	"15438.3747022049"	"6255.07989286764"	"19603.0673576724"
"CCL20"	"8118.16063556644"	"1580.06914585528"	"3647.21383722052"	"6824.55913072095"	"7290.17373640919"	"7279.84109145101"	"2972.78784554948"	"4148.15790840503"	"5326.06379084487"
"CCL22"	"38588.00682103"	"13151.2960314086"	"67026.2238192567"	"25998.8363459073"	"32791.1839231975"	"166701.435246612"	"3604.72605332597"	"11097.5948672421"	"34982.5774947531"
"CCL23"	"5303.50083336102"	"6305.57050313131"	"6620.56819824929"	"5246.83558913333"	"3422.95327195798"	"3674.21142157019"	"2262.7700158065"	"6268.38248371499"	"4763.38792995445"
"CCL4"	"78060.3054897505"	"45607.7087248722"	"64114.7507572476"	"79407.7507696025"	"67343.3792570113"	"105233.879209239"	"44724.6188725494"	"50443.5345412684"	"55234.7841962092"
"CCL5"	"42644.8943358612"	"37431.8389274514"	"52852.9432289541"	"35457.0563310989"	"30505.8834419837"	"50995.1032586581"	"26808.9843943952"	"36602.3153554392"	"40483.3096064934"
"CCL7"	"1780.44875527314"	"900.289256367643"	"1404.29501227228"	"2145.07321215938"	"1860.0422333776"	"1684.658822816"	"1026.07243124745"	"1435.29426109909"	"1298.30747015465"
"CCL8"	"8159.8719354545"	"5437.56733111361"	"8366.75931513922"	"5960.14668202029"	"4970.69266661132"	"7002.47675833371"	"3457.98518170703"	"5059.64499419648"	"6334.15617696521"
"CCND2"	"8920.87446780496"	"7164.32060775678"	"7982.36300228205"	"9288.73210601739"	"9969.62972915995"	"13629.1408638431"	"6109.75405077557"	"6432.83752921313"	"4652.43882559824"
"CCR10"	"1561.91777735912"	"1444.30791843552"	"1139.11884602468"	"1210.18309643267"	"1708.1287410243"	"1411.81945482535"	"923.228497330641"	"1483.89266028357"	"852.805597638013"
"CCR2"	"5505.98760988972"	"5834.2535209064"	"4656.58710383041"	"3012.40864198592"	"4878.43000136777"	"3676.84822227932"	"4906.21170341599"	"5211.67296097156"	"5231.43258675184"
"CCR3"	"7244.4584938312"	"6095.57419666977"	"40337.3284814071"	"347292.827148205"	"8972.51248294392"	"20198.068693058"	"7660.30437899905"	"3738.23805205438"	"10742.78444732"
"CCR5"	"7836.01049179243"	"7401.3900535836"	"8101.62614226902"	"8290.52882464398"	"6553.26792853274"	"7624.70427628259"	"5415.67325638456"	"6807.66179774396"	"7281.02745936348"
"CCR6"	"1403.34760805451"	"1413.49846473596"	"1251.12602456836"	"1086.70092513874"	"1317.43476994687"	"1772.25289226544"	"1376.4070205618"	"1319.64543787306"	"839.681324151266"
"CCR7"	"45016.6321564173"	"30953.5125324691"	"39350.0816212254"	"38964.6236436838"	"34405.7083282824"	"48537.8306832357"	"22364.2330237405"	"24584.1622214812"	"36140.4968923642"
"CD160"	"16264.914982012"	"4941.20770416808"	"8046.86282493987"	"8002.95724878395"	"4416.98823189401"	"5456.62673991244"	"4320.31921987832"	"8358.29550683169"	"4791.62272853897"
"CD180"	"4553.55629477996"	"5959.23202517345"	"5824.7841894851"	"3636.84460530455"	"4498.88447099015"	"4973.70575333479"	"3728.59834767682"	"5580.07917806582"	"3254.46510224575"
"CD19"	"7011.32555488499"	"11992.8070870485"	"8735.30286657504"	"7435.70523653912"	"10899.191846638"	"11641.9390643415"	"33299.8257511992"	"89632.7632091196"	"3567.29241738786"
"CD1A"	"3160.40587830389"	"17157.1173564731"	"5287.47588185784"	"17839.6428487602"	"7796.22724487337"	"9292.59012083837"	"11325.2015327909"	"3448.36538275833"	"0"
"CD1B"	"15575.0284918818"	"17982.5556127582"	"5081.84053172738"	"19054.3624528156"	"10272.6373481776"	"12363.498707366"	"11424.8336020645"	"2687.55007925275"	"10007.377367895"
"CD1C"	"10227.7540863113"	"12921.0852581689"	"5120.82339228119"	"11400.9977407056"	"7648.26150043941"	"9987.63140585671"	"8686.5347807898"	"2382.97604875748"	"5942.35398625363"
"CD1D"	"2947.24310469829"	"3262.87661542241"	"2723.03022139842"	"1251.82183113142"	"1982.55725060088"	"1615.94807921956"	"3171.07517351984"	"2102.11513213371"	"3308.66324484303"
"CD1E"	"8361.33658308336"	"9603.84582094437"	"2541.33021853639"	"10022.0157601466"	"5272.22445560938"	"6186.19422921376"	"5432.89106654964"	"964.312112414952"	"5391.46741185016"
"CD2"	"45714.4844287934"	"45290.6967129646"	"34877.2762676443"	"48747.0004645462"	"42385.5184032486"	"52495.5629839312"	"34687.5403016111"	"47230.6712071415"	"30516.8704008685"
"CD209"	"4226.8595658724"	"5507.67237756525"	"3567.50227831547"	"4939.67827018967"	"2626.28496549316"	"3087.14086785358"	"2247.47557712544"	"3399.00190717761"	"3355.82049590083"
"CD22"	"4217.64068403773"	"2316651.6622897"	"8106.95353790219"	"20448.6273672106"	"4887.16238387779"	"5813.30623621865"	"13943.6381393985"	"24871.4421221139"	"1633.52052107229"
"CD244"	"4543.42455968442"	"2783.81105579665"	"3037.10347497592"	"4370.63033142983"	"4333.60295462446"	"4368.83952093872"	"3918.13870803312"	"2578.30428632793"	"4790.74521219638"
"CD247"	"23550.9033571234"	"39871.0666612939"	"36637.8846631794"	"35815.9768102575"	"34315.4845875892"	"43639.9093039708"	"23108.6349995451"	"37641.0815318044"	"25953.8372865608"
"CD27"	"1729888.20712481"	"26506.7465022877"	"155805.067266821"	"22558.9377879603"	"54824.0398792722"	"26156.0340121153"	"16897.1750051259"	"28165.9286508231"	"15730.9145239121"
"CD28"	"6308.95712186102"	"4715.37766722266"	"3729.29456411512"	"6098.36240089565"	"5633.86814606428"	"6531.37978539177"	"4145.35292700243"	"5377.88587403516"	"3984.64514213258"
"CD300A"	"10526.0130408322"	"13240.545578509"	"12153.9003824234"	"15442.4909433934"	"12782.3703296443"	"16643.8292070066"	"9519.8381246579"	"11373.4830325318"	"9572.52138641351"
"CD33"	"3649.46216593591"	"6166.12097086217"	"2962.68986252188"	"45241.8222836844"	"6766.15645511947"	"2021.92843910643"	"6576.67432947908"	"6709.11039894667"	"5537.54176364609"
"CD37"	"33023.9086612639"	"35659.8534109636"	"31864.4284564761"	"33267.5397613739"	"33947.0740431945"	"43908.391569706"	"35946.8806849063"	"33353.5738077997"	"21761.2333977168"
"CD38"	"24859.1985764124"	"17768.5360811264"	"22465.6682282868"	"17539.7638477225"	"23228.6930825789"	"21599.434389538"	"11768.0956162121"	"17651.2419313597"	"15409.9993327023"
"CD3D"	"56496.9423032842"	"58212.1787068422"	"43056.8177209243"	"56229.7843262508"	"48298.1243527227"	"59883.8963400546"	"43652.2421392363"	"60658.8735010063"	"42602.4681959276"
"CD3E"	"22830.8898401323"	"19722.6065521109"	"15943.9833043927"	"19665.7552870237"	"19514.4043683697"	"23263.428698343"	"14787.2451623666"	"21203.1259230173"	"13049.5494456648"
"CD3G"	"10313.1668939415"	"9915.96068690624"	"1958.1573056709"	"6410.02722572187"	"6629.12225316441"	"8098.48395425863"	"4266.35922702556"	"2397.34175276269"	"5929.60362954195"
"CD4"	"23282.782797212"	"26618.314591619"	"21834.3524744806"	"22570.2115076497"	"18913.1314941694"	"20150.018514866"	"15168.7591738985"	"24992.8991208472"	"18647.3998563917"
"CD40"	"19886.9433034585"	"11880.0430196334"	"19023.6505007229"	"14221.2433173441"	"12920.8238643428"	"18913.0110064801"	"10359.7488804846"	"7492.62138078556"	"14480.1143057618"
"CD40LG"	"2466.39971837939"	"2523.22334996768"	"1697.0018115242"	"2202.43084752419"	"2051.06315586487"	"2895.26831670988"	"2234.56277594388"	"2336.10949050783"	"1538.89492093064"
"CD5"	"8955.3877220354"	"75275.1616700671"	"6812.91651568899"	"356611.903563541"	"391121.875987391"	"9123.4166694267"	"6698.89816487236"	"13338.3145530722"	"15288.0783311217"
"CD6"	"7429.2928441306"	"5395.54741687888"	"0"	"0"	"8455.76128338452"	"0"	"6829.05795954145"	"7888.96234581392"	"5244.27379538495"
"CD68"	"5123.47475017874"	"5192.7412951569"	"5362.40961422087"	"5389.57738870733"	"3519.64930562447"	"3413.84977128935"	"2411.93990466017"	"4541.67471769381"	"4490.25667739431"
"CD69"	"28045.8564372493"	"32898.1190964982"	"146468.939813402"	"28112.5487694573"	"47179.4297406089"	"40921.1140940239"	"31711.5375949532"	"26784.3186581993"	"32654.8528569376"
"CD7"	"12344.8793162562"	"11212.8964498351"	"10574.9829126472"	"15131.4892412703"	"13595.4718278142"	"14061.3988855521"	"6765.99605762684"	"13016.6676007611"	"8971.89173106842"
"CD70"	"3403.72286227355"	"0"	"0"	"4687.62988979545"	"0"	"4705.22290867097"	"2661.96252463441"	"2997.96659355383"	"3803.00871554389"
"CD72"	"3176.36728489333"	"1089.69200835279"	"813.862118685899"	"1307.46638867025"	"10154.2617481033"	"1311.28625879171"	"2554.47188479068"	"34339.9859747823"	"541.83447670478"
"CD79A"	"11614.5657842299"	"13370.2882655484"	"13165.7842558158"	"10941.4526050998"	"15122.7538798333"	"20144.2152078544"	"18058.8194838135"	"12834.404080549"	"5630.09546843917"
"CD79B"	"6232.82014083426"	"7271.02059039329"	"7174.01771068462"	"6638.91615340968"	"7776.52925619347"	"11028.2188762648"	"9597.99347448696"	"6879.85519621412"	"3513.53521769742"
"CD80"	"9907.07411457929"	"4912.74429850111"	"8231.46350409262"	"8131.17576942663"	"7666.4928874411"	"33296.6808071083"	"3313.46660154656"	"3892.93188166977"	"13490.6810945762"
"CD86"	"10769.5533581099"	"8302.30635986286"	"9522.39556285939"	"8366.95502103388"	"8174.59591893496"	"7957.9495705558"	"4387.5177488617"	"6377.55637847805"	"9635.41240411608"
"CD8A"	"11295.2917852861"	"4750.43737215513"	"6299.31883725634"	"6087.47221720105"	"5689.3858301282"	"7848.77869453802"	"3436.59281003826"	"9172.74578496959"	"4558.61014530957"
"CD8B"	"3643.70793000877"	"1068.0950015162"	"1536.72768870909"	"1449.20890587212"	"1340.05479781601"	"1814.55561571952"	"585.450740570196"	"2752.78883656112"	"1139.88445181898"
"CD96"	"7409.08553061754"	"8699.43740138024"	"8626.60714722762"	"8299.83636633329"	"7769.08526576188"	"9582.649390693"	"5631.68719364211"	"8788.27078629332"	"7311.81980921884"
"CDA"	"2427.13073248481"	"3107.08560589157"	"1301.82110465155"	"4930.27092568505"	"3828.12728268582"	"3958.42779002681"	"2587.95277920687"	"2505.06838709743"	"1875.09518928167"
"CDC25A"	"2464.83169239301"	"17363.6846742267"	"1082.11683774958"	"1510316.02523648"	"6503.25257607455"	"9639.45045001169"	"388.84281946387"	"4210.87683181195"	"1210.37003494173"
"CDH12"	"354.61229991837"	"381.160607444922"	"406.834619932217"	"449.727128805807"	"407.608465938098"	"343.276971684051"	"338.239557543023"	"377.480917646809"	"472.366384591244"
"CDHR1"	"256.72499545266"	"424.025569621608"	"393.156632608311"	"434.630553513114"	"256.131954170283"	"428.579083294883"	"252.283446698285"	"366.352394246673"	"295.115397389945"
"CDK6"	"600.753975598783"	"517.267977348281"	"524.639498841707"	"588.696059888343"	"616.157935290489"	"778.946813415685"	"435.557754589337"	"394.627849552161"	"372.498948833612"
"CEACAM3"	"1918.22758049267"	"2104.82228510954"	"1391.35216477858"	"3592.2491101061"	"2873.22148380856"	"3074.14728327898"	"1681.30079574205"	"1974.31677683651"	"1313.21942359618"
"CEACAM8"	"7745.17247256294"	"2221.57205591024"	"10049.8840944529"	"5722.29090655972"	"7979.95155421838"	"3611.65280150546"	"12852.3807234257"	"56010.1823722177"	"2360.08271945044"
"CEMP1"	"241.923253496517"	"0"	"90.1215101505432"	"96.6300755686896"	"0"	"473.265846686099"	"230.341721093727"	"48.7018372724834"	"0"
"CFP"	"5025.84168895755"	"6265.62263320024"	"4883.45018330999"	"4388.61902114559"	"3969.08633251401"	"3714.31040717441"	"4248.06105288108"	"5102.74700341645"	"5669.09459211428"
"CHI3L1"	"7247.34792280121"	"0"	"10470.8006177882"	"3968.10093378457"	"9374.53927942792"	"10142.8763322723"	"0"	"0"	"5399.93289029109"
"CHI3L2"	"0"	"7916.59171561002"	"5457.76366789307"	"8534.98332365626"	"264.432642005647"	"0"	"7818.18083704296"	"7373.09961849769"	"4800.7683220764"
"CHST15"	"8656.99226838565"	"9155.05433225404"	"6862.84285002638"	"10898.0279700561"	"10637.90573642"	"8476.64331784201"	"7581.8559294899"	"8621.84933286887"	"7122.91176791448"
"CHST7"	"5521.84328448135"	"3044.21136412279"	"4009.50634024878"	"4726.94619316855"	"5189.9566796118"	"4763.42326702533"	"1972.92074924514"	"3056.66160649657"	"4572.45264554417"
"CLC"	"31045.4867093988"	"22855.6557818169"	"12219.1524144145"	"31060.0626102259"	"33049.5583415655"	"33976.7691756939"	"24525.3522923014"	"11864.5420037475"	"28093.9232621091"
"CLCA3P"	"84.1522478488164"	"98.7060598801626"	"89.0430967419198"	"86.6242030212474"	"92.1638220204543"	"104.596390890861"	"82.5350948766593"	"94.3701608680605"	"81.9290807481917"
"CLEC10A"	"7839.1964953154"	"11039.8904173318"	"6491.78372990039"	"8782.90449521237"	"4353.54875619039"	"5274.73060681746"	"4403.44024557682"	"6432.21904154253"	"6108.42868899355"
"CLEC2D"	"12208.176277044"	"9151.21827522304"	"9335.87915352625"	"11317.2283828312"	"10523.9043647195"	"12903.8339341376"	"7165.33515717394"	"9424.71012458514"	"8170.55509511082"
"CLEC4A"	"11087.6190490117"	"14344.4109542501"	"9721.04840920959"	"13103.2378002726"	"8308.75504819163"	"8581.91395444239"	"7300.25543577353"	"10436.2983906374"	"9630.16100988601"
"CLEC7A"	"16107.6458285903"	"17771.5836376082"	"11824.9145943261"	"19980.1213202394"	"14602.3700133338"	"13352.6414084935"	"12830.9381302573"	"12676.1960313349"	"13851.9217624785"
"CLIC2"	"9394.3689698003"	"13301.6444824515"	"7437.1346486908"	"9142.26064129224"	"7045.72695648962"	"21459.2432180229"	"2345.2323353493"	"55411.5747623048"	"9142.49144574212"
"CMA1"	"2486.70623296011"	"1371.59076398756"	"2256.99859946038"	"3209.67374506664"	"2771.5134777127"	"2114.59582574896"	"2400.7480316829"	"1759.27219907787"	"1859.59773201653"
"COL8A2"	"1567.73312528622"	"1349.19439515729"	"1608.12121105435"	"2324.88534776782"	"1699.69431042505"	"1490.96214013875"	"1046.52604286723"	"1578.0705197086"	"1309.90933818562"
"COLQ"	"937.375629483721"	"1178.57776010753"	"1262.62142513999"	"1120.05906740917"	"953.176201108064"	"1291.73278783506"	"791.378252428007"	"1140.07306046212"	"932.077580050259"
"CPA3"	"31796.2427763938"	"23891.4188350961"	"36529.6512209509"	"48369.801405376"	"56603.3069519645"	"24402.6720507745"	"39208.3043263313"	"123208.751727232"	"23780.8290603584"
"CR2"	"1089.94389784814"	"0"	"0"	"420.311124376854"	"1264.19269223666"	"1775.30460029957"	"0"	"1124.16580050141"	"0"
"CREB5"	"1139.37312724975"	"1303.07232446015"	"633.97814216972"	"2007.18502753759"	"1605.90612592436"	"1690.87313656437"	"966.059311009984"	"991.044494104243"	"834.43213689665"
"CRISP3"	"679.483001692128"	"603.680603564042"	"714.600108786263"	"1046.75762866141"	"932.935112612428"	"687.53042861006"	"431.15130479588"	"735.399098177775"	"665.353923572643"
"CRTAM"	"3382.68677781882"	"2277.69744481974"	"2750.88811172349"	"2985.00763676518"	"2471.80895607625"	"3224.20451680424"	"1664.84699462273"	"2920.02978239128"	"2468.36625352673"
"CRYBB1"	"638.138904998841"	"1082.27378543233"	"5690.4661828535"	"1399.56881947908"	"383.231417513197"	"4462.25801192349"	"18748.2194328681"	"12897.4125435286"	"1925.13842017514"
"CSF1"	"1048.25357066564"	"629.604265805928"	"828.975158862105"	"1409.39633476617"	"1065.10944511534"	"960.532309080343"	"493.508674089042"	"820.118187284889"	"776.800236170058"
"CSF2"	"18039.0257783811"	"811.621659389211"	"14258.4694933817"	"11382.7426546391"	"2795.7866880345"	"3791.17768982878"	"1401.74055126172"	"2173.90785340512"	"3616.38155146875"
"CSF3R"	"5531.04014113876"	"7261.24470614096"	"3743.32161953452"	"11383.4603560793"	"8761.97662432266"	"9728.57972148793"	"5894.13410414137"	"6447.19201512918"	"4101.6128381587"
"CST7"	"22223.0097150221"	"24209.1521875179"	"28906.8887340697"	"27669.0157907533"	"23937.3295351044"	"31166.6485163718"	"17480.0567788171"	"24561.9772791997"	"23777.413987593"
"CTLA4"	"6440.60360315727"	"4834.76830698929"	"3847.54738142747"	"7637.19452588466"	"7171.76702915542"	"6426.7608368201"	"3981.18830468658"	"6219.71618634203"	"4567.96058205207"
