""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"BTNL8"	"0"	"0"	"229.870318903524"	"985.786359701828"	"0"	"0"	"0"	"10.2433776848784"	"0"
"C11orf80"	"2902.07026686836"	"2755.09843094271"	"2302.8541108314"	"2358.10903973217"	"3653.02542573127"	"2640.66453029282"	"1902.4077772915"	"3135.88944581079"	"1626.11415822187"
"C1orf54"	"8908.00280822231"	"9117.04990214878"	"6235.75434698128"	"9742.67251958272"	"6031.05859878"	"6926.27580904153"	"5091.81664927669"	"4527.03953325091"	"6518.51726881048"
"C3AR1"	"23257.5264399996"	"18049.8588371807"	"17748.5821326227"	"22314.1902020757"	"22192.2985685155"	"28327.6276770506"	"77610.5609652693"	"12629.2965200881"	"38327.0649498825"
"C5AR1"	"14035.4285707016"	"15663.4404220404"	"10016.493786542"	"28193.3295806449"	"18640.5566802517"	"22083.1847783505"	"15357.07421178"	"13527.6038436444"	"11667.8744915451"
"C5AR2"	"615.063119396312"	"619.403154732542"	"350.571992881937"	"886.534266141584"	"773.94507733303"	"863.601376132262"	"466.699778954655"	"475.764780455807"	"510.14183516107"
"CA8"	"482.296351570494"	"414.906797525424"	"376.474964096322"	"573.336965930442"	"528.99399474632"	"494.523271151848"	"460.116383143715"	"472.408365586191"	"381.346222285866"
"CAMP"	"2160.55683995467"	"2793.08591953949"	"1992.09826138644"	"4274.63071833124"	"2933.64539805521"	"3791.44329237411"	"1920.43648406239"	"2345.78399088573"	"1451.50378889838"
"CASP5"	"0"	"339.500535338943"	"835.798313127741"	"0"	"944.611809114955"	"862.535732380531"	"671.520941951786"	"0"	"0"
"CCDC102B"	"5169.31985752097"	"906.32690379191"	"1246.99603441814"	"6561.11596157838"	"492.57525137666"	"22942.5883253195"	"5900.52336927196"	"2777.46713072185"	"279155.991315788"
"CCL1"	"42495.3524936653"	"2137.1886339087"	"951.17851572465"	"8888.21219343426"	"1523.03623622013"	"1314.78562698136"	"1349.0698577519"	"14032.4410165964"	"6168.68188960124"
"CCL13"	"11531.7772203865"	"11331.426705545"	"5617.87354064743"	"0"	"4629.25692041886"	"8889.11756335327"	"3558.35044847853"	"8299.49207892315"	"0"
"CCL14"	"3513.75995814594"	"3765.92386565407"	"4066.58827521247"	"3196.49320650791"	"2233.43259878456"	"2929.81867164855"	"1684.26655981626"	"3459.70820496019"	"2870.92952911366"
"CCL17"	"9403.54288782968"	"5152.57265201672"	"5988.95271174253"	"7460.52712003033"	"7799.25943261932"	"6739.44257922279"	"2054.59986553464"	"3049.6747341414"	"8320.02604369889"
"CCL18"	"12360.2978102464"	"14143.3061574339"	"15228.5567830334"	"12968.4447451249"	"7938.293227141"	"8201.84440781918"	"3784.15463050354"	"14535.3585038277"	"10916.1570188018"
"CCL19"	"29139.1618479476"	"15147.2217496668"	"31289.6914332044"	"16526.2311908732"	"12272.6300444958"	"28290.616483528"	"15438.1146942422"	"6247.58937985737"	"19603.737663634"
"CCL20"	"0"	"659.155866680044"	"3156.57473718728"	"0"	"7266.59801546107"	"6957.95671223344"	"0"	"2875.12038475451"	"3701.74198568619"
"CCL22"	"36124.026492128"	"13137.5112591169"	"25298.4573499585"	"25962.9671461778"	"31854.3755309464"	"25336.7554064201"	"3577.50701271816"	"11051.3035536409"	"34072.9024702983"
"CCL23"	"5303.47227629033"	"6307.93758263305"	"6620.39192799809"	"5246.90256469032"	"3424.37572798895"	"3671.45649891946"	"2261.77823784303"	"6270.88715011141"	"4763.23606915391"
"CCL4"	"88999.8310033302"	"45760.960602885"	"67171.1983774235"	"81549.7390881233"	"80538.5306632745"	"108317.229493719"	"49574.2603927689"	"50662.0426851028"	"55839.7494885316"
"CCL5"	"44218.953130165"	"37564.2248030005"	"54476.8823138051"	"36063.6351017488"	"30642.3304165502"	"51008.1730010527"	"45204.894472355"	"36641.8418434768"	"346411.656819451"
"CCL7"	"1783.39642185295"	"902.780356641265"	"1405.87234376941"	"2146.65334246393"	"1861.43180649114"	"1686.92861930244"	"1029.21626610505"	"1436.14545207303"	"1301.19323827997"
"CCL8"	"8857.96513532159"	"8059.26690896779"	"10109.6357344332"	"18861.2094047324"	"4986.56938390595"	"7020.25795309176"	"3562.00415559294"	"5173.32149483437"	"34487.482325744"
"CCND2"	"8917.53971475678"	"7044.53858777104"	"0"	"8391.32254854463"	"9441.79044326915"	"5791.97070316548"	"5363.26866388231"	"0"	"3019.00922961924"
"CCR10"	"1564.79601978981"	"1446.41152042852"	"1140.74454313957"	"1213.82652205194"	"1710.66324309082"	"1414.27122790061"	"924.78552238605"	"1487.05794361406"	"856.972498355656"
"CCR2"	"5403.73512628889"	"1713.3600471366"	"4267.11565790217"	"0"	"0"	"0"	"4792.27335522748"	"4085.90749353919"	"0"
"CCR3"	"7245.08220807427"	"5589.04090404954"	"2260.17413799865"	"7007.70337302745"	"7700.28629072277"	"8337.97895724107"	"5215.09158787889"	"2761.71878683234"	"6565.80113289065"
"CCR5"	"10175.8884346613"	"7438.8486825062"	"8329.16255959409"	"11193.0576894996"	"6990.29058784888"	"9081.10063371074"	"6431.24007734735"	"9259.77579044804"	"10395.4373837023"
"CCR6"	"2412.68286716699"	"1897.56456364524"	"2748.09153720929"	"2649.90600977816"	"1599.08214352261"	"4134.15750245954"	"1619.31028113793"	"10269.6034470333"	"927.757754710332"
"CCR7"	"46053.4328223516"	"30981.3873705293"	"42011.3742519258"	"21666.6487623889"	"34158.7794563561"	"45519.1975833368"	"11700.8447343946"	"21397.462203117"	"35157.3898266213"
"CD160"	"2964.96338032945"	"4701.83485297033"	"1501.7955791024"	"3245.10845295083"	"0"	"0"	"3196.40222081744"	"3113.53601684058"	"4641.23379666632"
"CD180"	"76633.42290402"	"6268.87435373064"	"5834.52867606949"	"3728.08140176247"	"4557.18591890402"	"5394.92978878876"	"3995.92468534766"	"21540.9086899133"	"3528.01353523695"
"CD19"	"6615.29404620372"	"7495.66240222749"	"7441.93093138207"	"6732.11774826411"	"8346.14264233194"	"11613.735858991"	"10730.5307067746"	"7201.74062464652"	"3541.24182285963"
"CD1A"	"14910.8689711218"	"17742.5837716867"	"5344.23017757457"	"18361.4164474671"	"10301.1129629629"	"12406.0480763857"	"11427.2534697482"	"3452.26787617344"	"9342.57111241584"
"CD1B"	"13647.4106709225"	"17768.4421608566"	"3690.51192363652"	"0"	"10009.4235930717"	"11731.2922249754"	"11118.2178142259"	"0"	"9882.90791802285"
"CD1C"	"10226.1792122929"	"12922.0080633057"	"5120.56098220728"	"11407.5060129315"	"7648.67286272891"	"9987.82700602263"	"8687.76718212571"	"2385.22754790646"	"5943.11898589864"
"CD1D"	"1914.8302106389"	"2866.69064196236"	"2569.18633530567"	"0"	"0"	"1057.08505079921"	"2241.20908732536"	"2078.24664719954"	"0"
"CD1E"	"8353.51193574196"	"0"	"0"	"10006.2336924106"	"4925.64828979258"	"0"	"0"	"0"	"0"
"CD2"	"45718.5971069385"	"45293.5329097534"	"34881.856938364"	"48750.1700788189"	"42388.5296759403"	"52501.0738270711"	"34691.2541836733"	"47232.94539585"	"30518.5989935772"
"CD209"	"4195.64566395098"	"5376.69553146615"	"0"	"0"	"0"	"1699.43403855347"	"2100.62844582648"	"3149.87141075123"	"0"
"CD22"	"2593.4965241787"	"2813.62111488161"	"3009.34536024538"	"3298.0939349416"	"2915.94967994298"	"4627.55895347524"	"4784.59496074686"	"2808.75779691644"	"1617.84410527936"
"CD244"	"4698.5490659153"	"5019.09971356853"	"4255.10447701762"	"4662.61758796764"	"4606.48167430677"	"6114.5980928305"	"3973.16265361158"	"3554.26092783796"	"4806.54895857703"
"CD247"	"30313.6480014906"	"39946.2267396216"	"38820.9121589637"	"42114.4740713939"	"34322.6052054047"	"49589.1538621689"	"24818.74883855"	"37737.682216549"	"26123.7486053092"
"CD27"	"12475.2745803412"	"25883.3179813865"	"21018.3836401757"	"21725.6765338756"	"20989.1481673771"	"25024.4299471271"	"16309.634548837"	"26775.2089171594"	"15641.5668548325"
"CD28"	"5972.407130756"	"0"	"1769.58781411759"	"6076.8519004764"	"0"	"6300.63922332413"	"3739.99131602116"	"0"	"0"
"CD300A"	"3664.94335598574"	"12875.3970687704"	"12094.107212624"	"15429.9029786054"	"12781.0711977107"	"16477.4200349712"	"9479.4169337524"	"8220.01304901125"	"0"
"CD33"	"3348.7998737191"	"3154.98727196796"	"2956.45178896265"	"3245.29143500525"	"2561.5093180177"	"1939.4690562376"	"3017.94789983713"	"2343.38355758009"	"3110.85825121862"
"CD37"	"33023.7104383085"	"35658.0182940397"	"31864.3863999206"	"33267.3634604659"	"33944.0131848406"	"43913.8470535933"	"35946.9650930249"	"33355.8520221809"	"21760.2603853449"
"CD38"	"24861.2556411789"	"17769.8282555542"	"22466.1519745007"	"17542.8571485909"	"23231.134360762"	"21601.2481824285"	"11770.5972146023"	"17654.5066936078"	"15411.1261700451"
"CD3D"	"57192.6420578147"	"58725.6454745082"	"44841.0712228357"	"56661.2917892208"	"48316.6300501642"	"60049.4395697517"	"89478.5152145003"	"61011.9746518414"	"42611.5624005161"
"CD3E"	"22224.0939218071"	"19433.3914503696"	"5085.85951348647"	"5500.49021047694"	"5239.17968482071"	"23224.7578886149"	"14770.7857376491"	"21134.6103425395"	"12986.324580591"
"CD3G"	"10359.8054281088"	"10017.3247206746"	"7391.48929596893"	"9031.38354906554"	"7859.5150952"	"10994.0445105286"	"7181.8980574678"	"9958.3898970596"	"5997.50360918131"
"CD4"	"19822.7336089205"	"24963.5308097899"	"218.648103403648"	"21894.8140259514"	"18622.3259477041"	"12733.8806607321"	"0"	"0"	"18622.5228956648"
"CD40"	"7734.44650002537"	"11608.5857633955"	"17175.0518170601"	"0"	"0"	"18900.7384184628"	"3404.86152411541"	"7457.98104670843"	"14463.9604523244"
"CD40LG"	"9092.70183559616"	"2706.2724309631"	"1717.28180190025"	"4981.83737873929"	"2198.69378925351"	"2960.48105361516"	"2567.62231953158"	"3255.01938428781"	"1573.93660254737"
"CD5"	"8776.72140424892"	"7577.99655973578"	"5154.9945144246"	"0"	"8361.58016395916"	"7033.42139188064"	"5731.32948887203"	"1928.72105618988"	"5280.95720110448"
"CD6"	"11159.5741713777"	"69007.0003957723"	"6444.14618845614"	"9171.11143815001"	"30964.4389463123"	"88611.6674282238"	"7253.36507693548"	"9776.24239773995"	"192995.707651264"
"CD68"	"5118.8584300393"	"5191.26637460788"	"5360.81631772213"	"5386.19090075548"	"3514.7382709238"	"3409.86992629626"	"2410.21904991319"	"4538.79303627194"	"4487.69713598638"
"CD69"	"31870.9987143052"	"30274.1517110422"	"34670.3643274547"	"29064.6416501343"	"27889.438509018"	"40621.8133582079"	"35651.436404614"	"54579.1784899851"	"38356.5493951416"
"CD7"	"2700.37814578916"	"5003.14978595536"	"10122.4631855064"	"12085.0976974807"	"9407.13585744806"	"14054.0232504679"	"6755.51850646263"	"11296.569411682"	"8194.70673156747"
"CD70"	"3978.25334429344"	"0"	"4157.5859914652"	"4656.75783260293"	"4576.71068827826"	"4668.33845792275"	"2322.20517633454"	"3714.65384628511"	"3678.23103704026"
"CD72"	"2981.31760831444"	"1564.90524885985"	"750.520825711411"	"50038.4390971085"	"1031.89927100142"	"1574.55884581339"	"2262.6982916582"	"44248.7369909694"	"15329.0270730016"
"CD79A"	"0"	"11298.7681869303"	"4872.21805220481"	"10687.0454263979"	"15054.953989433"	"16476.6485330851"	"17785.3901263194"	"11809.8884524509"	"0"
"CD79B"	"6240.71989755498"	"7272.77574996019"	"7176.69018582279"	"6641.81044018295"	"7777.65844011247"	"11031.2618360118"	"9601.12049389466"	"6880.89958107913"	"3514.77637403184"
"CD80"	"9469.75203215703"	"4827.5301540279"	"8148.41362057539"	"6729.59846179741"	"7297.3643013894"	"8136.81900142092"	"3284.19066175912"	"3544.34954178733"	"7793.2568542579"
"CD86"	"13654.5077260485"	"8621.27814439916"	"10205.3965284377"	"8560.65138780886"	"23786.6109906975"	"13793.9557321002"	"4466.73405350662"	"10663.5179011808"	"10223.6403914089"
"CD8A"	"11297.8480981828"	"4750.2856002252"	"6307.12461782591"	"6087.39319982155"	"5688.17927769634"	"7849.14487207173"	"3437.9221893891"	"9171.30333079969"	"4559.20234697754"
"CD8B"	"3645.14491860638"	"1070.32164219676"	"1536.74400902226"	"1446.40662014779"	"1336.30122369834"	"1815.82884386288"	"585.570026245056"	"2752.99945864291"	"1140.21560331541"
"CD96"	"7414.5199746205"	"8701.94606490016"	"8628.370411415"	"8302.603800484"	"7772.93938414432"	"9589.1977142567"	"5632.36025706655"	"8790.30198608657"	"7312.29412651533"
"CDA"	"1735.34022658484"	"2940.8025174003"	"558.542616378409"	"4924.89562557662"	"329.733830977509"	"3492.39715616484"	"1431.10334748609"	"0"	"0"
"CDC25A"	"488.945677322665"	"857.574546713937"	"340.299484062962"	"492.654313517511"	"503.800218842315"	"5520.71462989775"	"7175.862087733"	"1548.71074389122"	"2644.13629258825"
"CDH12"	"353.846633682504"	"383.219153381131"	"406.30219243277"	"450.296922863296"	"408.547237896976"	"343.030978959015"	"339.06498811663"	"376.079348865092"	"472.351947062903"
"CDHR1"	"256.581617992551"	"424.380383318875"	"394.073012876764"	"434.325030379369"	"258.164294519785"	"426.793201344574"	"251.934877698414"	"365.637066927764"	"292.615293776988"
"CDK6"	"713.155596162744"	"1705.46237769929"	"7356.72239597508"	"587.280538638976"	"3885.2997347477"	"1192.78718417328"	"2366.19370925787"	"413.683760389941"	"12545.4228046064"
"CEACAM3"	"1924.76174595945"	"2106.46533459279"	"1392.16209191138"	"3593.84383164507"	"2875.79285389122"	"3077.9253035776"	"1685.6236994646"	"1978.71644166972"	"1316.86976280188"
"CEACAM8"	"3193.55423387369"	"0"	"3420.67538520056"	"0"	"0"	"0"	"2134.00398006138"	"0"	"0"
"CEMP1"	"385.568516677129"	"370.740286797522"	"140.234245543669"	"0"	"12.1342853313748"	"283.617439552135"	"0"	"0"	"454.970459357667"
"CFP"	"4277.86358452233"	"0"	"4637.64488341038"	"3876.8018014859"	"0"	"0"	"3671.53318268074"	"4895.57612157223"	"210.657630186454"
"CHI3L1"	"9402.03144545884"	"11862.5000893014"	"13363.9420111124"	"16393.9231406688"	"48515.2525618631"	"10348.6071292709"	"4741.38466262305"	"9772.53699256249"	"75943.8846178866"
"CHI3L2"	"7512.03405189016"	"4928.40879637609"	"0"	"7520.49333795558"	"0"	"305.172697516215"	"4194.26501601267"	"7536.39339225547"	"0"
"CHST15"	"10347.2497453636"	"11321.8699958798"	"7185.95168861441"	"11664.4936362708"	"13109.4967226308"	"9528.7570830757"	"8469.930681098"	"10972.383547527"	"7238.60775286392"
"CHST7"	"5517.49967213222"	"3042.90487008473"	"4008.57161591523"	"4724.4520224868"	"5188.39189526222"	"4759.5449085348"	"1971.03076097584"	"3054.27566185193"	"4571.9195772876"
"CLC"	"31034.662911003"	"22855.1609049541"	"12216.9133729558"	"31058.3009907351"	"33048.5275739319"	"33976.081529907"	"24523.5581357118"	"11862.4632307437"	"28092.0129275437"
"CLCA3P"	"1565.10232782007"	"21752.5416235865"	"106.274986256567"	"4956.35059600115"	"2457.90454817394"	"255.966399069962"	"382.423647678058"	"907.217004345856"	"174.446088621759"
"CLEC10A"	"8025.96458780975"	"11525.287740095"	"6489.47259878746"	"545234.213922133"	"8081.20968695529"	"5458.0848680556"	"5104.00786940415"	"17920.8609319972"	"6445.04338792144"
"CLEC2D"	"12274.4125538676"	"10017.1003858209"	"19551.7474837393"	"11958.6526046559"	"15709.8682216937"	"36446.3802577753"	"17423.3748354331"	"9503.77287036977"	"10337.2225684015"
"CLEC4A"	"12354.8366231494"	"18821.6388851279"	"9755.38627671107"	"13188.317171872"	"9838.35447933207"	"26720.6921725001"	"7500.51445379385"	"10963.4191113371"	"19034.2957300782"
"CLEC7A"	"16273.7529731153"	"18386.6956219407"	"13574.3669327484"	"20468.0302222574"	"16637.9220430391"	"14633.0607773015"	"12853.7306551772"	"14187.662818426"	"15974.5406549714"
"CLIC2"	"9380.48655916543"	"6172.5848447258"	"7406.15742791774"	"7400.97306917243"	"6833.08060097509"	"6685.66964773285"	"2324.85048989251"	"4085.32431427034"	"8142.74705095804"
"CMA1"	"2964.44183641016"	"1381.05858224807"	"2740.74904755859"	"3445.48633311191"	"13160.8207175162"	"2537.37784043413"	"16152.9031900694"	"3081.56406075108"	"67359.4889497955"
"COL8A2"	"1565.57469772726"	"1346.56132718153"	"1606.70177426873"	"2322.41339273611"	"1696.11127404116"	"1488.92540465505"	"1042.36810256934"	"1571.42139577722"	"1308.74606001937"
"COLQ"	"0"	"821.208759401423"	"0"	"846.511890413908"	"0"	"0"	"507.778165123525"	"0"	"0"
"CPA3"	"31599.8186872386"	"17320.5101365599"	"34384.1894850789"	"47595.0754893297"	"37978.2889285601"	"24343.7701841111"	"38147.6597290715"	"22241.0048074375"	"23622.4678129504"
"CR2"	"1358.17307494238"	"1366.59748715941"	"881.994918158936"	"1120.91370518659"	"0"	"2236.59252578458"	"0"	"1329.2550014048"	"0"
"CREB5"	"1138.07162107205"	"1301.6528619831"	"630.034402103312"	"2005.23739886285"	"1604.92743437437"	"1679.97675829336"	"965.112262666002"	"989.43624494409"	"832.380639159748"
"CRISP3"	"3910.75778651068"	"4199.66024919086"	"1106.42968316941"	"198625.580991108"	"12791.1973563079"	"1020.12223051498"	"27916.616551307"	"2323.82832452174"	"945.221080895049"
"CRTAM"	"3381.2288175014"	"2266.82080695682"	"2747.00312995314"	"2984.25088516084"	"2468.94477020174"	"3221.20410989334"	"1661.5560971991"	"2917.91882888873"	"2466.0281150891"
"CRYBB1"	"224.876565444348"	"270.187657923778"	"272.25633430364"	"239.39803444285"	"174.713246638704"	"186.464963334404"	"134.26256566588"	"265.951303255664"	"184.706480831022"
"CSF1"	"996.351197726055"	"567.933741561293"	"0"	"1189.89362004485"	"1046.50572632752"	"0"	"463.428325144477"	"747.644702331562"	"0"
"CSF2"	"2965.34413818467"	"785.921559537087"	"1300.17380615008"	"2761.8799737092"	"2761.63125111474"	"3408.82881678747"	"1390.9037404868"	"1604.36947426801"	"1612.4169075742"
"CSF3R"	"5527.30095220244"	"7259.15716572343"	"3740.56935720396"	"11384.5015462329"	"8762.61165681826"	"9734.23580031545"	"5893.79954191219"	"6452.01903308253"	"4102.9595215999"
"CST7"	"27247.4030170669"	"28927.264580765"	"236440.278689699"	"27679.7002412978"	"24452.0359413449"	"112819.615719819"	"58793.8637169535"	"29303.5202904122"	"42612.9338281559"
"CTLA4"	"6474.31120103858"	"4895.87450774149"	"31831.8347234693"	"16897.9827810273"	"7358.27953865663"	"6450.89637876769"	"3991.30604919252"	"72580.251086099"	"11519.3350864663"
"CTSG"	"0"	"2668.71150180841"	"0"	"7333.93837666796"	"8008.9341822207"	"6010.53491797531"	"8033.62339012885"	"5375.13340868749"	"5384.69999672754"
"CTSW"	"8217124.25106379"	"23526.0362230568"	"14851.3044490916"	"11194.8624711844"	"10191.7429989984"	"18343.1047504522"	"8637.51956975987"	"12477.5493548681"	"39230.8553778706"
"CXCL10"	"25481.4570045044"	"0"	"0"	"22554.4329573685"	"21781.2450852742"	"36304.3242355737"	"17055.4972721167"	"2077.75967973153"	"3885.94620480612"
