""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"C3AR1"	"22627.1579412515"	"16834.0219837467"	"16933.6009852812"	"22261.4902494721"	"20328.5339550879"	"20772.0947210489"	"17269.1089115387"	"12367.8995174778"	"19418.7500724138"
"C5AR1"	"13975.0103144759"	"14831.4554436281"	"9871.01643670357"	"23924.4221810255"	"18634.0947232329"	"18117.7433378053"	"11442.8148168001"	"13516.2468722271"	"11431.7619742843"
"C5AR2"	"0"	"467.603070993325"	"172.453530687731"	"586.687598523663"	"723.066683847525"	"307.311381875252"	"0"	"0"	"508.542172074446"
"CA8"	"320.529570299155"	"0"	"373.45431512519"	"0"	"369.112655983828"	"0"	"0"	"451.844917917271"	"0"
"CAMP"	"2158.95193374628"	"2792.85958017379"	"1995.42289015701"	"4277.18758679866"	"2933.26957910554"	"3785.37135570202"	"1919.4337573634"	"2344.21950315415"	"1447.53444526624"
"CASP5"	"1136.33775206401"	"6487.50143423709"	"9045.17856945514"	"5028.87718819702"	"1006.9169237127"	"112545.890628666"	"99626.7381896674"	"9995.97351112446"	"1163.72714539695"
"CCDC102B"	"0"	"202.160591429929"	"193.999640092446"	"0"	"271.06519563093"	"190.504736444087"	"0"	"0"	"0"
"CCL1"	"1489.55291439946"	"1506.36747931517"	"8112.69848125687"	"2097.36833489678"	"1773.32095546544"	"1895.87180694719"	"643.348499290806"	"1872.150716877"	"1188.7252449142"
"CCL13"	"12964.7081042499"	"11494.225064335"	"329881.380870483"	"56395.5040007108"	"10846.4528721045"	"11045.3643255069"	"215490.276707366"	"8739.07043083881"	"12812.2047065686"
"CCL14"	"3515.68995375396"	"3768.76956423626"	"4068.17740603164"	"3201.67933684245"	"2236.14268579092"	"2930.94527563653"	"1685.72957676448"	"3469.41628169478"	"2874.85398858142"
"CCL17"	"9226.25724665976"	"4504.25130225635"	"5953.24596795085"	"0"	"5454.52753021797"	"6597.82969067233"	"1981.4416838676"	"2857.22760572662"	"2786.14550288953"
"CCL18"	"12361.3313968078"	"14144.5284502798"	"15231.1642476527"	"12969.9456673137"	"7939.50446328429"	"8207.68041960743"	"3784.90739155358"	"14539.4468906179"	"10918.3739251251"
"CCL19"	"36836.2256202328"	"43999.0105086797"	"32822.687777644"	"16566.2347315556"	"30006.2619034674"	"28977.6740201815"	"18257.4866463853"	"7227.25180065024"	"19612.0746116265"
"CCL20"	"8119.32060589666"	"1579.69042538421"	"3630.29608915823"	"6823.14687950903"	"7290.22156318092"	"7279.7662181731"	"2975.21093659921"	"4147.27767367639"	"5325.77056047208"
"CCL22"	"36126.1089186376"	"13139.9018499253"	"25299.6365104285"	"25964.4513479879"	"31855.8031463414"	"25339.5838960333"	"3580.06203681777"	"11052.0140834687"	"34073.9797596587"
"CCL23"	"5292.09228318139"	"0"	"5834.29519885027"	"4695.23054206985"	"875.220868696327"	"0"	"0"	"5878.27715020569"	"0"
"CCL4"	"80246.7869004847"	"47095.6269085468"	"67688.4065881396"	"79708.8832173965"	"80554.7363989052"	"106826.306612834"	"92423.6682252201"	"50663.3022935507"	"64814.8364404044"
"CCL5"	"42642.558418798"	"37426.5723539652"	"52851.2627272826"	"35449.2635488349"	"30504.0545438514"	"50994.1128768838"	"26803.7008592562"	"36600.9859771163"	"40477.826354044"
"CCL7"	"1777.98747324106"	"900.3845845448"	"1405.17078551323"	"2143.918049101"	"1858.03877672239"	"1681.89483957352"	"1024.27105758943"	"1434.79908640042"	"1299.45160393691"
"CCL8"	"8159.50945348843"	"5437.40166540019"	"8365.48693332146"	"5960.46850497204"	"4970.53307519005"	"7001.53852373826"	"3460.87373669137"	"5058.55739312594"	"6334.77468111284"
"CCND2"	"8920.62861912759"	"7164.64446949027"	"7982.39556167375"	"9289.10342322969"	"9970.36775966872"	"13629.4344429078"	"6110.45563863301"	"6439.38546263308"	"4652.57629425663"
"CCR10"	"1562.6078609102"	"1445.26506201533"	"1138.17281108055"	"1213.38699712836"	"1708.56385873142"	"1412.24305422908"	"921.054313912546"	"1485.26872068872"	"852.836463993461"
"CCR2"	"5508.48565720267"	"5835.468202116"	"4657.96196235497"	"3019.41683487116"	"4879.71356515284"	"3678.18315172425"	"4911.28510671732"	"5215.01324710552"	"5236.26994807782"
"CCR3"	"13545.5063054352"	"26040.1939801956"	"2925.84714884745"	"7321.49861468381"	"8821.60621809699"	"10388.2144165296"	"9826.07453491872"	"4299.28394101105"	"6682.61721700997"
"CCR5"	"7834.04512347704"	"7399.15153244781"	"8099.5472518516"	"8286.43355711757"	"6545.22101732738"	"7618.50722553285"	"5414.01681044096"	"6805.63628234964"	"7277.95404010394"
"CCR6"	"1600.79921889802"	"3465.19948056965"	"3176.66097992247"	"8356.61656605813"	"19011.2284979058"	"16319.2315279413"	"1511.19240803264"	"1484.77643050223"	"14425.876124333"
"CCR7"	"47585.1987639375"	"31040.3133865973"	"42027.2859691119"	"39208.9278157797"	"34564.0202386528"	"48548.5061138465"	"22384.2649423224"	"25374.1487338009"	"36409.495863988"
"CD160"	"3281.6306106441"	"4789.36787677172"	"5135.10217955975"	"4214.56762490573"	"3215.06188832282"	"4605.06173929716"	"3463.67713543431"	"5202.68966204978"	"4757.34145894633"
"CD180"	"4553.20624172012"	"5959.63004457556"	"5824.8255757897"	"3641.00414848027"	"4498.31209482463"	"4973.10067285685"	"3729.40794700787"	"5579.94420598056"	"3254.48224915754"
"CD19"	"7440.81967308539"	"7527.21802755768"	"7688.07932018055"	"7810.86815058218"	"8477.48883495422"	"12255.4826583696"	"10931.1418768332"	"10402.0153661015"	"78304.1978293188"
"CD1A"	"14912.675012217"	"17742.9933230632"	"5342.57024711407"	"18361.638294405"	"10300.9110175967"	"12405.5371038576"	"11427.2530681928"	"3452.24720411953"	"9340.91971543933"
"CD1B"	"0"	"17195.8564441724"	"3162.36188866559"	"19031.3650362494"	"9889.4900040337"	"8229.95632700851"	"6620.28445887527"	"0"	"10005.6444862556"
"CD1C"	"11096.5028939611"	"25516.6324690396"	"21261.1137983877"	"26452.2265922825"	"7801.45884330323"	"17843.3273474551"	"21224.8192670253"	"7038.45608140176"	"6564.7120548429"
"CD1D"	"2945.90282217894"	"3261.50690400584"	"2720.10952820244"	"1251.18772543588"	"1981.97279987839"	"1606.78834576932"	"3168.71500169666"	"2098.48695282923"	"3306.54832803312"
"CD1E"	"8395.51503240799"	"13787.4469625404"	"3243.32443423179"	"10068.3593276982"	"6744.20032721545"	"8370.79792671876"	"8816.10917594939"	"6339.09366052401"	"5389.35367714516"
"CD2"	"474582.686508031"	"45374.9228000167"	"123659.101097343"	"54988.0193228756"	"42467.8589535725"	"52909.968905002"	"37889.3679362032"	"47259.1872219658"	"141873.095270591"
"CD209"	"4228.20893441297"	"5511.53530201366"	"3569.98872165"	"4942.59582715852"	"2627.76385732887"	"3092.02088138301"	"2253.02878631932"	"3400.85232745221"	"3358.38659000505"
"CD22"	"2596.57298733709"	"2815.21591576415"	"3010.86465532779"	"3300.84752249838"	"2917.23320493972"	"4627.44634240052"	"4782.94242751345"	"2809.222899801"	"1618.30853998158"
"CD244"	"4699.71623659957"	"5019.76243218468"	"4258.12090345499"	"4661.91697404245"	"4606.49637919857"	"6115.26954466512"	"3971.05344768368"	"3546.50635381384"	"4806.8028036769"
"CD247"	"25702.9950084588"	"39660.8071046459"	"38428.1348562981"	"42094.7976542755"	"0"	"47719.1272962734"	"15363.2086636663"	"21375.3682434857"	"24957.2050370651"
"CD27"	"25959.7995159129"	"26320.582635786"	"21111.3182460672"	"22516.7390764204"	"27946.2791019431"	"25974.1522570415"	"16608.6270053132"	"27986.9465654203"	"15722.1625940531"
"CD28"	"6287.99559979064"	"0"	"0"	"5226.54619484396"	"5199.23045354666"	"6496.69501521217"	"0"	"5246.01163583327"	"0"
"CD300A"	"10628.1587823026"	"17659.9621393043"	"15535.3642276716"	"16702.9898277525"	"21153.3016011567"	"16643.7434405539"	"175515.1992793"	"109834.388549829"	"14843.8413735775"
"CD33"	"3351.83637753298"	"3156.67587875752"	"2962.88806424898"	"3247.46883597759"	"2567.0650429216"	"1939.94859037462"	"3022.98579710064"	"2345.46047963568"	"3111.44416275798"
"CD37"	"33022.8016567104"	"35654.9916247615"	"31862.3627336087"	"33265.9943337492"	"33942.3113301125"	"43906.0099875218"	"35945.4076982989"	"33352.2431501468"	"21758.0306964508"
"CD38"	"26701.698135791"	"18461.5070519762"	"370722.722992842"	"20164.0432629418"	"23243.4072626519"	"193225.885929727"	"13960.4797130281"	"19715.4558679975"	"16712.0071405585"
"CD3D"	"56319.0081527814"	"52003.2805231017"	"43047.3665911557"	"55108.5950651766"	"47707.0795930682"	"5849.17923362861"	"40847.0788272559"	"60048.1055044349"	"42230.5351373596"
"CD3E"	"22830.0305097422"	"19722.9962949619"	"15943.9708468917"	"19663.3791833733"	"19517.1253667131"	"23259.6129973231"	"14786.9618119761"	"21202.1079323895"	"13049.3570713866"
"CD3G"	"10361.8318756208"	"10017.1799876923"	"7389.83385110984"	"9032.11120215467"	"7861.43491178951"	"10993.3010420056"	"7182.40431976008"	"9960.84607525281"	"5997.27796060311"
"CD4"	"22449.8186988522"	"15360.7188194178"	"20560.5735185153"	"22151.2895912856"	"18895.4118031483"	"19671.9196914987"	"14877.3294641168"	"24924.371264517"	"17382.4896275101"
"CD40"	"18660.2564000321"	"0"	"18786.9751956452"	"11971.4419327431"	"12821.7167229766"	"18851.0353679741"	"8231.66069060071"	"5631.83992913548"	"11529.9436717971"
"CD40LG"	"2479.47724612619"	"171190.388083156"	"8130.8548648236"	"79664.7303071803"	"2324.90761268477"	"2961.914221086"	"4111.31575579174"	"2358.59943628711"	"1678.80390042959"
"CD5"	"8927.53608824787"	"8057.17022170828"	"6807.07365901432"	"9339.88411508283"	"8934.89413357351"	"9091.69061253533"	"6047.96225938701"	"8542.88424359295"	"6311.75240813985"
"CD6"	"10876.5452861287"	"8299.12105764292"	"6379.90096385257"	"9052.05398581174"	"9146.34050038353"	"11127.686362429"	"6856.06316709283"	"8944.16020049214"	"5433.01346584667"
"CD68"	"6538.17895947777"	"5251.3113514562"	"5366.20011644345"	"11751.6632969015"	"3517.51981168814"	"17520.498836402"	"5206.05832552416"	"4597.34272911261"	"6928.84174489318"
"CD69"	"30306.7513488912"	"30922.4030783515"	"72729.2563041436"	"28111.4812806251"	"28335.3094426199"	"120029.832932124"	"31483.4306742447"	"26724.472165889"	"777272.363803572"
"CD7"	"12347.6196734069"	"11214.1365551502"	"10583.8224444366"	"15133.8819825251"	"13598.1566835929"	"14064.3057554899"	"6769.0427128853"	"13020.3980130238"	"8973.03391299676"
"CD70"	"442967.492555463"	"3893.95765269035"	"274112.518682764"	"6541.55047355509"	"6349.42040107882"	"10557.5866283859"	"2745.97374399805"	"4457.80256815994"	"4026.4097954551"
"CD72"	"693.115999575968"	"685.901557936929"	"663.000637645396"	"1142.0467009327"	"610.203724194908"	"1308.24139793174"	"1617.83621791023"	"980.437298479063"	"516.611342622382"
"CD79A"	"11617.8477521878"	"13372.0837922899"	"13167.4114213656"	"10946.2261519926"	"15124.2461516679"	"20147.8791406953"	"18059.4472588126"	"12835.6452973394"	"5632.67047019317"
"CD79B"	"7089.44489578296"	"17845.4415835872"	"7285.05053339082"	"14082.9759701079"	"7801.83528877503"	"11907.2165095474"	"12469.9128207828"	"9224.37936869155"	"17213.0004249757"
"CD80"	"21462.7585516629"	"5649.80387982547"	"9313.39707757695"	"6802.1775290036"	"8247.74836349081"	"8145.71807637695"	"3308.99461653378"	"38193.7611349744"	"8791.27375395221"
"CD86"	"10761.5453610657"	"8277.54926375678"	"9378.03369175231"	"7692.81190049947"	"8172.7156339022"	"0"	"4381.33450404783"	"6206.94332115506"	"0"
"CD8A"	"11294.6053525002"	"4742.63717969"	"6297.65058903305"	"6085.58512407454"	"5686.22191972129"	"7847.52113190336"	"3434.16786078782"	"9166.39935934551"	"4557.61725757816"
"CD8B"	"3647.28224698387"	"1072.19502513908"	"1537.56523389188"	"1451.40057138739"	"1341.01014139768"	"1818.032529397"	"588.952857225649"	"2755.26031274996"	"1142.36381555158"
"CD96"	"0"	"8497.98565083415"	"8622.23233992466"	"8038.40866145762"	"2477.76165415802"	"0"	"4033.61426914293"	"8747.41348282644"	"0"
"CDA"	"4863.94527050364"	"3290.2228627623"	"1303.48192254581"	"23835.7905674949"	"9261.20736963469"	"4046.7828166097"	"2645.26767404186"	"2561.72503253798"	"2715.18765896286"
"CDC25A"	"471.131004262158"	"255.612878715104"	"295.108140878783"	"471.375939270558"	"433.934806806039"	"573.917374041918"	"289.570041143054"	"283.492214055256"	"278.391734309121"
"CDH12"	"355.238855756557"	"385.904260974815"	"409.014701744391"	"451.525974177859"	"410.147371726994"	"347.260021504784"	"342.635341231838"	"380.623260979265"	"473.611266285809"
"CDHR1"	"0"	"137.306645053668"	"0"	"432.129894776019"	"0"	"401.758808183617"	"0"	"0"	"0"
"CDK6"	"598.348923980622"	"515.806739464318"	"523.454527457078"	"586.004418316443"	"604.319484047182"	"775.612130120146"	"433.161964053063"	"393.601912757332"	"371.289917552059"
"CEACAM3"	"1922.00338043369"	"2107.42113120526"	"1393.8754110062"	"3594.57777529302"	"2874.95164600874"	"3075.31087608011"	"1685.86881959574"	"1978.76123991525"	"1314.14756003625"
"CEACAM8"	"2396.31317270835"	"2214.79126723405"	"3044.73678419028"	"4953.66990814552"	"0"	"0"	"228.087519975086"	"1871.2699441031"	"0"
"CEMP1"	"407.978425297664"	"456.890475049159"	"436.672853234562"	"534.56011656328"	"492.635183526524"	"473.409765812982"	"334.714024897658"	"487.813026899891"	"469.050551811589"
"CFP"	"5021.04775328828"	"6264.736428038"	"4882.54381500779"	"4387.85017309546"	"3967.07385102075"	"3711.35335874346"	"4246.0045334761"	"5101.42353057316"	"5663.47289224262"
"CHI3L1"	"9295.49902666973"	"7016.45041045219"	"10989.2441221342"	"16382.0105862825"	"10564.8915377491"	"10303.9299979955"	"4646.5910046459"	"9624.3858898898"	"6622.58974773288"
"CHI3L2"	"7555.27084245657"	"7953.37859245501"	"5813.83769947592"	"8596.87882356076"	"7450.42288192877"	"8729.89245293244"	"7867.6436477953"	"7593.10626541963"	"5125.53745859159"
"CHST15"	"8659.11138158913"	"9157.39354417626"	"6863.8283872924"	"10898.802376845"	"10643.4090531182"	"8480.79975117112"	"7586.4364994838"	"8625.57331779899"	"7128.74805484917"
"CHST7"	"5518.02499768321"	"3043.0331662491"	"3990.33278880511"	"4725.55506592809"	"5188.23896754481"	"4759.78484815192"	"1971.50504506658"	"3056.02645992168"	"4571.17276439467"
"CLC"	"35314.1137295106"	"24588.5536179168"	"119366.231728926"	"31528.6186894375"	"33049.9495898212"	"33985.2670497992"	"24524.6014633192"	"11982.0129466529"	"299715.400162998"
"CLCA3P"	"0"	"0"	"0"	"0"	"62.9808078534283"	"0"	"0"	"82.7149458222502"	"0"
"CLEC10A"	"7775.72055389622"	"11026.2023022035"	"769.142753785403"	"8107.73593612586"	"4290.4034841891"	"2274.02838522859"	"4170.90761528899"	"4129.51891424729"	"0"
"CLEC2D"	"12207.9053951632"	"9152.7623064114"	"9335.29368360664"	"11318.9938493191"	"10528.2473528692"	"12903.025333515"	"7164.88503261931"	"9427.21641127862"	"8170.73920418089"
"CLEC4A"	"11086.6363708941"	"14337.8464593467"	"9716.07889373109"	"13101.6262003112"	"8306.81281173663"	"8579.89350915047"	"7293.78988165261"	"10433.5468883158"	"9628.20676007368"
"CLEC7A"	"16105.8506724579"	"17764.8554082826"	"11823.5411682884"	"19976.9953812007"	"14598.4440708587"	"13349.6682026693"	"12828.5384625635"	"12674.4821187942"	"13849.9503065841"
"CLIC2"	"9382.71042737592"	"6174.78093547583"	"7409.35410432466"	"7402.10836795753"	"6835.27485573234"	"6689.40332518449"	"2326.00499881699"	"4089.73405738167"	"8144.52001152647"
"CMA1"	"2486.70440528791"	"1372.11351069938"	"2249.66049191397"	"3211.86209154848"	"2771.508500468"	"2114.36018362283"	"2396.85008117735"	"1757.60420467723"	"1857.1494332282"
"COL8A2"	"1567.02883594385"	"1347.02850371613"	"1605.7346518266"	"2319.99004352848"	"1697.81299422487"	"1488.23348717922"	"1042.06940835291"	"1576.23404715099"	"1306.64735508409"
"COLQ"	"935.828245336129"	"1177.27824487578"	"1260.41284690311"	"1118.25355188268"	"948.151476827503"	"1290.52634959386"	"786.08538824828"	"1132.11995074502"	"930.700917898105"
"CPA3"	"30180.0519256102"	"14209.0799213477"	"29249.0511886912"	"47456.5677199781"	"35379.7578959743"	"24184.1341963599"	"38023.2105557593"	"22079.2423511901"	"0"
"CR2"	"1101.47176974066"	"1371.8011670253"	"1105.91985966497"	"1501.11654867812"	"0"	"0"	"2003.26301315848"	"0"	"0"
"CREB5"	"2348.03310513663"	"79448.4035362361"	"707.860672739978"	"2017.105613535"	"2239.39290179146"	"30051.3492741779"	"53189.2275374395"	"118570.404136102"	"918.087364805572"
"CRISP3"	"641.415622504613"	"571.835372542602"	"625.63070783365"	"368.736008519194"	"0"	"0"	"412.722465813367"	"0"	"0"
"CRTAM"	"3378.74371495095"	"2274.29559471081"	"2747.96489968461"	"2973.67897033485"	"2463.89942580143"	"3221.77842959711"	"1658.60320264933"	"2913.80908798556"	"2461.24365626109"
"CRYBB1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250.63282062264"	"0"
"CSF1"	"1051.45951057697"	"630.828940259911"	"835.158064258193"	"1414.26295848616"	"1068.21333332968"	"962.434696457531"	"494.296465318569"	"821.583746760481"	"778.05783083317"
"CSF2"	"2963.33357459932"	"784.576893931234"	"1299.38940960907"	"2761.19342427244"	"2758.98600765531"	"3400.71249268715"	"1389.46631393627"	"1601.84257830322"	"1610.06809581883"
"CSF3R"	"0"	"1169.17680259295"	"3261.55511762928"	"0"	"8668.67479048765"	"9073.32355611517"	"4715.88482053148"	"5558.38805207664"	"3944.87961782964"
"CST7"	"22224.2741115764"	"24212.5303027825"	"28908.8751999148"	"27670.1589383354"	"23938.7115683695"	"31171.5618807555"	"17483.4960953354"	"24564.4698700233"	"23778.2028505198"
"CTLA4"	"6440.4162828554"	"4835.3353859963"	"3847.09014781877"	"7637.02129095971"	"7176.50758830031"	"6425.78198341941"	"3979.86010227538"	"6220.10474474987"	"4567.69077429012"
"CTSG"	"7688.57489444131"	"4295.05544351624"	"7870.42073756106"	"11065.7832655057"	"9056.15799785601"	"6309.09474082459"	"8347.26262894974"	"5739.24909014004"	"5702.81218546071"
"CTSW"	"9253.85084958326"	"0"	"14442.4770810083"	"4768.05754476697"	"1750.23928819221"	"11989.4313533214"	"0"	"10789.0717663347"	"6712.22430071699"
"CXCL10"	"40218.2437224269"	"38877.2789833506"	"38257.4721422636"	"23336.5638295914"	"21903.3915618686"	"82368.0898376663"	"17483.4307653842"	"200307.874088534"	"30296.1786837949"
