""	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"	"f"
"C1orf54"	"27677.4825288518"	"9997.94508077543"	"6790.11798401719"	"10215.9925310538"	"16030.3038989795"	"7915.01469462793"	"840629.734725471"	"4715.58038874575"	"6521.60195107542"
"C3AR1"	"17044.9957549683"	"16831.278288705"	"16415.8965317453"	"16658.6537915049"	"20316.2092071651"	"20745.0096006954"	"16831.6019552056"	"11734.2098381522"	"19342.674545109"
"C5AR1"	"13974.3437545801"	"14832.8287373399"	"9872.47261100488"	"23924.7816320015"	"18635.1840439029"	"18117.459275616"	"11443.0990528225"	"13515.9231956729"	"11435.3463102214"
"C5AR2"	"611.663144083102"	"622.984175761008"	"353.541839421476"	"880.691764124135"	"774.260204415264"	"863.90971104521"	"466.325085017028"	"475.472495674213"	"508.280108139921"
"CA8"	"480.710283040537"	"413.186758908979"	"375.504156150074"	"569.691125941587"	"527.218152643757"	"493.683903651152"	"456.295215386327"	"471.614620561133"	"379.674265211852"
"CAMP"	"2159.48674225532"	"2792.27810660776"	"1996.89125687987"	"4270.35427994058"	"2933.48801189767"	"3785.57808470922"	"1921.35183702486"	"2349.51457274065"	"1445.59447290927"
"CASP5"	"976.725689060428"	"794.01066001106"	"844.189172403364"	"1162.86094605927"	"964.544728552411"	"1230.10656402529"	"690.961394661862"	"653.113896091788"	"685.305906510284"
"CCDC102B"	"302.85140321781"	"294.497627499122"	"244.253729295637"	"468.741585650905"	"293.408463438535"	"259.549766068291"	"213.008886573654"	"209.243464251837"	"221.325050959568"
"CCL1"	"1474.96869891322"	"307.037645686192"	"730.283892834929"	"1316.30639219316"	"1507.40197736676"	"1292.93064612043"	"509.764105389318"	"859.97524733359"	"1068.3167808656"
"CCL13"	"12949.0845123392"	"11443.3379193836"	"10884.3628412874"	"11353.197225445"	"9219.84635634097"	"9053.24520536665"	"3757.7121723198"	"8730.49137988548"	"11168.8536913119"
"CCL14"	"3515.40426919929"	"3769.78348248708"	"4069.356338486"	"3201.63643872484"	"2236.13513932358"	"2931.82813314623"	"1687.17923099293"	"3468.97784112276"	"2876.1178368392"
"CCL17"	"9405.06087413775"	"5155.69777587373"	"5991.18144331448"	"7468.9251361542"	"7799.84337448894"	"6747.3996651241"	"2056.36043772551"	"3053.05170050415"	"8321.16037973472"
"CCL18"	"12358.7122214757"	"14143.5285757176"	"15229.5362061943"	"12967.4863211734"	"7932.26254241941"	"8206.04850998497"	"3783.95739405372"	"14537.3184648075"	"10915.4626884517"
"CCL19"	"29139.0120218983"	"15145.8944663197"	"31289.8420747049"	"16529.3159981996"	"12276.7589859244"	"28287.1100667913"	"15442.7724050888"	"6250.20775780941"	"19605.2677279596"
"CCL20"	"8121.16407218149"	"1581.44722693954"	"3629.90254530237"	"6822.96435945484"	"7290.63535030764"	"7280.51673762735"	"2977.84963652359"	"4149.67337412546"	"5326.06838356666"
"CCL22"	"36125.5130263056"	"13139.1446750874"	"25300.0978499774"	"25963.5396450811"	"31873.0783042118"	"25339.7912878413"	"3578.64572336729"	"11052.2718914165"	"34074.1152192078"
"CCL23"	"5304.2587688283"	"6309.07928410382"	"6621.02476825425"	"5249.102961244"	"3425.82708431332"	"3675.18625989321"	"2266.57838727089"	"6273.02748270005"	"4765.14752182724"
"CCL4"	"78569.7079849382"	"45749.8104392726"	"66214.6858905929"	"79637.1006215518"	"80422.0683083421"	"106532.351769379"	"48268.8352317037"	"50482.3375052294"	"55307.3429645521"
"CCL5"	"42641.3480180733"	"37427.0822279258"	"52851.3549609257"	"35449.1040718332"	"30492.3006740467"	"50992.4364147996"	"26802.2067706305"	"36598.4294109419"	"40479.8599399225"
"CCL7"	"1779.30033889329"	"900.94180604109"	"1404.31217567022"	"2143.15516461335"	"1859.42330322313"	"1684.98759171216"	"1026.05119915678"	"1434.60057299669"	"1299.13991596851"
"CCL8"	"8162.23735012309"	"5438.87318852643"	"8370.22598934828"	"5961.47087728522"	"4971.61279027882"	"7007.02344059562"	"3461.78315411826"	"5062.01894246432"	"6336.96116634698"
"CCND2"	"8920.66115570675"	"7165.5795650025"	"7982.18405048357"	"9286.73809058002"	"9969.00053818323"	"13628.3417211811"	"6109.67428893854"	"6438.75335931934"	"4652.17334090196"
"CCR10"	"1566.86866584666"	"1446.90819480397"	"1143.29626441793"	"1213.76940928473"	"1711.00776509226"	"1414.180662138"	"924.770519367023"	"1486.93519261589"	"856.269364568487"
"CCR2"	"4792.69814475158"	"5656.40447894097"	"0"	"0"	"4770.43584030901"	"0"	"4898.09645289485"	"4934.47634860427"	"0"
"CCR3"	"7244.50157996657"	"5589.2461008056"	"2260.33929595815"	"7009.89516218889"	"7699.64780459811"	"8337.20983032203"	"5218.52067667848"	"2762.15855832267"	"6565.56519751574"
"CCR5"	"7837.19050430788"	"7402.25368768398"	"8101.64354424463"	"8290.18717995048"	"6552.5627839961"	"7620.69345986221"	"5415.26978965766"	"6806.81697216582"	"7291.31748621633"
"CCR6"	"2009.0102757773"	"1542.03671404668"	"1294.24161239172"	"74521.6749165902"	"1329.77744522568"	"5890.57144982138"	"101378.758171461"	"1823.28249332114"	"50735.9143634313"
"CCR7"	"47584.4712214572"	"31043.4890057926"	"42029.8312069232"	"39206.8427067579"	"34565.8905229599"	"48546.8920989799"	"22386.7803157977"	"25374.4928445378"	"36408.916873043"
"CD160"	"3283.8359830179"	"4790.22333630103"	"5136.5946687574"	"4217.63213890397"	"3219.59448023575"	"4610.57872396206"	"3469.60201034455"	"5217.82969378703"	"4760.12948395248"
"CD180"	"4551.21687182383"	"5957.80076134359"	"5822.30218298561"	"3635.31825744982"	"4496.39464195098"	"4966.7448930923"	"3723.85230108554"	"5578.45540962681"	"3250.34072707134"
"CD19"	"6615.32406385136"	"7496.7580627229"	"7443.59586010357"	"6732.97338812346"	"8344.01931331974"	"11613.0609232058"	"10730.5624167118"	"7199.22373110953"	"3541.26796547335"
"CD1A"	"14909.1994246254"	"17733.2668301329"	"5341.41473043318"	"18360.3466683858"	"10299.7242057153"	"12402.6702368662"	"11423.9471845378"	"3450.02807864823"	"9340.11807653688"
"CD1B"	"15578.8024290367"	"17984.9528584036"	"5084.11948986817"	"19055.2803497324"	"10274.0836343452"	"12364.9275548154"	"11426.5714826678"	"2690.00868420592"	"10008.2941506046"
"CD1C"	"10220.8464268024"	"12918.350775272"	"5111.89016554024"	"11395.611299858"	"7644.17875708465"	"9986.20626307199"	"8684.9992030012"	"2380.09032147691"	"5940.45654897024"
"CD1D"	"2947.48639083863"	"3263.60774821903"	"2721.49386003714"	"1259.11067598491"	"1983.27131156031"	"1610.88587887639"	"3170.49000055811"	"2100.41607477147"	"3308.3298775976"
"CD1E"	"8360.16996967643"	"9598.63248250649"	"2540.83722548877"	"10020.265132867"	"5269.39288711606"	"6183.95057921816"	"5428.66659931216"	"954.359827403411"	"5387.45619749939"
"CD2"	"45716.6816792368"	"45293.4420232344"	"34880.5364045195"	"48748.4786001349"	"42388.4605934484"	"52499.8269185124"	"34691.6069766634"	"47231.5198868481"	"30519.4071915896"
"CD209"	"4225.10647380959"	"5508.27639049421"	"3565.80999456324"	"4940.92522115723"	"2626.57945534168"	"3089.51496249514"	"2245.08039528013"	"3398.51045426"	"3356.05322847628"
"CD22"	"2597.39589472652"	"2815.26276241816"	"3007.29082127901"	"3300.84595986792"	"2911.93661755045"	"4623.78728541218"	"4785.10937317022"	"2808.56933994832"	"1619.06519317319"
"CD244"	"4697.62701941178"	"5016.3822412801"	"4252.53114008913"	"4654.65612692723"	"4603.67764277294"	"6113.80446694983"	"3966.23918135659"	"3544.70207819947"	"4805.74733967278"
"CD247"	"30319.1965376033"	"39948.4773873911"	"38824.1724513343"	"42116.2665395843"	"34323.1962725597"	"49590.8171360622"	"24820.0938546793"	"37738.4692522293"	"26128.274781868"
"CD27"	"19728.3510687253"	"0"	"21056.0295338503"	"22467.4945465482"	"27013.4046482467"	"25960.6260942352"	"16600.6871123884"	"27972.5516066053"	"12939.1702999486"
"CD28"	"6310.00142926439"	"4714.62378757448"	"3728.56199696142"	"6097.19384391409"	"5635.41575702352"	"6530.50601631433"	"4141.07369308127"	"5374.90635471834"	"3979.56411675738"
"CD300A"	"10525.8346097046"	"13239.1494978554"	"12157.6112720988"	"15440.1239594472"	"12782.4753061896"	"16640.4397476877"	"9518.39703739773"	"11373.3103373281"	"9571.59129393519"
"CD33"	"4669.05797363038"	"3203.86864241646"	"9622.84635758188"	"3261.08596576774"	"2569.19932039931"	"507640.608019433"	"5136.42645573716"	"2378.89831941353"	"10261.6110232374"
"CD37"	"33023.4696279927"	"35657.6246595963"	"31864.9110703629"	"33272.0621515084"	"33943.8648845909"	"43908.5661461561"	"35947.2347502732"	"33355.4459560283"	"21760.4563185904"
"CD38"	"24859.4088429548"	"17765.8978139096"	"22464.7105682624"	"17541.8714822418"	"23223.0132338194"	"21599.3268397017"	"11766.7681230543"	"17649.2556647219"	"15410.3334945782"
"CD3D"	"56491.8801688371"	"58209.6479890486"	"43052.8133985853"	"56227.3485043539"	"48293.8801779733"	"59881.2484907308"	"43648.43905427"	"60656.0069003411"	"42600.1766587179"
"CD3E"	"22828.6891794523"	"19721.223412046"	"15941.9109590751"	"19659.7566590587"	"19512.6512791772"	"23257.5192723253"	"14785.016860537"	"21201.1203182742"	"13048.4733782904"
"CD3G"	"10360.2162530287"	"10017.3091367263"	"7391.51595194309"	"9032.46592651822"	"7858.5628297483"	"10992.4664481626"	"7181.96523772843"	"9958.65123151063"	"6000.54313950526"
"CD4"	"22806.1904084029"	"26379.7389328173"	"20769.8873845599"	"21656.7779089067"	"17881.9197072873"	"18361.8622232263"	"15015.5538771992"	"24394.4687965803"	"18578.9982902806"
"CD40"	"19887.3113130614"	"11879.9710490339"	"19022.331782551"	"14222.0012762964"	"12920.1836182826"	"18911.9507573859"	"10359.989793542"	"7492.87087079013"	"14480.5977870061"
"CD40LG"	"2466.56867847881"	"2523.42925473674"	"1696.99869196288"	"2203.4393701937"	"2049.8452000892"	"2893.27943080394"	"2233.12145790828"	"2335.83458441942"	"1539.24211193025"
"CD5"	"8925.35754888885"	"8056.45953526504"	"6807.32917882042"	"9338.24306444165"	"8931.14848986844"	"9096.10240525796"	"6049.28399922927"	"8541.66534195751"	"6312.44088137315"
"CD6"	"10876.7362689507"	"8301.94006586734"	"6380.07940140995"	"9051.61381311226"	"9145.39163944646"	"11130.0887882055"	"6856.85104172785"	"8945.05992546045"	"5438.91900095778"
"CD68"	"5123.0779166938"	"5194.99282712422"	"5361.48729343735"	"5391.99940144632"	"3518.94036470629"	"3412.7849252059"	"2412.41730675968"	"4540.63388341131"	"4489.80403533185"
"CD69"	"27986.5326095113"	"30099.2466521698"	"23967.5541867235"	"27731.3065333731"	"27872.4504106756"	"40271.6642260216"	"31093.154241046"	"26060.623022701"	"20071.5542159636"
"CD7"	"12351.0088015927"	"11215.2868068413"	"10580.7041710346"	"15134.96806107"	"13597.3509322316"	"14064.5698455357"	"6775.61109931846"	"13020.6783927579"	"8974.76502488824"
"CD70"	"0"	"0"	"3983.01164420044"	"0"	"0"	"0"	"2664.15666263161"	"2910.44877171941"	"3237.56122187709"
"CD72"	"695.969495604083"	"687.310480176216"	"665.364185616738"	"1143.27545494747"	"614.225112094256"	"1309.10046336447"	"1625.03111719208"	"981.856716723471"	"519.054708469337"
"CD79A"	"11612.5882255822"	"13369.5709302054"	"13165.2202625314"	"10944.3820889698"	"15122.0422606727"	"20143.8096791111"	"18058.4005011982"	"12834.0579722608"	"5629.86026877765"
"CD79B"	"6971.28929076738"	"54480.8643914734"	"7642.26346253248"	"6704.66662026757"	"9319.16960805703"	"11064.2754770838"	"131873.3423176"	"6910.65756707333"	"3552.16567235707"
"CD80"	"9468.66855602332"	"4822.7548432975"	"8145.91332868576"	"6721.03148659337"	"7295.01321613305"	"8131.52394737295"	"3274.70928433816"	"3542.99026102903"	"7788.77489862701"
"CD86"	"10773.7088241626"	"8304.65401959856"	"9524.00560350486"	"8370.11207113094"	"8176.78315051296"	"7961.07903915029"	"4388.03035454568"	"6382.53679210724"	"9638.60330474011"
"CD8A"	"11293.9335448793"	"4748.7239017947"	"6296.85338618828"	"6085.67043088929"	"5687.1545750317"	"7845.51768084209"	"3435.47508862481"	"9161.87404039711"	"4557.29717013149"
"CD8B"	"3650.36505472046"	"1075.30794949106"	"1538.76133977471"	"1453.03677656036"	"1341.28317575078"	"1817.03448167399"	"593.282492162822"	"2755.23226056891"	"1141.83065499024"
"CD96"	"7413.08141161455"	"8697.38678463996"	"8626.41816209638"	"8297.14512763887"	"7770.29220176903"	"9579.30564914977"	"5631.60650943206"	"8788.45377321593"	"7308.56400033571"
"CDA"	"2421.61496586708"	"3103.48542759754"	"1296.45805350643"	"4929.20797255889"	"3825.35169267335"	"3956.99369856805"	"2585.7335515824"	"2503.12222241757"	"1872.49198296175"
"CDC25A"	"472.54871185096"	"256.820331525829"	"295.582860568843"	"471.436217002148"	"434.153384888196"	"575.696337208991"	"290.655474890809"	"285.809563676216"	"279.180433553806"
"CDH12"	"0"	"0"	"399.214665484871"	"445.513322195008"	"0"	"184.392822557304"	"335.457005871605"	"0"	"469.67674723136"
"CDHR1"	"255.626259820972"	"424.528153675038"	"388.470643227575"	"434.313263390224"	"257.966337808933"	"429.263264370886"	"251.55714257007"	"365.210099192442"	"293.337749534695"
"CDK6"	"598.397258374475"	"515.239527591506"	"523.770897182289"	"584.884179251403"	"615.067182816658"	"773.070224425695"	"432.94327834104"	"393.506796103796"	"371.259777214306"
"CEACAM3"	"1920.45516342394"	"2107.95877704482"	"1392.3995236652"	"3596.35896746798"	"2874.66052114257"	"3075.69165347668"	"1686.12991257019"	"1980.55713892668"	"1315.76759013936"
"CEACAM8"	"3195.63192979454"	"2220.32408057619"	"3557.100145149"	"4993.51769216894"	"3792.02925083865"	"3116.43131113903"	"3579.82927457815"	"2488.0158225692"	"2257.57294943126"
"CEMP1"	"406.551147099801"	"453.560072627384"	"434.30735239744"	"530.788444189592"	"490.292583996864"	"471.775073059767"	"332.109534476147"	"485.065744622571"	"465.412943620646"
"CFP"	"5020.61454399984"	"6259.94206790492"	"4874.03997713438"	"4385.72301920653"	"3967.71603750936"	"3710.51516517884"	"4244.11147245937"	"5100.76170292391"	"5665.40377293807"
"CHI3L1"	"9292.16720642434"	"7013.60954442339"	"10986.0493693301"	"16379.5333262777"	"10563.4019222664"	"10300.9144086479"	"4644.17882090988"	"9622.61824662866"	"6620.55906391497"
"CHI3L2"	"7556.04555929068"	"7955.5145871888"	"5813.19412002869"	"8596.9723510577"	"7449.92230821791"	"8731.01352343712"	"7867.33644603916"	"7598.09676000698"	"5125.04958507047"
"CHST15"	"8656.72063650679"	"9154.91696838238"	"6861.9530025931"	"10895.9569090364"	"10639.3005809897"	"8478.31114411881"	"7584.10798093115"	"8624.42234898848"	"7126.8252149894"
"CHST7"	"5520.53647449372"	"3044.86084786915"	"4013.54539907283"	"4729.80310980581"	"5192.73503700755"	"4763.06990668038"	"1972.99795360916"	"3057.45709088981"	"4574.46746256586"
"CLC"	"31035.4382272283"	"22855.4408875775"	"12218.3389570636"	"31060.8749494403"	"33050.9560132234"	"33976.9503751954"	"24524.8483428022"	"11864.9134771227"	"28092.7721724029"
"CLCA3P"	"84.0281234545725"	"99.738377112725"	"89.1767276674515"	"88.9907268887026"	"92.9061621935006"	"102.646388779803"	"81.137805445416"	"92.291265611779"	"82.4528429401032"
"CLEC10A"	"7836.47221641555"	"11040.6284446293"	"6491.95071949163"	"8781.03844239484"	"4354.35735295794"	"5270.01611240064"	"4404.04306250493"	"6440.20801399598"	"6107.28463457705"
"CLEC2D"	"12207.1004972878"	"9151.94156940494"	"9338.62231816314"	"11316.4125575715"	"10524.0806892545"	"12905.2063205762"	"7164.47662514925"	"9423.47980648982"	"8173.130643985"
"CLEC4A"	"11086.0177431724"	"14334.7992076007"	"9719.83759545631"	"13100.9375871934"	"8305.09790859538"	"8579.89693803488"	"7295.75807754451"	"10434.5453710419"	"9625.35606952572"
"CLEC7A"	"16433.5247905202"	"18761.0205385142"	"12001.6619467072"	"24149.8345204301"	"15349.315034823"	"13484.975348456"	"30647.6458520594"	"14111.4965990283"	"15128.368508093"
"CLIC2"	"9383.26518253765"	"6174.71883288778"	"7407.07369734378"	"7402.46791783183"	"6834.70868371599"	"6687.30649777242"	"2330.13684691176"	"4088.22486215852"	"8145.59604148199"
"CMA1"	"2485.92654940046"	"1371.79199710368"	"2248.94298258315"	"3209.65419103178"	"2772.77348106573"	"2114.52595038854"	"2396.17487430799"	"1756.1487961009"	"1857.78210580282"
"COL8A2"	"0"	"0"	"0"	"0"	"0"	"489.965281074296"	"0"	"411.986104137982"	"978.688794702072"
"COLQ"	"938.668011958812"	"1180.30728810915"	"1263.27465706146"	"1121.69213934483"	"949.613212648414"	"1291.65437271992"	"790.251240851521"	"1140.67669455942"	"932.878318356454"
"CPA3"	"31605.2203065206"	"17323.7817328273"	"34386.2956614104"	"47597.2313558742"	"37984.369330332"	"24347.4543713887"	"38152.1014137531"	"22245.9255496336"	"23625.6492764948"
"CR2"	"1390.0505005003"	"1403.8685847887"	"1330.88702958962"	"1595.69014879039"	"1298.96261396695"	"2241.54007019274"	"2077.43935782921"	"1440.9728403417"	"878.300539758477"
"CREB5"	"1137.14982027517"	"1299.3636896768"	"628.926344145689"	"2004.25697034602"	"1604.54264157058"	"1683.54744328001"	"963.646435585257"	"990.250204718873"	"830.485511634695"
"CRISP3"	"674.743292749877"	"604.201214802013"	"715.127658134493"	"1047.25241254353"	"933.17235005116"	"687.222596323607"	"434.461911214892"	"735.53715763178"	"669.591136624106"
"CRTAM"	"3383.70230846964"	"2276.9390736408"	"2750.4371354847"	"2984.793576569"	"2469.82109594669"	"3225.16002669275"	"1665.36621178589"	"2919.20693514541"	"2467.87251890072"
"CRYBB1"	"222.593054221689"	"269.57395473554"	"269.13130932147"	"240.844958433592"	"172.955245382178"	"185.691071645001"	"135.162875991792"	"263.912905691294"	"186.885763847112"
"CSF1"	"1049.55968013232"	"632.368760725903"	"835.516736025337"	"1413.81900013415"	"1068.26842744641"	"966.483005142283"	"494.479278263257"	"821.496909759412"	"777.636243508011"
"CSF2"	"2962.76988562262"	"784.535998085323"	"1299.18266683384"	"2760.84660612246"	"2759.3412432468"	"3400.78526507168"	"1389.32658443023"	"1602.97641890366"	"1606.99375138233"
"CSF3R"	"5531.98781046672"	"7262.05217073923"	"3744.53654360272"	"11384.2085125202"	"8762.0306249148"	"9735.34061269961"	"5895.33872167595"	"6451.55479968602"	"4103.13622713655"
"CST7"	"22225.2432505863"	"24212.3131156099"	"28908.289923839"	"27669.5344288762"	"23938.795324435"	"31174.749865258"	"17484.729284218"	"24564.742773399"	"23778.7728383697"
