Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	Absolute score
TCGA.60.2724.01A.01R.0849.01	0	0.0027862247327265083	0.008659773384165018	0	0	0.020720087261529446	0	0.013627398836165178	0	0.015068502334102807	0	0	0	0.07470226783242642	0.004425525923016916	0.05831389700502036	0.0033703867182027485	0.023053727148831225	0	0.06665690607861482	0	0.03839854665258962	0	0.3779083634922958	0.32978324390739105
TCGA.60.2725.01A.01R.1199.01	0	0.010955410906216982	0.0654476924764407	0	0.007622516671397236	0.015158081315000528	0.023810950987439194	0.02547495428551392	0	0.0706423873918768	0	0	0	0.06299472412197393	0.052050328733779405	0.046896549085790905	0.016485978197453507	0.0380034370187907	0.031053615687092268	0.006830648290615371	0	0.031698258384779555	0	0.42450452507093583	0.505125533554161
TCGA.60.2726.01A.01R.0849.01	0	0.03972505586953402	0.023564516601261295	0.014175154086175519	0.024529536914215305	0	0.06634388603580507	0.021334130082928098	0	0.03925684990409291	0	0.002531891140178909	0	0.03238847426587345	0.03262065027154741	0.015217718995877667	0.005752684483160462	0.0087568786672809	0.020118778022844286	0	0.002209301309525149	0	0	0.3185666847227422	0.34852550665030047
TCGA.66.2727.01A.01R.1031.01	0	0.011646104507056183	0.060723528539850254	0.0038433394256763603	0.0015703256505678156	0.005357003514577914	0.006639453951312594	0.00778505954305618	0	0.02811394455397697	0	0.016412356322125694	0	0.03144137766959431	0.04040636923744003	0.025247160933703515	0.0370987687745869	0.01450807683793709	0.03753646916874536	0.005701931265754318	0	0.011704775910560494	0	0.4952211002278411	0.345736045806522
TCGA.66.2734.01A.01R.1031.01	0	0.031203389519988578	0.01657009745746899	0	0.003894022585755745	0.0358063226166563	0.012009101040035487	0	0	0.019585559433954916	0	0	0	0.026719290558226277	0.023580203599212052	0.03537596645776684	0.021149602771836595	0.006762632464393715	0.031617928754059166	0.01244600317919675	0	0.10592751408341408	0	0.3597445235977846	0.3826476345219655
TCGA.66.2737.01A.01R.1031.01	0	0.03561669177868226	0.07065334061940527	0	0.004017883689123555	0.009626078587007595	0.00808557016338672	0.020206730584646743	0	0.045733376940491934	0	0.01682660854376944	0	0.012421909642381447	0.028911400251128462	0.05059924475928652	0.012793263812371282	0.012763571998287237	0.026549645530038357	0.007883177220641075	0.0033922439528336077	0.0079406366098672	0	0.5582326430136513	0.37402137468334873
TCGA.66.2742.01A.01R.1031.01	0	0.004860729954270128	0.07876982330158804	0.002273294141356617	0.016382179092884124	0	0.004593490486400374	0.009465810575814245	0	0.02381919654153864	0	0	0	0.044845919680689274	0.03722904639248276	0.03345393761246065	0.0221394473471852	0.004066932839770695	0.020808288388936547	0.01717490229286185	0	0.050427935320015306	0	0.5395780136766348	0.37031093396825443
TCGA.66.2744.01A.01R.1031.01	0	0.04585991496040242	0.04446901647549278	0.01001523993730449	0.0011380500281347866	0.019957812090123348	0.0598534374308198	0.02120331541459545	0	0.05075426173978707	0	0.02362558254546649	0	0.10991904946714665	0.04527096032278725	0.07026606970559982	0.008432502074641053	0	0.03317858603346845	0	0	0.012214465150280416	0	0.504870602253998	0.5561582633760502
TCGA.66.2753.01A.01R.1031.01	0	0.02648102066185424	0.05849680577024618	0	0	0.04045710440588296	0.009434251991281317	0.01843462361316783	0	0.0024758609302835822	0	0	0	0.03997700377632069	0.04172943175552537	0.034427195628058155	0.005902288755694063	0.00474207601537045	0.03636551134897637	0.009446082349964609	0	0.025063553631496812	0	0.5172787664591033	0.35343281063412263
TCGA.66.2754.01A.01R.1031.01	0.004272189471957778	0.0003	0.05856106489989832	0	0	0	0.012289689407178239	0.02086442629616434	0	0.03465542111860417	0	0.02440944400379596	0	0.01929041182575344	0.018956032867407335	0.07206703781912456	0.017981008616131784	0.006142004879168998	0	0.02589624843592753	0	0.003635744180310394	0	0.23365088233575246	0.31934366622384747
TCGA.66.2755.01A.01R.0849.01	0	0.03084402923862868	0.020043561162504896	0.017113579427350995	0.014641689902239841	0	0	0.012403849865503972	0	0.012938000650976023	0	0.005150944318423053	0	0.11327104469560166	0.08313135459532257	0.016975744710252153	0.01598049926415277	0.018457202481531355	0	0.10738542227279889	0	0.0058467646079674186	0	0.40514406574803236	0.47418368719325427
TCGA.66.2756.01A.01R.0849.01	0	0.012762597160918132	0.10936596274813822	0	0	0.012226173697854295	0	0.024220794521517274	0	0.04369009176280875	0	0.01787212476251504	0	0.041202845862500746	0.029799795843850296	0.020299412933221014	0.006983647983882114	0.009186037126647633	0	0.009146807053622523	0	0.006019385108646624	0	0.5129804403858107	0.3427756765661227
TCGA.66.2757.01A.01R.0849.01	0	0.03266503315022779	0.04602668979422825	0.02703314642593407	0	0	0.024845816955064326	0.030849195002736633	0	0.05146123592092346	0	0.019815449114685166	0	0.013631858441079208	0.04610242993187567	0.06394187515906051	0.01320653232301237	0.011682486523075259	0.012969957105639964	0	0	0	0	0.4388418353381934	0.3942317058475427
TCGA.66.2758.01A.02R.0849.01	0	0.010415073383480801	0.045898275699859735	0.06066519907374422	0	0	0.06612190318125054	0.008537077900178441	0	0.09498019852935455	0	0.006348492529299852	0	0.03847246980605209	0.03802990623456916	0.04778468721465155	0.00653988270192288	0.012817570200137272	0	0.00908968554301859	0	0.005843700159121631	0	0.4425875404831228	0.4515441221566413
TCGA.66.2759.01A.01R.0849.01	0	0.016565611249703693	0.07174958813443301	0	0.01701421742455568	0	0.019572515832813404	0.014729863838183794	0	0.05513145402604281	0	0.01026220376100596	0	0.05385308760970705	0.0353095331814896	0.051199987416308594	0.007553317694520883	0.010416112290208428	0	0.034962881912315315	0	0.007850210759177658	0	0.4422612787386581	0.4061705851304659
TCGA.66.2763.01A.01R.0849.01	0.0025574689902415322	0.004179070269957043	0.11422345678683944	0	0	0.006714190218267452	0.007816946792221871	0.011289969969852631	0	0.023943904179612133	0.002287462813966324	0.0079413344033099	0	0.06809217358654217	0.04072781420071133	0.0468323445075989	0	0.0032209017525778433	0.004699601078573512	0.024509444279888604	0.0010416283079916805	0.012529500880134754	0	0.5452056509263309	0.3826072130182871
TCGA.66.2765.01A.01R.0849.01	0	0.046228455832036275	0.04256575828809566	0	0.009928530261341656	0.03155666109557455	0.02628239086120931	0.0188110451722361	0	0.017757723132562735	0	0.011327290403575153	0.0005	0.016407038293888402	0.027806744235377035	0.01380419624003882	0.06831904368192354	0.015575156428854027	0.06585500893765643	0	0	0.006161923235445043	0	0.5369105426964689	0.4188524006471001
TCGA.66.2766.01A.01R.0849.01	0	0.0067478350860251625	0.059652922404157524	0	0.0019384452095337222	0.0018040539743124707	0.0022006319100461866	0.018500560671157736	0	0.0590022953560112	0	0.012470541014918202	0	0	0.05991589225438442	0.08111472894152094	0.01665599408060645	0.0039540213542907645	0.02807582666083498	0	0	0.0004	0	0.4193330281481719	0.35243795447939147
TCGA.66.2767.01A.01R.0849.01	0	0.05145347344634126	0.07075023183371919	0	0.021694016076003485	0	0.03896127910383061	0.03613497233221743	0	0.0805707041982291	0	0.018830678354532105	0	0.035273469418951785	0.057654157198799676	0.060625445114875276	0.024439943379659684	0.0027141699018095686	0.07683254369890401	0	0	0.005597445982562223	0	0.56791144852051	0.5815325300404354
TCGA.66.2768.01A.01R.0849.01	0.0024127704870266393	0.005448448949757164	0.0021085248303269353	0	0.015692686095802655	0.010274067095006573	0.03145612490114787	0.015733690737795528	0	0.023452913671126143	0.0016973868160837125	0.005358528637794932	0	0.0829539421566412	0.04395539270424083	0.06747502541153988	0.009226443892294076	0.023964947453179942	0	0.0486431182632477	0	0.034974694240410005	0	0.3628459325742091	0.4248287063434218
TCGA.66.2769.01A.02R.0849.01	0.0019847726707293597	0.014520496711540742	0.04282737521905456	0	0	0.009897454107087462	0	0.020735389124577036	0	0.061791674813166324	0	0	0	0.14287900745786616	0.059577155042524095	0.0362332318305672	0.008544424718810428	0	0	0.06734714407391847	0	0.013900469079118715	0	0.5221894564129876	0.48024564895542254
TCGA.66.2770.01A.01R.0849.01	0	0.009634954044303406	0.10501284207618307	0.0009	0.008891842375075034	0.005039703958179534	0.02294293932689698	0.005269545729894851	0	0.028465617023988986	0	0.016138713090469617	0	0.1038731867646276	0.05553216782648327	0.04701522815659218	0.0004	0.0009	0	0.017782908601367484	0	0.005098422599498002	0	0.4837907963964312	0.4328301646302668
TCGA.66.2771.01A.01R.1031.01	0	0.03278401928410525	0.04925921976154942	0.019958970859072406	0	0.004640447807379695	0.02602027206558371	0.013812658336894061	0	0.04114324435340036	0	0.011915777104910373	0	0.02808403005948544	0.06093294376804283	0.08485636406999991	0.04838436648084086	0	0.0033166714408974247	0.013394875593809	0.010711080947504711	0.05233918628872767	0	0.41301476365741474	0.5015541282222031
TCGA.66.2773.01A.01R.1199.01	0	0.028512508066717422	0.05541886493424583	0	0.011709945815816485	0	0.023177806121040787	0.022417440456984388	0	0.054131018950251235	0	0	0	0.014515508742441388	0.04648867405407631	0.0384875394505069	0.011587068941108876	0.01589835035596754	0.02411998863447895	0.0005	0.0037664161485934464	0.016702649409497117	0	0.4904273036339782	0.36743238407531403
TCGA.66.2777.01A.01R.1199.01	0	0.010963528128836567	0.02097728025393018	0	0.0002	0.004651950706099084	0.030213079952204274	0.013230675513477848	0	0.017183094706533612	0.01618271400297117	0	0	0.15367614928807533	0.008286335581771819	0.0755868994690889	0.010744473078096823	0.006584020233913093	0.022157671607009894	0.02258687658405014	0.0003	0.00593504277787007	0	0.4097462992173495	0.41944193008193825
TCGA.66.2778.01A.02R.0849.01	0	0.015813143466755667	0.040320186515541395	0	0	0.014688703461326258	0.013189342057011449	0.017006520793061013	0	0.04086623877413688	0	0.004567278526209465	0	0.02662323535397796	0.010323215339847012	0.02402733335039041	0.04894822452011025	0.016303330021244126	0.034766186848587996	0.016900033483295322	0	0.06239976431520476	0	0.43266922969138666	0.38674273682669996
TCGA.66.2780.01A.01R.0849.01	0	0.04150749589897291	0.058435598764487666	0	0	0.01304927786104994	0.0036592014377373836	0.015426534557340787	0	0.03858499119643355	0	0.003281405802729796	0	0.06902419690041374	0.03088656389169118	0.040074030756426154	0	0.013326965297727363	0.0035691156663503025	0.03435635942609896	0	0.014453864910245869	0	0.5112985066006844	0.3796356023677056
TCGA.66.2781.01A.01R.0849.01	0.006287297345654288	0	0.13883294307997907	0.007261735746163675	0	0	0.0052031920825428716	0.00889405959572271	0	0.011530358265346307	0	0.004488449133437895	0	0.032549574126321285	0.015419599159360548	0.035219483807149676	0.007676579966518598	0.009068467832930506	0.0036736765134658044	0.02127485314067094	0	0.05265189780365684	0	0.6451498074741236	0.360032167598921
TCGA.66.2782.01A.01R.0849.01	0.0002	0.002647069844613837	0.09859368950616572	0	0.036344151082792514	0.005930770566604413	0.010710973312628488	0.01055606865602425	0	0.07011496985683073	0	0.0009	0	0.01493292609136929	0.06304445475668055	0.06588921656519821	0.013250898378842474	0.011553950748393037	0.0039215753706747965	0.007070597904546547	0.0010687129423136476	0.029448994032378176	0	0.6167309426093577	0.4461894543031289
TCGA.66.2783.01A.01R.1199.01	0	0.05746648062384218	0.0993381644951416	0.006026078685322611	0	0.022884435337585052	0.007353509463600039	0.008340047492657703	0	0.020033697878055163	0.0038147101759293898	0	0.006562911810722356	0.019761536349529363	0.041801635393251955	0.031294898931568164	0.009849335887108172	0.0002	0.022603442986671534	0.019238531790634013	0	0.007113355015068119	0	0.6353900613967579	0.3836512078603911
TCGA.66.2785.01A.01R.0849.01	0	0.01808905386997935	0.06843561737856836	0.050599826801951055	0	0	0.028859042111211847	0.023658728039180683	0	0.04621952655414404	0	0.03693598288782733	0	0.019302541397485797	0.06786978113112076	0.03495112726323866	0	0.019861118048498713	0.03451226829681028	0.0009	0	0.016158149985103988	0	0.5636770061644892	0.46639564559471625
TCGA.66.2786.01A.01R.0849.01	0	0.005242649007024205	0.08645051223530058	0	0.005752672839083897	0.029529060377192422	0.006735859570320131	0.022800481138679225	0	0.03954250141783946	0	0.023255755078959557	0	0.026143916520432478	0.04412370725299676	0.05818321562901853	0.01895776248595146	0.017022836315734705	0.04622341690684612	0	0	0.007923970707685659	0	0.5692642776873411	0.43788831748306517
TCGA.66.2787.01A.01R.1031.01	0	0.026717989033427335	0.0639581547404337	0.02663345328612082	0.005235562925361133	0	0.03584736336387128	0.021139645924066166	0	0.06786933895959357	0	0.004904440354931088	0	0.0276653515995106	0.029857259805214715	0.049630638595289184	0.009649992370354566	0.0025787670985919988	0.043496577573743034	0	0	0	0	0.5307762814559921	0.4151845356305092
TCGA.66.2788.01A.01R.1031.01	0	0.026686315766155645	0.08944856089926598	0	0.007352103508619465	0.02701778997860582	0.013191301074536702	0.01478117564752286	0	0.05811992110204248	0	0.0033616491492206827	0	0.040334269878236025	0.04689236149256223	0.030653101961386507	0.004035705481618756	0.011331298644434365	0.014751547937347611	0.016469988729941817	0	0.028591382086455275	0	0.5753121726680038	0.43301847333795224
TCGA.66.2789.01A.01R.1031.01	0	0.04561428038094396	0.04756051964278818	0	0.007338887405480718	0.025601061413340336	0.011661825633226692	0.006009847567620906	0	0.02838129576357749	0	0.02259006812111278	0	0.07641166505547535	0.0164156141178812	0.0326181100521614	0.007826690455877224	0.001439821213239492	0.0465484436923788	0	0	0.004040973179667071	0	0.41323427519538897	0.3800591036947716
TCGA.66.2790.01A.01R.1031.01	0	0.015148128881167025	0.08265128613037018	0	0.005060841264722489	0.03104118506412801	0.031187631903393256	0.015211927691249861	0	0.03832646946755152	0	0.010754950581461078	0	0.03251949254165338	0.0729912858642669	0.012272222054262545	0.0033401103772178133	0.011939002722542755	0.04023740570486425	0	0	0.008800568696038841	0	0.5931699396161599	0.4114825089448899
TCGA.66.2791.01A.01R.1031.01	0.001975307567670962	0.006711967869629657	0.10901677527380538	0.027296144398528073	0.008895547426837631	0	0.06280026605732734	0	0	0.06829831183071623	0	0.0033226070484528225	0	0.015381387479048322	0.07588833945654573	0.033042862655523496	0.006149782134952856	0.00166810251184992	0.018548533308837344	0	0	0.0047668431644233775	0	0.5988404978981285	0.44376277818414916
TCGA.66.2792.01A.01R.1031.01	0	0	0.0823152769354995	0	0.024321040930563458	0.031322448914411306	0.008587849335921294	0.00894522414285969	0	0.00548184109864349	0	0.011898069382529367	0	0.03164609482018407	0.03639972145441818	0.046214939831185034	0.009228582800475	0.010879640430531882	0.008788182034582924	0.00899574565218151	0	0.010890991205672232	0	0.40842356366030813	0.3359156489696589
TCGA.66.2793.01A.01R.1199.01	0	0.013541240109824264	0.06403074867117324	0	0.020119220729248516	0	0	0.03062860999181733	0	0.031614134465505886	0	0.0043406540322984185	0	0.05909254022966153	0.017480884142449655	0.02831630668069215	0.0002	0.004965696456210956	0	0.013747928357832943	0	0.005767591329117149	0	0.2597061533232029	0.2938207719392132
TCGA.66.2794.01A.01R.1199.01	0	0.0034975262282549912	0.03834919926920448	0.05629262203646792	0	0	0.033963409080120896	0.012166973074110942	0	0.06332075356995726	0	0.05348292320813115	0	0.02557011257070477	0.06136243046352754	0.05061535004435787	0.03118487407997699	0.007300753415037419	0.023160819095648856	0	0	0.0002	0	0.4863710309693467	0.46043286996412075
TCGA.66.2795.01A.02R.1031.01	0	0.00888367164496398	0.06280400154195735	0.0019277950717786945	0	0.021414304520629698	0.024330483061126444	0.009980832667493191	0	0.027907060688319843	0	0.0061775797524466205	0	0.02898287424262633	0.044711710137413783	0.07920585971997356	0.029620118090532895	0.01128875517172533	0.0048402785775956405	0.0002	0.009495666098956036	0.013016085370280308	0	0.49175125057672814	0.38476069830692833
TCGA.66.2800.01A.01R.1199.01	0	0.024047735271515526	0.02907649954197895	0	0.0049893144911038615	0.05638140669985932	0.010526361020752826	0.022697440634012755	0	0.025351952736260355	0	0.019189037929550564	0.0069734907236357	0.07536500568110296	0.023466607798792772	0.05029326092121214	0.03675698367526347	0.005464692665689766	0.044824067248066854	0	0	0.018731118303989647	0	0.3062238161369941	0.45413497534278746
